Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
1143,2,0,"seems to be an excellent beginner digital camera.",0,0,3,1.000000,1.000000
1143,2,1,"hard to beat a 5.0 megapixel camera for the price.",0,0,3,0.532776,0.128448
1143,2,2,"chewed through the two aa s that came in the box in about 3 hours.",1,1,17,0.565848,0.081986
1143,2,3,"better buy some rechargable batteries quick ",1,1,17,0.587216,0.080003
1144,2,0,"easy to use.",0,0,8,1.000000,1.000000
1144,2,1,"5.0 mp for  100  easy to playback video and pictures.",0,0,8,0.055487,0.018546
1144,2,2,"very easy to upload pics and video to your pc.",0,0,8,0.091771,0.021642
1144,2,3,"only takes sd cards up to 512mb.",1,1,20,0.624622,0.096281
1145,2,0,"great camera  the 10.l megapixels is great for zooming in and getting a smaller picture.",0,0,3,1.000000,1.000000
1145,2,1,"it is a little wider than the 7.1 megapixel version",1,1,19,0.316052,0.072959
1146,2,0,"great camera for the price.",0,0,3,1.000000,1.000000
1146,2,1,"it has a ton of best shot modes which is handy for people who don t know a great deal about the different settings.",0,0,4,0.156147,0.030821
1146,2,2,"the design is well done and it takes amazing pictures.",0,0,8,0.582833,0.098624
1146,2,3,"screen resolution could be higher.",1,1,18,0.578931,0.128448
1146,2,4,"charging the battery can be a pain since you have to remove it completely.",1,1,18,0.586990,0.096281
1147,2,0,"for the price of this camera you can t beat it.",0,0,3,1.000000,1.000000
1147,2,1,"it is very small and easy to carry around.",0,0,6,0.497411,0.078064
1147,2,2,"it is perfect to keep in you pocket with the case.",0,0,6,0.526118,0.107379
1147,2,3,"the battery comes charged and lasted me a week and a half before having to charge it while costantly taking pictures with the flash.",0,0,12,0.513159,0.112594
1147,2,4,"the package is also great.",0,0,3,0.584966,0.128448
1147,2,5,"the extra battery fits perfectly in the case and the cleaning kit is very useful.",0,0,6,0.533254,0.098624
1147,2,6,"i only used the tripod a few times but it is very durable.",0,0,6,0.604383,0.128448
1147,2,7,"look at the prices of any other 10.1 mp camera and see if they compare.",0,0,3,0.591904,0.093987
1147,2,8,"this thing is great",0,0,3,0.619344,0.128448
1147,2,9,"what cons   ",1,0,6,0.638984,0.109959
1148,2,0,"great camera  combined with the combo  extra battery and case w stand and 1gb sd card  it was well worth it.",0,0,12,1.000000,1.000000
1148,2,1,"small zoom  but its 10 mp",1,1,21,0.597249,0.131460
1149,2,0,"10 mp ccd  nice big bright viewscreen  compact size and light weight  video mode is decent quality with good audio   best shot  mode has good range of selections for your specific subject  fireworks  scenery  etc.   anti shake works very well  simple to operate  supports high capacity sd cards",0,1,16,1.000000,1.000000
1149,2,1,"battery has to be removed to be recharged  power button on top is too small  pics seem slightly grainy",1,1,18,0.597678,0.131460
1150,2,0,"very crisp photos  small size and arrived on time for my trip.",0,0,8,1.000000,1.000000
1150,2,1,"images could be a tiny bit crisper but for the price who would complain ",1,1,18,0.578744,0.131460
1151,2,0,"great pics  lots of colors and 10 megapixels helps bring out every single detail.",0,0,8,1.000000,1.000000
1151,2,1,"battery life is good lasting for about 400 pics.",0,0,12,0.257417,0.035717
1151,2,2,"screen is bright and the anti shake feature works amazingly.",0,0,8,0.537432,0.078064
1151,2,3,"def. a 5 egg product  ",0,0,8,0.608574,0.112594
1151,2,4,"has a little problem with my 2gb patriot sd card  seems to corrupt some files  not a problem though as long as my pics dont disappear  and they havent ",1,0,12,0.571260,0.103111
1152,2,0,"this is the lowest cost 10  megapixel camera i could find.",0,0,12,1.000000,1.000000
1152,2,1,"i appreciate it s small size.",0,0,6,0.537596,0.098624
1152,2,2,"the 10 megapixel model is noticeably thicker than the 7 megapixel model.",1,0,11,0.618279,0.123786
1152,2,3,"also  i noticed that the pictures i have taken so far with this camera  especially those taken indoors  even with flash  appear grainy compared to the canon powershot pro 1  8.0 megapixels  i used to use.",1,0,11,0.248716,0.085739
1152,2,4,"even though the canon had two fewer megapixels  the pictures i took with it came out a lot better.",1,0,11,0.152941,0.034358
1153,2,0,"camera takes pics fast and the quality was great.",0,0,12,1.000000,1.000000
1153,2,1,"battery life was good for the day and a half that i used it",0,0,12,0.516915,0.081986
1153,2,2,"video quality was horrible.",1,1,21,0.570830,0.128448
1153,2,3,"it was very choppy and a huge dissapointment.",1,1,21,0.593838,0.081986
1153,2,4,"also the charging concept on this unit sucks  not only do you need to take out the battery  you need two other parts to charge it  a charger and a cable to plug into the wall... weak   ",1,1,17,0.569000,0.080003
1154,2,0,"awesome camera.",0,0,9,1.000000,1.000000
1154,2,1,"i had used other people s slr cameras and fell in love with them.",0,0,9,0.474406,0.078064
1154,2,2,"i never had the opportunity to grab my own until this company  through newegg  put the sl1 on sale for  479.",0,0,12,0.509284,0.120605
1154,2,3,"i had my heart set on canon since that s the only brand i ve ever owned.",0,0,0,0.546358,0.092409
1154,2,4,"i already had a tripod  bag  and cleaning tools.",0,0,0,0.526047,0.093987
1154,2,5,"this camera has everything i expected and more.",0,0,4,0.580998,0.081986
1154,2,6,"i m learning new things everyday  and i love all the custom settings   and there are a ton.",0,0,4,0.517165,0.112594
1154,2,7,"even out of the box  your shots will be ten times better than they ever were.",0,0,4,0.578744,0.128448
1154,2,8,"love the presets  and the ability to adjust the settings under them.",0,0,2,0.575204,0.112594
1154,2,9,"great 3  screen that is very crisp and detailed.",0,0,8,0.593433,0.081986
1154,2,10,"i still mistakenly use the buttons sometimes to navigate  forgetting it s a touchscreen.",0,0,6,0.593747,0.107379
1154,2,11,"solid neck strap  great lens cover  and the battery charges very quickly.",0,0,2,0.661502,0.205940
1154,2,12,"overall a great purchase  but for the price   i just could not pass it up ",0,0,8,0.315544,0.033202
1154,2,13,"this isn t really a con  but if you re used to using the camera on your phone or a point and shoot  be ready for a steep learning curve because this is a professional camera.",1,1,25,0.602285,0.131460
1155,2,0,"  easy to grip despite the small size  plus the light weight is nice if you are someone who carries a lot of things around   awesome pictures  quality kicks        the 18 55mm lens that comes with it is great for starting   auto focus is exceptional  but i find myself using mf frequently anyways   kicks     in light areas  does an exceptional job in low light areas   white balance options are kewlsies   records video at 60 fps which is a great feature if you want to slow down footage",0,0,2,1.000000,1.000000
1155,2,1,"  battery life is not that long  about 3 4 hours   had to buy an extra 2 batteries.",1,1,17,0.661479,0.167157
1155,2,2,"battery drains quickly especially when filming.   uhh.. idk can t really think of anything else  it does what it camera does ",1,1,17,0.158468,0.035825
1156,2,0,"this camera does everything that i need it to do and that is take perfect shots.",0,0,9,1.000000,1.000000
1156,2,1,"also being able to swap out lenses here and there is a plus.",0,0,9,0.521673,0.107379
1156,2,2,"its a sweet piece of work that has good craftsmanship.",0,0,3,0.528562,0.112594
1156,2,3,"the design is perfect fitting in your hands where it needs to go comfortable.",0,0,6,0.547647,0.078064
1156,2,4,"its fast to take pictures and accurate as the photographer using it.",0,0,9,0.596501,0.128448
1156,2,5,"i have no cons",1,0,9,0.641394,0.080003
1157,2,0,"i purchased this to shoot interviews and green screen movies in hd  i.e. not a lot of movement and fixed focal length.",0,1,23,1.000000,1.000000
1157,2,1,"it s light  as far as dslr s go and the focus motors are dead quiet.",0,1,19,0.611622,0.154371
1157,2,2,"one thing i did not know when getting this is that it does not have a motorized zoom i.e. you have to twist the adjustment on the lens.",0,1,19,0.222754,0.039882
1157,2,3,"the auxiliary audio input works great.",0,1,21,0.546358,0.134532
1157,2,4,"i am using it with a wireless sony mic and it is nice and clear.",0,1,21,0.519146,0.081986
1157,2,5,"i also use the hdmi out to go to a lcd monitor while shooting and that works well also.",0,1,23,0.556124,0.107379
1157,2,6,"it displays the live feed coming from the camera and also around the edge of the frame it displays the modes and settings you are using.",0,1,23,0.536863,0.078064
1157,2,7,"the only thing that is not so great is the auto focus.",0,1,23,0.585153,0.128448
1157,2,8,"it easily gets confused if someone turns away from the camera.",0,1,15,0.586427,0.112594
1157,2,9,"to resolve this i focus the camera before shooting then switch to manual focus.",0,1,15,0.644197,0.123786
1157,2,10,"this is just a switch on the lens.",0,1,15,0.227059,0.036376
1157,2,11,"it says it only shoots for about 10 min but it just starts a new file after 10min you can keep shooting.",0,0,5,0.657360,0.147542
1157,2,12,"i.e. if you shoot for 25mini you wind up with 3 files.",0,0,5,0.014584,0.011033
1157,2,13,"auto focus sucks for video  but fine for stills",1,0,5,0.594689,0.096281
1158,2,0,"great pictures small  but works great for regular sized hands canon",0,0,3,1.000000,1.000000
1158,2,1,"none that i can find within the 1st week",1,1,22,0.595769,0.109959
1159,2,0,"excellent image quality.",0,0,11,1.000000,1.000000
1159,2,1,"video quality is amazing as well  and the auto focus is silent when shooting.",0,0,8,0.152487,0.033955
1159,2,2,"the touchscreen is a great feature  touch a person object on the screen while in video mode and the camera will track that person as they move around  keeping them in focus.",0,0,8,0.283726,0.036309
1159,2,3,"overall very satisfied.",0,0,6,0.637888,0.096281
1160,2,0,"so far great camera  got it as a gift for my mom  she loves it  very thin which for me makes the camera  nice big lcd and at 7.2 mp for the price you can t beat it",0,0,3,1.000000,1.000000
1160,2,1,"the only con i have so far is that the battery came defective  the charger wouldn t charge it  but once i got a new one it worked great.",1,1,20,0.425953,0.076491
1161,2,0,"this is a great camera for the price.",0,0,3,1.000000,1.000000
1161,2,1,"i got tired of having blurry pictures so i wanted a small pocket camera with image stabilization.",0,0,3,0.485579,0.128448
1161,2,2,"takes great pics.",0,0,3,0.570062,0.128448
1161,2,3,"make sure to get a large sd card.",0,0,12,0.556446,0.112594
1161,2,4,"turns on and takes pictures quickly.",0,1,18,0.575204,0.098624
1161,2,5,"can be hard for people with large fingers.",1,1,18,0.593747,0.093987
1161,2,6,"no optical viewfinder.",1,1,18,0.612028,0.080003
1162,2,0,"got this camera about a month ago.",0,1,22,1.000000,1.000000
1162,2,1,"i was suprised from the moment i took it out of box.",0,1,22,0.518496,0.081986
1162,2,2,"great brushed finished  compact size  and bright lcd screen were very appealing.",0,1,18,0.589815,0.197362
1162,2,3,"it has a good quality and resoultion picture compared to its size.",0,0,3,0.268923,0.043193
1162,2,4,"it also has a very quick shutter speed and also turns on very quickly.",0,0,0,0.672918,0.197362
1162,2,5,"one is easy mode which can be turned off.",1,0,0,0.140773,0.024991
1162,2,6,"another is the low optical zoom but what do you expect from such a small camera.",1,0,3,0.594375,0.080003
1163,2,0,"awesome camera.",0,0,3,1.000000,1.000000
1163,2,1,"quick start up  great pictures  big screen  good color reproduction  very thin  so it fits in your pocket really well  which i m a fan of.",0,0,6,0.558634,0.147542
1163,2,2,"its also got a really good video camera on it.",0,0,3,0.347879,0.100227
1163,2,3,"it takes much better videos than any of my friends  point and shoot cameras.",0,0,3,0.116238,0.034613
1163,2,4,"long battery life ",0,1,17,0.657806,0.154371
1163,2,5,"you have to take the battery out to charge it.",1,1,17,0.095638,0.020179
1163,2,6,"pictures sometimes look fuzzy on the screen.",1,1,18,0.572622,0.081986
1163,2,7,"when they re transfered onto the computer  they look great  but it took a bit of getting used to.",1,1,13,0.590811,0.134532
1163,2,8,"i kept thinking i had taken a slighly blurry picture.",1,1,13,0.637612,0.131460
1164,2,0,"the picture quality has been great for me  and the movie quality is very impressive.",0,0,3,1.000000,1.000000
1164,2,1,"equipped with a 4gb card  i can store 1600  pictures or almost 1.5 hours of video.",0,0,12,0.356708,0.103709
1164,2,2,"picture quality degrades quite a bit when zoomed in  especially using the digital zoom  but",1,0,3,0.411248,0.073477
1165,2,0,"small  high resolution  optical zoom  uses sd cards instead of cf.",0,0,12,1.000000,1.000000
1165,2,1,"pictures on screen after they are taken seem fuzzy.",1,1,23,0.641344,0.154371
1165,2,2,"default light settings takes green pictures.",1,1,23,0.290590,0.077688
1165,2,3,"other light settings do not give this issue.",1,1,23,0.084392,0.027038
1166,2,0,"good video quality",0,0,3,1.000000,1.000000
1166,2,1,"doesn t have the capability of emailing motion detection via yahoo or google making it virtually worthless or security.",1,1,14,0.497328,0.128448
1166,2,2,"wireless connection died within 3 months of usage.",1,1,20,0.651392,0.205940
1166,2,3,"only works through ethernet connection now.",1,1,20,0.159130,0.024616
1166,2,4,"these two items make this camera hardly better than a paperweight.",1,1,24,0.604750,0.080003
1167,2,0,"for  40  it was a good deal.",0,0,3,1.000000,1.000000
1167,2,1,"straightforward setup  customizable settings for http https ports  easy to position  works flawlessly with synology products",0,0,0,0.577080,0.147542
1167,2,2,"integrated features work unreliably  can make device unreachable via wireless.",1,0,0,0.265282,0.056404
1167,2,3,"ie only interface   beware non windows users.",1,0,0,0.590127,0.081986
1167,2,4,"too flaky to pay full price.",1,0,3,0.604750,0.080003
1168,2,0,"  low cost   ip enabled",0,0,12,1.000000,1.000000
1168,2,1,"worked for 5 minutes then only displays white image.",1,1,15,0.503246,0.093987
1168,2,2,"tried reset  different computers  etc.",1,1,17,0.571135,0.081986
1168,2,3,"no new firmware available.",1,1,14,0.668558,0.129682
1168,2,4,"camera has newer firmware than what is online.",1,1,14,0.035330,0.013977
1168,2,5,"tech support said they would respond in 48 hrs  did not.",1,1,14,0.609001,0.080003
1169,2,0,"when connected to the router or a system directly it works fine.",0,0,8,1.000000,1.000000
1169,2,1,"does motion detection and capture ok.",0,0,8,0.551085,0.098624
1169,2,2,"wireless   no joy  already did the firmware upgrade   checked router  etc.  other vendor wireless camera works no issue.",1,1,13,0.539805,0.093987
1169,2,3,"this one will not connect.",1,1,13,0.635673,0.096281
1170,2,0,"inexpensive.",0,0,8,1.000000,1.000000
1170,2,1,"fairly good wirelaess range.",0,0,6,0.495407,0.107379
1170,2,2,"motion detect sensitivity does not work.",1,0,8,0.624785,0.205940
1170,2,3,"when motion detection is enabled  the camera sends hundreds of emails in just a couiple of minutes indicating a  motion event .",1,0,8,0.067213,0.019328
1170,2,4,"the adjustment for the sensitivity of the camera appears to be non functioning.",1,0,6,0.633726,0.080003
1171,2,0,"makes a good web cam  but thats not what i was looking for.",0,0,3,1.000000,1.000000
1171,2,1,"very poor instuctions  not intuitive at all.",1,0,3,0.556632,0.107379
1171,2,2,"will only work when connected to my computer.",1,1,13,0.606608,0.205940
1171,2,3,"does not work with my wireless network and won t even work when connected with an ethernet cable to my network.",1,1,13,0.051801,0.021267
1171,2,4,"i know price is reasonable  but even at this price point  no one should have to invest hours of their time to install something such as this.",1,1,20,0.604750,0.096281
1172,2,0,"good picture quality  nice using it with the iphone ipad app",0,1,13,1.000000,1.000000
1172,2,1,"impossible to set up for remote monitoring  won t work beyond my own network.",1,1,13,0.614836,0.167157
1172,2,2,"and the motion detect either sends a continuous stream of images via email  or doesn t work at all.",1,1,14,0.392649,0.072101
1173,2,0,"once you get it running  the menu s and options are all well explained enough to make the use of the product easy and reasonably trouble free.",0,0,6,1.000000,1.000000
1173,2,1,"overall i m pretty happy with this purchase.",0,1,13,0.544618,0.112594
1173,2,2,"the software absolutely requires you to use ie.",1,1,13,0.543847,0.107379
1173,2,3,"if you don t have a computer that has ie that would definitely be a reason to look elsewhere.",1,1,21,0.565848,0.078064
1173,2,4,"image resolution is a little low  but i knew that before purchasing the product.",1,1,21,0.565084,0.098624
1173,2,5,"error messages are pretty bad in that they don t say anything useful.",1,1,13,0.623536,0.109959
1174,2,0,"easy set up  nice functionality",0,0,0,1.000000,1.000000
1174,2,1,"no time stamps  the motion detection simply takes a picture every interval  it doesn t detect motion at all  changing the location doesn t help  changing the sensitivity doesn t help  the camera emailed me 350 pictures of a blank chair in the course of two hours.",1,0,8,0.509383,0.128448
1174,2,2,"what good is this ",1,0,3,0.628761,0.131460
1175,2,0,"comes with secureview pro software 2.01.",0,0,0,1.000000,1.000000
1175,2,1,"i have 16 trendnet tv ipxxx cams  several 110s  1 121w  3 312w s  2 312 s and 2 422w s.",1,1,21,0.638309,0.129682
1175,2,2,"this one has the worst picture of all the cams i have  the new version firmware is missing a very important feature which is time date stamp overlay on the 121wn 1.2.2 build 23 firmware.",1,1,21,0.128832,0.035716
1175,2,3,"video audio  camera overlay setting is just gone   ",1,1,23,0.637028,0.131460
1176,2,0,"straightforward setup.",0,0,6,1.000000,1.000000
1176,2,1,"good build quality and features for the price.",0,0,3,0.489262,0.128448
1176,2,2,"free mobile app access   but see below.",0,0,6,0.652438,0.167157
1176,2,3,"required a flash upgrade to perform documented functionality   direct url access to the video feed   to work with their ios app.",1,0,6,0.110457,0.022978
1176,2,4,"revision docs stated  security update .",1,0,8,0.640187,0.080003
1177,2,0,"after looking at 20 or so wireless cameras i came across this one which is exactly what i was looking for.",0,1,20,1.000000,1.000000
1177,2,1,"i wanted a baby monitor that i could use with my android phone so i can listen and check on our baby.",0,1,13,0.488460,0.093987
1177,2,2,"setup the camera just as the instructions said.",0,1,25,0.560191,0.098624
1177,2,3,"then turned connected my android phone to my home wireless.",0,1,13,0.526453,0.093987
1177,2,4,"then installed trendnet securview mobile  free app in android market  and pointed it at the camera s ip.",0,1,13,0.556767,0.081986
1177,2,5,"works flawlessly.",0,1,15,0.608829,0.098624
1177,2,6,"i m still trying to decide if i want to nat it through the firewall so that i can access it anywhere but i m not sure that i need that function.",0,1,15,0.583486,0.078064
1177,2,7,"maybe later if i end up using the camera for security.",0,1,19,0.642981,0.096281
1178,2,0," easy to set up.",0,0,6,1.000000,1.000000
1178,2,1,"all you need to do is follow instructions and have a little knowledge of how your router is set up.  free itunes and android market apps.",0,0,6,0.120230,0.031814
1178,2,2," looks great on a xoom    website viewer  more in other thoughts    one way audio.",0,0,8,0.545156,0.112594
1178,2,3," really nice for a baby monitor   infrared lens  motion detection system with event scheduling and email alerts.",0,0,8,0.536135,0.078064
1178,2,4,"securview pro on the pc is kind of garbage.",1,1,20,0.600023,0.112594
1178,2,5,"i just stick to the web browser when viewing on the computer.",1,1,24,0.593747,0.093987
1178,2,6,"unfortunately to get the full functionality of the website viewer you need to use ie.",1,1,24,0.612028,0.109959
1179,2,0,"setup was quick  i used web setup  wireless 11n worked flawlessly ui is responsive and seems stable ios viewer app",0,0,0,1.000000,1.000000
1179,2,1,"ir leds only effective out to 60cm  work at 850nm  vga resolution is limiting internet explorer   activex required for setup of alarm events runs warm power cable is only about 5ft   160cm not poe",1,0,0,0.208213,0.053598
1180,2,0,"great camera  ",0,1,13,1.000000,1.000000
1180,2,1,"works wired with very little problems.",0,1,14,0.503091,0.134532
1180,2,2,"wireless is unable to connect even with the one touch connection.",1,1,13,0.529783,0.107379
1180,2,3,"this is why i had bought this product so i could monitor my backyard  it is useless unless i use a 250ft cord .technical support  ",1,1,14,0.641962,0.121774
1180,2,4,"well i was chatting with a nice lady from a very poor connection in another country who you could hardly understand even with english.hopefully i will get a usa bound support for this otherwise",1,1,14,0.387696,0.063886
1181,2,0,"great quality pictures  more mp than you re ever likely to need  leica lens.",0,0,10,1.000000,1.000000
1181,2,1,"camera has a solid feel to it and looks professional.",0,0,9,0.531966,0.134532
1181,2,2,"intelligent auto mode is noticeably better than regular point and shoot modes of other cameras.",0,0,2,0.575249,0.129682
1181,2,3,"other modes give you somewhat more control than some comparable cameras for more advanced users.",0,0,2,0.150879,0.032213
1181,2,4,"excellent for macro photography ",0,0,10,0.555803,0.112594
1181,2,5,"720p hd video recording.",0,0,10,0.535556,0.112594
1181,2,6,"sdhc support.",0,0,12,0.579069,0.078064
1181,2,7,"great camera overall.",0,0,9,0.588347,0.112594
1181,2,8,"this is the one i d take when i don t want to haul the slr but still want quality pictures.",0,0,9,0.544923,0.128448
1181,2,9,"can get some digital noise in higher iso modes  as all compact digital cameras.",1,1,16,0.558709,0.093987
1181,2,10,"this one might be a little worse than some in low light without flash  but i don t have that much experience with other cameras.",1,1,16,0.684969,0.147542
1181,2,11,"for casual shooting the flash works fine  otherwise a small tripod will solve most low light issues.",1,1,19,0.471960,0.098305
1181,2,12,"be aware though that the tripod mount is all the way on the side of the camera  which may cause the smallest tripods to topple over.",1,1,19,0.246240,0.035370
1181,2,13,"no viewfinder might disappoint some people but wasn t a deal breaker for me in a compact camera.",1,1,19,0.629695,0.109959
1182,2,0,"leica summicron optics  excellant wide angle capability  and terrific menu varieties.",0,0,1,1.000000,1.000000
1182,2,1,"manual controls  and the ability to  add a leica spotting scope if you want some extreme high quality zoom  2000 3000 mm if  your feet are too sore for letting your walking do the zoom.",0,0,1,0.296461,0.055282
1182,2,2,"the smaller size is a huge plus from bulky dslr s.",0,0,1,0.559433,0.081986
1182,2,3,"leica optics can attract any image faster than  other makers of optics  regardless of the aperature used.",0,1,25,0.625255,0.167157
1182,2,4,"panasonic makes leica optics affordable.",0,1,25,0.049659,0.023022
1182,2,5,"after 40 years   i am finally able  to get off the nikon cannon bandwagon.",0,1,22,0.604429,0.078064
1182,2,6,"none for my purposes.",1,1,13,0.620288,0.081986
1182,2,7,"i shopped elsewhere  because newegg is just now marketing the lx 3.",1,1,22,0.584786,0.080003
