Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
1567,2,4,"when buying for girls  the broader color selection is very important.",0,0,7,0.625062,0.155248
1567,2,5,"there s even a matching carrying case which looks like a little clutch purse.",0,0,6,0.642003,0.155486
1567,2,6,"sure to make a little girl happy.",0,0,5,0.626554,0.208459
1569,2,0,"i loved my nexus 7. i loved how i didn t have to deal with the preloaded stuff you get with devices from bigger brands like asus.",0,0,13,1.000000,1.000000
1569,2,1,"the screen was utterly amazing and the device overall felt high quality than other mobile devices i had used.",0,0,3,0.363573,0.106395
1569,2,2,"asus made it.",1,1,27,0.712301,0.258702
1569,2,3,"i ve bought two different tablets from asus and i cannot stand their service.",1,1,27,0.187892,0.088983
1569,2,4,"both tablets broke on my behalf  but each time  i recieved the worst support.",1,1,27,0.329557,0.136738
1569,2,5,"my first tablet arrived pretty much broken  with a dead micro usb port that caved in on first use  and when i tried to get it fixed  because warranties  i basically got the run around  and just said forget it.",1,1,27,0.609507,0.240115
1569,2,6,"with both tablets  they told me that the price to fix a broken screen  i keep breaking screens  would be higher than the tablet s worth.",1,0,13,0.295295,0.129815
1569,2,7,"like  i understand that i broke them  but the support i got in light of this was just terrible.",1,0,13,0.627190,0.204150
1569,2,8,"i have an asus monitor and an asus mobo and these are pretty much going to be the last asus products i ever have.",1,1,18,0.743522,0.268209
1569,2,9,"anyways  i wouldn t reccomend getting this tablet strictly because asus will end up shortsticking you when something goes wrong.",1,1,18,0.136140,0.141753
1571,2,0,"good speed  great screen  works well.",0,0,4,1.000000,1.000000
1571,2,1,"i have never had one of mine fail or get bricked by an update.",0,0,2,0.646830,0.211960
1573,2,0,"fast  very high resolution  and updates to the latest version of android    see  other thoughts .",0,0,14,1.000000,1.000000
1573,2,1,"none of the issues that a few people have reported...so i suspect that the issues are rare.",1,1,17,0.729061,0.200016
1573,2,2,"people are more likely to post a review to complain than to praise.",1,1,17,0.436390,0.180067
1574,2,0,"awesome screen color and definition very fast cpu  well built",0,0,4,1.000000,1.000000
1574,2,1,"cpu heats up sometimes if i have alot of programs running at the same time",1,1,17,0.393382,0.178222
1578,2,0,"runs android 5.1 direct from google.",0,0,10,1.000000,1.000000
1578,2,1,"it only paid 74 dollars for it.",0,0,13,0.666775,0.162029
1578,2,2,"no hardware issues at all.",0,1,29,0.681496,0.155486
1578,2,3,"32 gb flash.",0,1,17,0.678018,0.162029
1578,2,4,"i knew all this before buying it  hardware is outdated for 2015 standards  but what can you expect for 74 dollars ",1,1,20,0.706428,0.162029
1578,2,5,"only 1gb ram.",1,1,19,0.637221,0.155486
1578,2,6,"flash i o speeds are very slow.",1,1,17,0.765629,0.207971
1578,2,7,"i unlocked the bootloader and flashed chroma rom and franco kernel with f2fs support.",1,1,17,0.194774,0.090064
1578,2,8,"now the tablet is reasonably responsive.",1,1,28,0.678696,0.162029
1578,2,9,"no rear facing camera.",1,1,22,0.656742,0.161782
1578,2,10,"no microsd slot.",1,0,6,0.634096,0.158488
1580,2,0,"it s fast  plenty of available apps  light  easy to use and updates the os automatically.",0,0,2,1.000000,1.000000
1580,2,1,"i bought it as a refurb for  109 and out of the box  it worked great and i was really pleased with it.",0,0,5,0.662428,0.204445
1580,2,2,"after only a couple of weeks  slow charging issues cropped up.",1,1,16,0.751186,0.268209
1580,2,3,"i m talking 12  hours with the unit turned off completely to get even a 10  charge.",1,1,16,0.571602,0.175016
1580,2,4,"then suddenly it will charge fine  and a day or so later  go back to slow charge  even losing charge while charging. ",1,1,16,0.206857,0.092420
1580,2,5,"originally planned to rma it the first time but when the problem cleared up  i decided to hold onto it  only to have the problem come back.",1,1,27,0.673136,0.212226
1580,2,6,"tried several methods found online to fix  none have worked 100 .",1,1,16,0.610234,0.208459
1581,2,0,"very stable  fast loading  excellent display",0,0,14,1.000000,1.000000
1581,2,1,"slow cold boot  not a big deal  but seems to get longer with each os upgrade.",1,1,17,0.684790,0.208159
1582,2,0,"fast  automatic upgrades on android version  32gb  minimal bloatware",0,0,14,1.000000,1.000000
1582,2,1,"hit and miss on quality as other reviewers have indicated.",1,1,20,0.645203,0.158488
1585,2,0,"my friend s nexus 7 was doing the exact same thing as yours.",0,1,23,1.000000,1.000000
1585,2,1,"i googled it and the problem is caused by static.",0,1,17,0.654487,0.204150
1585,2,2,"very easy to fix  carefully remove the back of the tablet and unplug the battery  long  flat with small cord at top right .",0,1,24,0.716607,0.212226
1585,2,3,"leave it for a few minutes and then plug back in.",0,1,16,0.631518,0.161782
1585,2,4,"works like a charm.",0,1,16,0.624675,0.155248
1585,2,5,"i found quite a few people with the same problem as scottbilby.",1,1,17,0.683660,0.208159
1586,2,0,"bought the 32gb nexus 7  2012  to replace my 8gb   preordered when it was first released .",0,1,17,1.000000,1.000000
1586,2,1,"the old one is still running fine.",0,1,26,0.635485,0.161782
1586,2,2,"now wife is enjoying the old one  and i the new one.",0,1,26,0.702353,0.162029
1586,2,3,"the new unit looked brand new    no blemishes.",0,1,18,0.669236,0.162029
1586,2,4,"i immediately updated it to android 5.0.2.",0,1,17,0.662720,0.155486
1586,2,5,"no problem.",0,1,17,0.627532,0.208459
1587,2,0,"great specs  good reviews  light   looks sharp.",0,0,4,1.000000,1.000000
1587,2,1,"wouldn t boot at all.",1,1,28,0.638871,0.204445
1587,2,2,"battery charge icon came up the first time i plugged it in  using the asus provided charger  and so i left it to charge for several hours.",1,1,16,0.728030,0.162029
1587,2,3,"hit the power button and got only a faint glow from the screen  indicating to me that power was received.",1,1,28,0.741904,0.207971
1587,2,4,"everytime i unplugged the charger  screen went black.",1,1,24,0.343257,0.102524
1587,2,5,"then i saw some weird intermittent colored static.",1,1,24,0.653935,0.155248
1587,2,6,"went online  looked up a zillion repair videos and mentions on forums  some guys  jump started  the dead battery cells but since mine was brand new   i just played it safe.",1,1,26,0.711757,0.161782
1587,2,7,"power button  volume rocker switch  hooked to computer usb  followed the google nexus troubleshooting info   no dice.",1,1,29,0.660424,0.155248
1587,2,8,"i m sure this tablet is will be great if and when i get a working one  but don t buy a refurb wheen it s critically  needed.",1,1,18,0.637556,0.212226
1587,2,9,"luckily i can just plug along with my ipad until i get this resolved.",1,1,18,0.636728,0.212530
1587,2,10,"sucks.",1,1,23,0.617782,0.155486
1587,2,11,"badly.",1,1,23,0.652829,0.208459
1588,2,0,"the tablets made by irulu are junk  they work for a few days and fail.",1,1,18,1.000000,1.000000
1588,2,1,"the old saying applies here  if you buy cheap  you end up paying more in the long run.",1,1,18,0.658121,0.208159
1589,2,0,"beautifully designed thin tablet w  retinal display and quadcore processor.",0,0,8,1.000000,1.000000
1589,2,1,"this model is a step up from most low priced tablets.",0,0,12,0.353937,0.106132
1589,2,2,"7.85 display is easier to navigate with fat fingers.",0,0,0,0.680802,0.162029
1589,2,3,"charges with cellphone charger for convience.",0,0,4,0.649168,0.155486
1589,2,4,"it s a nice unit.",0,0,8,0.673115,0.204445
1589,2,5,"if you don t have a clue like me it is not easy to use till you get it in english.",1,0,0,0.641121,0.212226
1589,2,6,"you can do this by comparing the unit with a smartphone with android and following the smartphone menu. 1 gig of memory  two might be nice.",1,0,12,0.709850,0.204150
1589,2,7,"chinese bloatware that can t be removed  the average user doesn t care or want access to chinese videos  music or games.",1,0,10,0.753084,0.268209
1589,2,8,"there are programs in chinese that cannot be removed or used.",1,0,10,0.272982,0.100770
1589,2,9,"weak wifi.",1,1,24,0.653493,0.161567
1590,2,0,"love it.",0,0,5,1.000000,1.000000
1590,2,1,"no bloatware  so clean.",0,0,10,0.709304,0.212226
1590,2,2,"fluidity makes this a fave thanks to quad core   ssd.",0,0,3,0.695381,0.204150
1590,2,3,"very fast.",0,0,3,0.634434,0.204445
1590,2,4,"great battery life  sturdy  made it through an accidental downpour  internal wet spots gone  no performance issues yet  happened months ago  don t try this at home kids .",0,0,11,0.714745,0.212530
1590,2,5,"more interested in lenovo after first time purchase",0,0,5,0.619159,0.204445
1590,2,6,"lack of bass  dolby interface via settings is great but not quite useful  weak antenna  occasionally dropped wifi connection",1,1,24,0.689457,0.208159
1591,2,0,"good battery  quick speed  kickstand  runs apps well.",0,1,23,1.000000,1.000000
1591,2,1,"very useful as a desktop appliance for email  messages  notifications  chats  and as a contact manager  rolodex .",0,1,21,0.684188,0.204150
1591,2,2,"also useful for electronic books.",0,1,20,0.638026,0.162029
1591,2,3,"if using an inexpensive bluetooth audio receiver plugged in to your stereo amplifier  the tablet can beat the fidelity of any pc sound card and does wireless bluetooth music at up to about 20 feet.",0,1,20,0.724170,0.155486
1591,2,4,"surprisingly high quality construction ",0,0,12,0.631031,0.155486
1591,2,5,"big size tablet is extraordinarily not portable  or rather just about exactly as portable as carrying a glass tray or framed photo around  wishing i had bought an 8  or smaller version.",1,0,12,0.702863,0.162029
1591,2,6,"rear camera quality is very bad  and not important for a desktop appliance anyway .",1,1,22,0.629527,0.204150
1591,2,7,"with the aggressive power saving  the screen won t stay on for very long at a time  even if plugged in  settings of 30 minutes    detect user  minimizes the problem .",1,1,16,0.690222,0.161782
1591,2,8,"web based flash content cripples web surfing functionality on most android devices.",1,0,0,0.634920,0.208159
1592,2,0,"built in stand  great sound  good features",0,0,12,1.000000,1.000000
1592,2,1,"unable to set up multiple users.",1,1,28,0.650613,0.208159
1593,2,0,"purchase for wife s anniversary  but was on a budget.",0,0,5,1.000000,1.000000
1593,2,1,"wife wanted a 10  tablet  but the samsung which would be android config to her sg3 was way more than i would like to pay.",0,0,5,0.459277,0.165396
1593,2,2,"this tablet has been near effortless for the wife to use.",0,0,5,0.065683,0.071687
1593,2,3,"she has been able to use it with minimal support as well.",0,1,29,0.644005,0.162029
1593,2,4,"the kickstand idea is very handy and useful.",0,1,29,0.693531,0.155248
1593,2,5,"makes the tablet easier to grasp at times as well",0,1,24,0.752617,0.207971
1593,2,6,"in the back of the tablet  the plastic feels a little thin as the body will feel like it collapses slightly to the touch.",1,1,24,0.458892,0.135948
1595,2,0,"first tablet experience.",0,0,9,1.000000,1.000000
1595,2,1,"picture image is really nice  camera pretty good  surfing and touch screen excellent",0,0,4,0.722453,0.204150
1595,2,2,"doesn t do well when dropped on corner.",1,1,22,0.627875,0.212226
1595,2,3,"it tends to break the screen.",1,1,22,0.665334,0.158730
1595,2,4,"i consider it a user issue.",1,1,25,0.675902,0.158730
1596,2,0,"once we discovered  the features guide  app using it has mostly been a dream.",0,1,28,1.000000,1.000000
1596,2,1,"only con i have to report is mostly about my not remember where i turn on the feature that allows the screen to change orientation when i turn it 180 or 360 degrees.",1,1,28,0.386529,0.104328
1596,2,2,"i think that s called an operator malfunction.",1,1,27,0.619798,0.158730
1597,2,0,"nice display  excellent battery life  decent performance.",0,0,4,1.000000,1.000000
1597,2,1," developer support  windows adb drivers are included with the tablet ",0,1,17,0.738866,0.268209
1597,2,2,"no 5ghz wifi support  no multiple user account support.",1,1,28,0.257495,0.092823
1597,2,3," developer support  the presence of windows adb drivers is not documented  it takes some web searching to discover that they are exposed via the  cd rom  storage mode for the usb connection .",1,1,17,0.435423,0.133924
1598,2,0,"this is my fifth android tablet and i have a lot of experience with the ipad air.",0,0,12,1.000000,1.000000
1598,2,1,"this is the best tablet i have used to date.",0,0,12,0.255608,0.127475
1598,2,2,"it is smooth and fast with great battery life.",0,0,4,0.781189,0.207971
1598,2,3,"the kickstand is a great feature.",0,0,4,0.229705,0.092823
1598,2,4,"the on off switch is much easier to find than on samsung tablets.",0,0,10,0.706428,0.212530
1598,2,5,"sound is actually loud enough to hear but forgood quality sound you will still need ear phones.",0,0,11,0.680098,0.161782
1598,2,6,"this tablet is very thin.",1,1,24,0.629657,0.161782
1598,2,7,"i am afraid if i dropped it  it would break.",1,1,24,0.663909,0.158488
1598,2,8,"i have ordered a nice leather case .",1,1,21,0.678696,0.212226
1598,2,9,"i miss the app icon that is on the samsung galaxy and acer tab.",1,1,21,0.678832,0.204445
1598,2,10,"maybe i just don t like change.",1,1,21,0.606740,0.158730
1599,2,0,"the price i paid for it.",0,0,13,1.000000,1.000000
1599,2,1,"in less than one year  it will no longer charge.",1,1,23,0.770099,0.207971
1599,2,2,"read all the complaints online about the micro usb charging port issues and hp s lack of support.",1,1,29,0.428696,0.144522
1599,2,3,"do yourself a favor   if you want an hp product  stick to printers.",1,1,18,0.623759,0.204150
1599,2,4,"i had a pc crash beyond recovery around the 3 year mark and now this.",1,1,21,0.689961,0.155248
1599,2,5,"at least their printers are reliable.",1,1,29,0.612871,0.158488
1601,2,0,"powerful when cool tegra 4 cpu",0,0,11,1.000000,1.000000
1601,2,1,"lag when the cpu is hot lose wifi connection  when waking up from sleep mode",1,1,29,0.520661,0.139911
1602,2,0,"tegra 4",0,0,9,1.000000,1.000000
1602,2,1,"stock charger 2.0a can t keep up in balance and even worst in max performance.",1,1,23,0.709196,0.208459
1603,2,0,"the stylus is great for a lot of things you wouldn t even think of  for example it s thinner and more precise than your finger  so gaming where you re continually tracking your position with your finger  such as abyss attack  is easier as it blocks your view less.",0,1,20,1.000000,1.000000
1603,2,1,"it feels more solid than my nexus 7  1st generation  .",0,0,13,0.648997,0.212530
1603,2,2,"the microsd card slot is a nice thing to have too.",0,1,29,0.690692,0.212530
1603,2,3,"the quality of the stereo speakers is great too.",0,1,20,0.664681,0.155486
1603,2,4,"the magnetic sleep wake with the case definitely beats having to pres the tiny power buttons on the side of most tablets.",0,1,16,0.765623,0.258702
1603,2,5,"there doesn t seem to be a lot of different cases if that matters to you.",1,1,16,0.308865,0.104948
1603,2,6,"as with others of the tegra 4 tablets  there s some thin  visible lines in the screen when it s in bright light.",1,0,9,0.689961,0.155486
1603,2,7,"the rest of the time  they re not visible at all.",1,0,9,0.620085,0.162029
1603,2,8,"i d love it if it had a higher resolution screen  but it s just as good as my previous tablet  which i had no complaints about.",1,0,9,0.693011,0.208459
1604,2,0," relatively cheap  powerful chipset  front facing speakers  stylus support  build quality is nice  basically stock android  hdmi out  firmware is on hp s site",0,0,11,1.000000,1.000000
1604,2,1," speakers aren t outstanding by any means.",1,0,11,0.350628,0.145161
1604,2,2,"they get pretty loud but the quality isn t any better than most other tablets  screen is pretty bad  contrast is quite low and a lot of light bleed around the edges.",1,1,22,0.722355,0.212226
1604,2,3," weird software glitches.",1,1,28,0.626962,0.204445
1604,2,4,"i was alerted to an update which ended up freezing the tablet.",1,1,28,0.759562,0.207672
1604,2,5,"i was able to get it to  turn back on but then the audio would break and some of the settings pages would freeze the tablet.",1,1,28,0.153689,0.085588
1604,2,6,"ended up manually installing the updates via hp s site but none on reboot the tablet would just go to a black screen.",1,1,17,0.605178,0.187605
1604,2,7,"updates worked but things could have gone smoother.",1,1,17,0.389820,0.135734
1605,2,0,"it s very fast even.",0,0,11,1.000000,1.000000
1605,2,1,"has 3 modes for the cpu max power  balanced and super saver.",0,0,11,0.788650,0.199726
1605,2,2,"like the 16gb of on board memory  screen is blight and nice not alot of bloatware  has a powerful magnet on the back of it so easy to keep on the fridge or any metal surface.",0,0,8,0.425031,0.145161
1605,2,3,"come with android 4.2.2 will upgrade to 4.3 and then 4.4.2     this does have gps in it and works really well.",0,0,14,0.644005,0.212226
1605,2,4,"wifi seems to only b g not n like it shows in the spec s.",1,0,11,0.638227,0.155248
1605,2,5,"powerful magnet like with any magnet careful how close it gets to other things like hard drives and monitors.",1,1,29,0.693486,0.155248
1605,2,6,"this major headache is this doesn t support flash even after loading latest flash apk it still won t support it cause it s a tegra device.",1,1,17,0.682754,0.158488
1606,2,0,"it s a fast does let you update to android 4.4.2",0,0,2,1.000000,1.000000
1606,2,1,"wifi problems is only thing had time to play with only had it about 3 hours first would not connect to my router no matter the settings even fully open but i could connect my phone with wifi hotspot and it could find it could see my router but couldn t connect.",1,1,29,0.786520,0.268209
1606,2,2,"i found out way after i set my router from n only to ng mixed bang it s connected so im thinking this is not a 802.11b g n  like it say and it s just a 802.11b g",1,1,29,0.074554,0.128215
1607,2,0,"so heres a quick update after having the device for quite awhile    android 4.4.2 ",0,1,17,1.000000,1.000000
1607,2,1,"there are some good and bad things  mostly good.",0,0,11,0.769667,0.258354
1607,2,2,"  i forgot to mention the camera  which takes decent pictures if your into that sort of thing.",0,0,11,0.407320,0.144297
1607,2,3,"  battery life improved with 4.4.2.",0,0,4,0.659274,0.155248
1607,2,4,"with medium usage throughout the day  i used to get a day if not a little more out of it.",0,0,1,0.752357,0.207672
1607,2,5,"now i charge about every other day.",0,0,1,0.069572,0.075017
1607,2,6," i stopped watching so many movies on it  but standby consumption has dropped drastically.",0,0,4,0.692046,0.161782
1607,2,7,"the screen ",0,0,4,0.634070,0.155486
1607,2,8,"lagdroid for a reason.",1,0,4,0.669236,0.155486
1607,2,9,"the first immediate thing i noticed after 4.4.2 is hitting the home button or the active processes button while in an app instantly causes lag.",1,1,28,0.782046,0.207971
1607,2,10,"though i suppose that s more of a software thing and not necessarily an hp screwup.",1,1,22,0.345253,0.103869
1607,2,11,"for whatever reason  the normal screen shots will just not work.",1,1,22,0.661901,0.155486
1607,2,12,"i don t know whats causing it  it only tells me its unable to take a screenshot.",1,1,28,0.621235,0.162029
1607,2,13,"but there are apps to fix that.",1,0,0,0.656967,0.155486
1607,2,14,"ever since 4.4.2 the default android media player will stutter and crash and lag playing any sort of high def movies.",1,0,0,0.702693,0.162029
1607,2,15,"version it was shipped with  i did not have these issues.",1,0,14,0.613450,0.158730
1608,2,0,"placement of the buttons is very appealing  and kind of a standard.",0,1,29,1.000000,1.000000
1608,2,1,"battery life was pretty much on par with the 10 hour life.",0,0,4,0.776857,0.200016
1608,2,2,"i watched a movie on netflix from full  it went down to about 75 percent battery life after 2 hours.",0,0,4,0.107126,0.075386
1608,2,3,"however when playing games that are using more of the processor  i noticed that it starts to diminish a little bit faster.",0,1,15,0.683660,0.162029
1608,2,4,"saying this however  the device has the ability to disable additional cores to help extend the battery life.",0,0,6,0.765164,0.200016
1608,2,5,"additional microsd slot to expand memory is always a great feature.",0,0,6,0.441106,0.150860
1608,2,6,"the touchscreen is extremely responsive compared to other tablets i ve used.",0,1,24,0.663187,0.204445
1608,2,7,"have not noticed a delay at all.",0,1,24,0.632313,0.161782
1608,2,8,"front facing speakers which make for a more enjoyable movie playback.",0,1,20,0.785123,0.200016
1608,2,9,"these speakers put off surprisingly good sound as well.",0,1,20,0.330528,0.139847
1608,2,10,"runs a stock version of android jelly bean  with a little bit of hp apps on it.",0,0,2,0.695528,0.204150
1608,2,11,"writing with the stylus is extremely simple.",0,0,11,0.724699,0.200016
1608,2,12,"as soon as you remove the stylus  an on screen indicator will ask if you d like to use an application designed for the stylus.",0,0,3,0.255051,0.095550
1608,2,13,"overall sensitivity is great  and writing notes feels effortless.",0,0,11,0.643525,0.212530
1608,2,14,"the tip on the pen allows it to glide over the screen without any kind of drag as well.",0,0,7,0.665986,0.204150
1608,2,15,"build quality seems to be a little under par.",1,0,11,0.636051,0.155248
1608,2,16,"you can squeeze the corner on the side with the microsd slot  and you will hear it crinkle a little bit.",1,1,29,0.698768,0.155486
1608,2,17,"it can be rather difficult to get the power cord in out sometimes  this is even more difficult with the case on it.",1,1,24,0.651722,0.161782
1608,2,18,"the corners where the plastic pieces meet  have a little bit of an edge on them.",1,1,22,0.659438,0.155248
1608,2,19,"not sharp  but it s noticeable by feel.",1,1,22,0.635033,0.155248
1608,2,20,"the supplied power cord is 3 foot long  almost forcing you to purchase an additional cable if you do not have one already.",1,1,29,0.762117,0.207971
1608,2,21,"i can hardly rest the tablet on my desk while charging  the cable is that short.",1,1,23,0.368546,0.110079
1608,2,22,"one thing i noticed immediately  the device will not pick up the 5 ghz band.",1,1,15,0.641458,0.155486
1608,2,23,"not really enough to take off an egg for this  but something to be noted.",1,1,23,0.607645,0.158730
1609,2,0,"slow and inaccurate touch screen 5 second delay in orientation sensor 5 hour  yes 5 hour  software update process before you can use it.",1,1,28,1.000000,1.000000
1609,2,1,"short battery life",1,1,23,0.631518,0.158730
1610,2,0,"if you need this tablet for only microsoft office applications  its the best   light weight  low profile  bright screen  usb 3.0  and an excellent portable keyboard.",0,0,4,1.000000,1.000000
1610,2,1,"when i bought this tablet i wanted a complete tablet mini pc.",1,1,21,0.408541,0.149759
1610,2,2,"which is what was advertised.",1,1,19,0.641241,0.155486
1610,2,3,"this does in fact have a desktop.",1,1,17,0.775912,0.200016
1610,2,4,"its almost a shadow of a desktop  no depth what so ever.",1,1,17,0.048770,0.070416
1610,2,5,"the only reason this has a desktop is for the ms office applications.",1,1,17,0.247636,0.110054
1610,2,6,"it also runs on arm...so x86 applications are out of the question.",1,1,17,0.131843,0.083462
1610,2,7,"anything you install has to be through the ms app store  this is not advertised on the ms surface 2 website at all lol.",1,1,19,0.783326,0.200016
1610,2,8,"as of right now i have no reliable virus malware protection because i unable to locate anything decent from the ms store..yeah...i know.",1,1,29,0.207942,0.093627
1610,2,9,"the battery also quickly drains  i can use it for about two hours then it needs to be plugged in.",1,1,16,0.639434,0.155486
1610,2,10,"according to a recent quote by a ms rep  they have very little plans for updates for the rt series.",1,1,19,0.660847,0.162029
1610,2,11,"i did research this item before buying it.",1,1,18,0.629487,0.155486
1610,2,12,"but i had never used the ms app store  its the worst i have ever encountered.",1,1,15,0.755656,0.272009
1610,2,13,"i thought the amozzon app store was bad  but ms makes it look like the golden gates of heaven ",1,1,15,0.084614,0.095746
1611,2,0,"this thing is awesome ",0,0,1,1.000000,1.000000
1611,2,1,"one of the best display s on the market and can run any desktop software you need.",0,0,7,0.713556,0.162029
1611,2,2,"i even have some stream games on the tablet and it plays them very well.",0,0,10,0.664681,0.212530
1611,2,3,"i would recommend this to anyone looking for a compact laptop replacement tablet option.",0,0,7,0.669236,0.204445
1611,2,4,"the display port is unique and requires a certain cable to attach if you want to hook up to another display   25  40 on average .",1,1,26,0.689961,0.212530
1611,2,5,"weighs around 2 lbs  which can where out your arm if you have shoulder or wrist issues.",1,1,26,0.605461,0.158730
1612,2,0,"fast bootup  full laptop capability  full windows  runs cool  runs microsoft office  has been very stable",0,0,14,1.000000,1.000000
1612,2,1,"price especially at the high drive capacity",1,1,20,0.629584,0.158730
1613,2,0,"fast  comfortable to use in any situation  i.e.",0,0,1,1.000000,1.000000
1613,2,1,"lap  table  desk etc. ",0,0,1,0.647833,0.204445
1613,2,2,"i purchased straight from microsoft and the price of this listed tablet is higher than the microsoft price for the capacity.",1,1,27,0.709573,0.158730
1614,2,0,"nice tablet",0,0,9,1.000000,1.000000
1614,2,1,"pricing at the 256g version......buy from microsoft store instead.",1,1,23,0.701433,0.208459
1615,2,0,"great when you open it...but that doesn t last.",0,0,10,1.000000,1.000000
1615,2,1,"i bought 3 of these for my kids and not one of them will charge now.",1,1,18,0.699795,0.212530
1615,2,2,"the adapter connection is horrible.",1,1,26,0.675688,0.155486
1615,2,3,"they do not charge via usb either.",1,1,26,0.727957,0.207971
1615,2,4,"these units are junk and are worthless when you cannot charge them.",1,1,16,0.322667,0.198619
1615,2,5,"these units had issues with charging in the first days of owning them.",1,1,16,0.127236,0.138385
1616,2,0,"fast  1gb and a9 cpu  1.5mhz work great.",0,0,11,1.000000,1.000000
1616,2,1,"vitalasc upgrated  shipping for free from 5 to 2 days.",0,0,5,0.653493,0.204445
1616,2,2,"we also own the 9001 12 no problems with either device.",0,0,10,0.643925,0.208159
1617,2,0,"i had some misgivings at first  because the first unit did not work but after getting a replacement  which went smoothly  i am very happy with this tablet and am now wishing i had bought more than one of them  i use it about 2 hours a day and when i bought it i was only buying it because the price was very affordable but didn t think i would use it much.",0,0,5,1.000000,1.000000
1617,2,1,"i am happily surprised.",0,0,11,0.629300,0.204445
1617,2,2,"it works well and the battery lasts a decent time if you turn off the wifi and bluetooth when you aren t using them.",0,0,11,0.718238,0.162029
1617,2,3,"very satisfied with my purchase.",0,0,5,0.616266,0.204445
1617,2,4,"i wish that the tablet had come with a cover or case to put it in  but for the price still a very good buy.",1,1,15,0.702557,0.158730
1618,2,0,"very nice unit  good size and features for the price",0,0,2,1.000000,1.000000
1618,2,1,"worked until i tried to charge it.",1,1,16,0.646001,0.204445
1618,2,2,"ghost taps started happening along one row of the screen matrix and made the unit unusable.",1,1,24,0.704099,0.161782
1618,2,3,"contacted manufacturer and they could have cared less.",1,1,27,0.658145,0.161782
1618,2,4,"they told me that they don t build this they only are a repair depot.",1,1,18,0.666451,0.155486
1618,2,5,"newegg came to the rescue and took it back.",1,1,18,0.703416,0.207971
1618,2,6,"bravo newegg",1,1,18,0.019450,0.071915
1619,2,0,"sale price of 88.00 for a quad core tablet enticed me to try a low cost tablet.",0,0,9,1.000000,1.000000
1619,2,1,"o s was current and up gradable.",0,1,19,0.636898,0.161782
1619,2,2,"features like resolution  camera quality are poor  processor speed even for a quad core is slow  touch screen not very responsive  screen gets very dirty quickly  finger prints   construction feels cheap all of these compared to higher quality tablets.",1,0,9,0.784581,0.268209
1619,2,3,"one drop from about 2 feet onto carpet floor ruined the screen.",1,0,9,0.298408,0.169954
1620,2,0,"the tablet was cheap and i had high expectations for it.",0,0,12,1.000000,1.000000
1620,2,1,"right out of the box it was unusable due to the device detecting phantom input taps.",1,1,28,0.680802,0.161782
1620,2,2,"i turned the tablet on and away it went  changing the volume  taking screen shots  and rotating the screen orientation wildly.",1,1,28,0.762758,0.200016
1620,2,3,"i performed a factory reset  looked for any support for any iview tablets and there isn t any relevant help  and attempted to look for firmware updates of which there are none.",1,1,28,0.454272,0.112818
