Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
866,2,0,"picture quality is outstanding  sound quality is very good for a thin tv  streams services like netflix very well  nice configuration options  uses the same lcd panel as samsung s top end products  passes through dd and dts sound from sources  streaming  hdmi  to the optical out connection   for the quality of the tv the price is very reasonable.",0,0,4,1.000000,1.000000
866,2,1,"don t expect much in the web browsing area.",1,1,13,0.505150,0.155678
867,2,0,"i am very impressed with this product the color and sound are excellentand the price got it during cyber monday last year.",0,0,6,1.000000,1.000000
867,2,1,"after watching a movie if i did not go back out to select another program soon or exit out the end of the movie would stay locked on the screen and you could not cut the tv off by the tv off button or the remote off button.thankfully this was a common problem and a technian from vizio told how to reset the tv.after doing what he instructed me to do several times 4 or 5 it stopped and l have not had any other issues.",1,1,11,0.497286,0.155678
869,2,0,"easy set up wifi works well with d link router vizio internet apps include netflix  youtube  and hulu perfect for the kitchen great value on refurbished equipment reasonable quality image  not great  not bad ",0,0,3,1.000000,1.000000
869,2,1,"no hbo go sound okay but not great  though this is pretty much par for the course with most low cost flat screens  can hook into soundbar ",1,0,3,0.337293,0.068374
870,2,0,"product arrived quickly and as dexcribed.",0,0,7,1.000000,1.000000
870,2,1,"seems to work very sel lso far.",0,0,7,0.512618,0.103490
870,2,2,"this is my first vizio  i have a larger samsung.",0,0,1,0.504352,0.084722
870,2,3,"i was a little surprised at how light the tv is.",0,0,6,0.507065,0.103490
870,2,4,"seems cheap but this may be normal for 32  tv.",0,0,7,0.505555,0.092073
870,2,5,"i have some issue with wifi signal strenght but contacted vizio and spoke to an actual perosn who was most helpful  i like that a lot.",0,0,1,0.496321,0.095324
870,2,6,"picture and sound quality are very good.",0,0,4,0.500483,0.147352
870,2,7,"overall after a few days i must say i am quite please with the purchase.",0,0,7,0.498490,0.177308
870,2,8,"extremelty easy to use app s  netflix ",0,0,6,0.491911,0.084722
870,2,9,"wifi receiver a bit weak",1,0,5,0.489979,0.089882
871,2,0,"arrived damaged  so can t comment",0,1,14,1.000000,1.000000
871,2,1,"the tv arrived damaged  so i can t comment on its qualities",1,1,14,0.013403,0.016737
872,2,0,"it is overall a great tv.",0,0,7,1.000000,1.000000
872,2,1,"i ordered it to use my xbox on and it does that without a problem.",0,0,7,0.506118,0.159192
872,2,2,"goes to 1080p with hdmi so i m not sure why the recommended hd was 720p.",0,0,4,0.504526,0.164384
872,2,3,"if you are looking for a tv to play games on this is it i feel.",0,0,7,0.505637,0.159192
872,2,4,"as far as television and movies it has great picture and sound quality.",0,0,4,0.603848,0.260483
872,2,5,"the sound is astoundingly good from the built in speakers.",0,0,4,0.190924,0.038578
872,2,6,"the only con i can think of is the base for the tv is a little cheap.",1,1,14,0.496045,0.177308
872,2,7,"it doesn t tilt.",1,1,14,0.495213,0.089882
874,2,0,"crisp clear picture  small bezel  easy interface and menu",0,0,6,1.000000,1.000000
874,2,1,"built in speakers aren t very good.",1,0,6,0.503834,0.155678
876,2,0,"not too heavy great size adequate bezel width great input options easy to configure sound is pretty decent too  wonderful color  great brigtness and lots of options for setting up.",0,0,6,1.000000,1.000000
876,2,1,"the stand is glass  which is kind of a delicate substrate for it.",1,1,13,0.508814,0.159192
876,2,2,"is not a  smart  tv   so you will have to provide your own  netflix   hulu  streaming etc. off brand with an almost comical  chinese  sounding name   but it adds to its charm.",1,1,8,0.494206,0.089882
877,2,0,"pretty great tv for  359 with rebate card.",0,0,5,1.000000,1.000000
877,2,1,"replaced my old 2006 42  pan plasma.",0,0,5,0.511774,0.159192
877,2,2,"weighs less than half of that 100lb beast.",0,0,5,0.510264,0.095324
877,2,3,"better speakers than the 32  one i bought.",0,0,7,0.501997,0.092073
877,2,4," same brand   haven t hooked it up to the computer as of yet  but its intended for tv and movies.",0,0,7,0.501754,0.103490
877,2,5,"very low heat compared to the old plasma s radiation.",0,0,1,0.501933,0.084722
877,2,6,"hooks up to my lap top edge to edge with a few tweaks in display settings.",0,0,0,0.601245,0.146907
877,2,7,"really really good picture on hd stuff and surfing thru the lap top.",0,0,5,0.246496,0.073280
877,2,8,"wouldn t expect it to be a great computer monitor for gaming but will do a follow up after i try it out.",1,0,5,0.494445,0.103490
877,2,9,"took a little tweaking to get the base set up straight.",1,0,0,0.492259,0.155678
878,2,0,"  low cost  low cost  low cost   3 hdmi inputs   acceptable quality  blackness   refresh rate   easily adjustable picture balance",0,0,6,1.000000,1.000000
878,2,1,"  turning on takes a few secs  no big deal   non existent customer service   it supposedly plays movies from a usb stick  but the formats i tried were not accepted.",1,0,3,0.432004,0.080412
881,2,0,"works amazingly for a refurbished tv  i really settled when i decided to get a 720p tv and i actually dont regret it  the picture quality is amazing  the screen had no scratches or any signs of wear  i thought i might have been sent a new tv on accident ",0,0,2,1.000000,1.000000
881,2,1,"the very few problems i did have with this tv were minor  the 3rd hdmi input does not work  but that doesnt matter to me.",1,1,11,0.284282,0.079686
881,2,2,"the speakers are a little buggy  for the most part it works great  but if i play a game where the music blasts suddenly or has very high bass the speakers get really loud  beyond what the volume setting is  and it seems like the speakers will blow out.",1,1,10,0.388750,0.143730
882,2,0,"great price and it suits all expected needs.",0,0,6,1.000000,1.000000
882,2,1,"pleasant surprise that it had 4 hdmi ports.",0,0,3,0.508516,0.177308
882,2,2,"my spouse is happy  actually has reconnected with tv viewing.",0,0,2,0.506280,0.159192
882,2,3,"nicely packaged.",0,0,2,0.500666,0.092073
882,2,4,"low volume output  but hope to rectify that with visio soundbar.",1,1,11,0.494206,0.177308
882,2,5,"no batteries were included.",1,1,11,0.495350,0.089882
883,2,0,"nice tv for the price.",0,0,2,1.000000,1.000000
883,2,1,"nice picture.",0,0,2,0.053494,0.020886
883,2,2,"this tv is new   walmart for 260.00 so buying refurb i saved about 50.00.",0,0,7,0.505712,0.177308
883,2,3,"nice that it has many buttons on this side for power  etc.",0,0,6,0.499813,0.164384
883,2,4,"i have another vizio that doesn t.",0,0,7,0.502785,0.147352
883,2,5,"may come in handy when the kids loose the remote.",0,0,7,0.493085,0.095324
883,2,6,"frame of tv has many scratches and scuffs",1,0,2,0.492255,0.097633
884,2,0,"was rma able  one of two customer service reps was helpful.",0,1,12,1.000000,1.000000
884,2,1,"functionality.    first tv was received may 30th and rma d due to a line at the top of the screen.",1,1,12,0.507502,0.095324
884,2,2,"first customer service rep was very empathetic and helpful even offered rapid shipping.",1,1,12,0.609208,0.146907
884,2,3,"tv shipped back june 2nd.",1,1,15,0.136468,0.029668
884,2,4,"  second tv was received on june 19th and only half of a functioning screen  the right half .",1,1,15,0.599275,0.146907
884,2,5,"second rep was less than helpful  didn t even seem to care that we originally ordered the tv on may 23rd and still have no television.",1,1,12,0.333015,0.069110
885,2,0,"great condition.",0,0,7,1.000000,1.000000
885,2,1,"works like new.",0,0,7,0.512030,0.159192
885,2,2,"setup is easy.",0,0,6,0.504019,0.103490
885,2,3,"very plug and play for a refurb  its not all that bad.",0,0,7,0.501920,0.177308
885,2,4,"very little trash with packaging.",0,0,7,0.504045,0.159192
885,2,5,"comes with remote  2 batteries   power cable  and a small setup guide...simple.",0,0,6,0.493287,0.103490
885,2,6,"packaging was a little rough.",1,0,7,0.499213,0.084722
885,2,7,"no detailed instruction manual  but it takes common sense to put it together.",1,1,11,0.488034,0.089882
886,2,0,"surprisingly  it actually turns on  and it arrived relatively quick.",0,1,14,1.000000,1.000000
886,2,1,"the television is in bad shape  poorly packaged and looked very used.",1,1,14,0.510085,0.177308
886,2,2,"one of the clips on the stand for the base was broken  but that seemed minor compared to the rest.",1,1,12,0.505703,0.159192
886,2,3,"i honestly couldn t believe vizio would actually send something like this to a customer.",1,1,12,0.506390,0.084722
886,2,4,"i should have immediately sent it back  but i rather not deal with the grief of trying to return or exchange it.",1,1,12,0.504288,0.092073
886,2,5,"i m just writing it off as money in the garbage.",1,1,12,0.502355,0.103490
886,2,6,"sadly  i bought it as a present for my father  and now i find myself having to buy another television since i told him i was getting him one.",1,1,12,0.495269,0.103490
886,2,7,"there was no way i could give him the set vizio sent me.",1,1,11,0.498997,0.092073
886,2,8,"this was the very first time i purchased something  refurbished   and it the last time.",1,1,12,0.491066,0.095324
886,2,9,"lesson learned  i tried to save a little money and in the end it will cost me a lot more.",1,1,13,0.490232,0.097633
887,2,0," excellent picture quality  very rich deep blacks  smart tv works great.",0,0,2,1.000000,1.000000
887,2,1,"wi fi set up is a snap.",0,0,3,0.514026,0.147352
887,2,2," plays all formats of movies i have thrown at it over the network.",0,0,3,0.505197,0.095324
887,2,3," gorgeous looking brushed metal effect.",0,0,2,0.509177,0.092073
887,2,4,"looks great in our family room.",0,0,3,0.605292,0.243289
887,2,5," very little room reflection on the panel.",0,0,3,0.111055,0.055775
887,2,6," remote is backlit",0,1,13,0.607248,0.142174
887,2,7," would like the remote back light to be brighter.",1,1,13,0.018646,0.014042
887,2,8," netflix app seems to be quiet low on volume compared to other transmissions  stand is kind of funky.",1,1,13,0.596022,0.142174
887,2,9,"would have like a more solid stand.",1,1,13,0.206456,0.057619
888,2,0,"the picture quality on this tv is extremely good.",0,1,10,1.000000,1.000000
888,2,1,"the problem is that samsung plasma technology is unreliable.",0,1,10,0.614671,0.220237
888,2,2,"the company will only warranty this very expensive high end plasma tv for one year  which is quite telling.",0,1,12,0.194316,0.078577
888,2,3,"my tv developed a number of rows of dead pixels going from the right to the left of the display.",0,1,15,0.609883,0.131402
888,2,4,"this happened a few weeks after the warranty period had ended and despite begging and pleading samsung told me that i was solely responsible for the  900 cost to replace the entire plasma display.",0,1,15,0.253765,0.050885
888,2,5,"i had to throw the tv in the dumpster..... what a waste of money.",0,1,12,0.501946,0.147352
888,2,6,"google  dead pixel samsung tv  to read about this frequent problem.",0,1,15,0.597388,0.146907
888,2,7,"in the dumpster after one year  samsung customer support unwilling to help.",1,1,15,0.281904,0.110993
889,2,0,"good picture quality  easy online access to netflix  youtube  etc.",0,1,8,1.000000,1.000000
889,2,1,"sound is a little muddy  headphone jack and other jacks are inconveniently located in the back  when you first turn the tv on  the color is wrong and then resets.",1,1,9,0.500102,0.155678
890,2,0,"clear crisp picture  included wifi",0,0,6,1.000000,1.000000
890,2,1,"the apps on it are mediocre.",1,1,8,0.508645,0.103490
890,2,2,"but i ve bought a roku anyways.",1,1,8,0.494206,0.089882
891,2,0,"i m not a tv expert  thus don t have similar tv s to compare...that said  picture quality is great  setup easy  i choose free ship  went from memphis tn to florida in 2 days...ty newegg...i always shop around  and i always end up buying from newegg  best     shipping cust service...packaging was quality  airbags  wrapping....when u turn on tv  no pic is displayed  till you tell the tv where input is from   fyi  tv has no buttons   all done via remote...all settings via remote are easy...there are numerous choices  for adjusting pic quality...this was a refurb...came with remote power cord quick start quide...full guide is on screen  accessible by remote...everything is functioning perfectly  wired wireless good  no flaws   all pixels good  ...this is an eggcelent tv...a superb tv...i highly recommend...i would buy 10",0,0,6,1.000000,1.000000
891,2,1,"3 screws to mount the base not included...i believe an oversite from refurb place...2 aaa batteries not included normal  fyi edging at the top popped off and was stuck on the top of tv..had to pull edging forward which quickly went into correct fitting...i again have to suspect refurb place  as edge is very tight around tv  so very unlikely shipping did that...i did have to call visio support  they are good   some smart tv apps weren t accessible... they had me go to a onscreen tab  and select update firmware...took 10 min...these cons  are very minor and all were fixed.",1,1,13,0.444362,0.089116
892,2,0,"great picture  easy menu  easy setup with directv remote.",0,0,6,1.000000,1.000000
892,2,1,"flimsy stand",1,0,6,0.505101,0.168055
893,2,0,"the tv was cheap and seemed like a good deal.",0,0,2,1.000000,1.000000
893,2,1,"i d like to assume all of the cons comes from this being a refurbished tv.",1,1,15,0.509497,0.147352
893,2,2,"the screen has a group of dead dark pixels that made a black spot on the screen.",1,1,15,0.504526,0.103490
893,2,3,"it s pretty big so i have no idea how that got past the quality control people.",1,1,13,0.502765,0.103490
893,2,4,"there is no way i could deal with that  so i m returning it now.",1,1,13,0.504045,0.095324
893,2,5,"the remote also hardly worked.",1,1,13,0.497722,0.095324
893,2,6,"with fresh batteries it would take 3 4 clicks to make something happen.",1,1,13,0.494778,0.092073
893,2,7,"the color also took forever to adjust as the defaults are really bad.",1,1,10,0.489301,0.168055
894,2,0,"great picture  smart tv apps that i find useful  unlike those for many other tvs   easy setup.",0,0,6,1.000000,1.000000
894,2,1,"no difficulties with the refurbished unit.",0,0,7,0.504467,0.168055
895,2,0,"great all around and does everything as advertised.",0,1,8,1.000000,1.000000
895,2,1,"app market is still limited",1,1,8,0.498976,0.168055
896,2,0,"good tv  high resolution and good picture.",0,1,10,1.000000,1.000000
896,2,1,"nice and bright with little light bleed from the top and the bottom.",0,1,10,0.506886,0.084722
896,2,2,"sound is weak and tinny  not bad for tv speakers but not going to impress anyone.",1,1,10,0.503866,0.164384
896,2,3,"smart interface can be slow and laggy at times.",1,1,8,0.499324,0.092073
896,2,4,"wireless connection for internet seems flakey  with direct connection with ethernet  no issues.",1,1,8,0.491428,0.097633
897,2,0,"the design is sleek and set up is easy.",0,0,2,1.000000,1.000000
897,2,1,"the colors are bright and has many settings to customize.",0,0,2,0.164278,0.035104
897,2,2,"vizio s tech support is great.",0,0,7,0.508817,0.177308
897,2,3,"this model has the most basic network connectivity software.",1,1,8,0.611345,0.220237
897,2,4,"it can only use wpa2 less sophisticated tkip cipher type to connect to the wifi.",1,1,8,0.305119,0.098041
897,2,5,"this means that if you have a router that downgrades the wifi security from the normal eas down to basic tkip  then your newer devices such as laptops and ipads may not connect to the internet.",1,1,8,0.087986,0.024291
897,2,6,"also  while the tv set up was easy  the network setup was unnecessarily difficult.",1,1,8,0.609283,0.146907
897,2,7,"it required me and vizio s tech support over 2 hours to figure out that the tv is using the older outdated network software  which most updated home wifi systems will require wifi extenders configured down to meet both your newer ipads and this vizio s network requirements.",1,1,8,0.224113,0.042173
897,2,8,"therefore  i m returing this tv because i can t use the smart tv functions.",1,1,8,0.502484,0.095324
897,2,9,"also  this tv uses edge led lighting with not so great graphics display software.",1,1,13,0.598462,0.236310
897,2,10,"this means that if you use this as an external monitor  you will be disappointed with even simple things as a plain black and white word document displaying just text.",1,1,9,0.444422,0.191225
897,2,11,"don t let others tell you that a 1080p tv can easily serve as a computer monitor.",1,1,9,0.397350,0.183824
897,2,12,"take my lessons learned  it can t  if you want a monitor  then invest in a good monitor.",1,1,13,0.112793,0.071587
898,2,0,"i m using the tv as a monitor for my pc.",0,0,3,1.000000,1.000000
898,2,1,"it s connected via the adapter s hdmi port so the picture quality is excellent.",0,0,3,0.610835,0.243289
898,2,2,"it s also connected to a roof antenna and to my cable router.",0,0,3,0.208333,0.065969
898,2,3,"the picture quality from pc streaming video and tv reception are both excellent.",0,0,3,0.500658,0.164384
898,2,4,"the smart tv feature is a bonus.",0,1,8,0.502363,0.147352
898,2,5,"i plan on a netflix subscription and expect it to work as well as streaming youtube direct to the tv works.",0,1,8,0.491818,0.103490
898,2,6,"wish it had more than one hdmi port but that s not enough to take away an egg.",1,1,14,0.495423,0.089882
899,2,0,"decent size for a 19 .",0,0,6,1.000000,1.000000
899,2,1,"speakers sound great and screen clarity couldn t be better.",0,0,4,0.504352,0.164384
899,2,2,"overall worth the money",0,0,7,0.506400,0.084722
899,2,3,"only bad thing about mine was one of the buttons on the remote were a bit messed up but still functions.",1,1,13,0.494690,0.164384
899,2,4,"not worth a loss of an egg.",1,1,13,0.497221,0.168055
900,2,0,"delivered fast.",0,1,15,1.000000,1.000000
900,2,1,"repair guys come to your home.",0,1,15,0.504591,0.084722
900,2,2,"doa  called samsung and they are going to send someone out to my house to fix the issue.",1,1,15,0.493699,0.089882
901,2,0,"this is my first lcd tv and i did quite a bit of looking around before i bought this.",0,0,1,1.000000,1.000000
901,2,1,"when i was at the store i was impressed with it.",0,0,1,0.511186,0.147352
901,2,2,"once i hooked it up at home  i was blown away by it.",0,0,7,0.509087,0.164384
901,2,3,"i didn t realize how much detail we had been losing from our previous tv.",0,0,1,0.500230,0.103490
901,2,4,"one of the great features  besides the inputs and the display quality  is the automatic brightness control.",0,0,6,0.497497,0.147352
901,2,5,"it works very well and it is virtually seemless.",0,0,6,0.502157,0.164384
901,2,6,"the picture just looks right regardless of the ambient light.",0,0,6,0.492244,0.092073
901,2,7,"there is also a setting so you can see when it is adjusting the display brightness.",0,0,0,0.489301,0.089882
902,2,0,"picture quality is outstanding  unit   looks very sleek.",0,0,4,1.000000,1.000000
902,2,1,"bezel shows smudges  only 1 component input  and sound is weak.",1,1,9,0.500666,0.097633
903,2,0,"great picture   using a dvi to hdmi cable it is an excellent monitor especially for someone with mediocre vision.",0,0,3,1.000000,1.000000
903,2,1,"when the kids use the computer the games don t appear to ghost at all.",0,0,3,0.509179,0.159192
903,2,2,"also it is bright and has a great matt to the screen   absolute zero glare.",0,0,2,0.503021,0.177308
903,2,3,"the vga connection suhuhuhux   don t even bother.",1,0,3,0.500338,0.164384
903,2,4,"use a dvi to hdmi connector.",1,0,3,0.493600,0.097633
904,2,0,"crystal clear  sharp pictures.",0,0,2,1.000000,1.000000
904,2,1,"no dead pixels.",0,0,2,0.511610,0.084722
904,2,2,"sleek design.",0,0,2,0.505712,0.095324
904,2,3,"great sound.",0,0,4,0.502348,0.164384
904,2,4,"brightness automatically adjusts according to brightness of the room.",0,1,10,0.495942,0.159192
904,2,5,"not the cheapest hdtv on the block  but more than made up in quality.",1,1,10,0.498660,0.084722
904,2,6,"fixed stand doesn t swivel  tilt  etc.",1,1,14,0.490566,0.089882
906,2,0,"it works and it s huge ",0,0,3,1.000000,1.000000
906,2,1,"my wife and i were joking about how big the people are on the tv.",0,0,6,0.506826,0.103490
906,2,2,"our old tv was a 32 inch.",0,0,6,0.507970,0.095324
906,2,3,"watch a few movies on it  great ",0,0,3,0.603039,0.243289
906,2,4,"hooked up my computer to it  great ",0,0,3,0.109514,0.027042
906,2,5,"none so far i was worried about the quality  because so many people like to complain.",1,0,6,0.491549,0.168055
907,2,0,"colors are realy nice  sides are very small  about 0.65 inch.",0,0,2,1.000000,1.000000
907,2,1,"good for multi screen   low price  paid 525 with shipping   1080p  when the tv is closed it have a nice look.",0,0,2,0.241680,0.044793
907,2,2,"refresh rate is realy disapointing.",1,1,9,0.508533,0.147352
907,2,3,"playing any games will give you headache eye hurt.layed",1,1,9,0.500666,0.084722
907,2,4,"black grey colors will make wierd black diagonal stripes like smoke.",1,1,10,0.496740,0.103490
907,2,5,"speakers are no much a thing  not a lot of plugs.",1,1,9,0.490282,0.089882
908,2,0,"the picture is fantastic.",0,0,4,1.000000,1.000000
908,2,1,"the set up was a little confusing and i had to reset it a couple of times.",1,1,9,0.504019,0.177308
908,2,2,"the sound is not  rich  as i was hoping but it will do.",1,1,9,0.501933,0.092073
908,2,3,"   not really bad enough to take away an egg.",1,1,13,0.496467,0.155678
909,2,0,"can run 1842x1036  about 1080p  at 60hz and colors are nice",0,0,2,1.000000,1.000000
909,2,1,"my old sharp aquos looks better than this i use this for my pc and it makes maxed out games look really bad",1,1,9,0.499652,0.155678
910,2,0,"picture is not bad if looking pretty straight on",0,1,10,1.000000,1.000000
910,2,1,"sound is very weak.",1,1,10,0.509087,0.177308
910,2,2,"remote controlsdon t work.",1,1,8,0.500666,0.095324
910,2,3,"can only be used manually",1,1,8,0.497312,0.089882
911,2,0,"good price.",0,0,6,1.000000,1.000000
911,2,1,"picture ok.",0,0,6,0.511049,0.159192
911,2,2,"lots of inputs",0,0,6,0.502056,0.084722
911,2,3,"the remote was doa.",1,0,6,0.503200,0.092073
911,2,4,"took it apart but can t see anything wrong.",1,1,11,0.496740,0.177308
911,2,5,"just no output.",1,1,9,0.492816,0.168055
912,2,0,"great picture  great sound  easy to set up...excellent price.",0,0,4,1.000000,1.000000
912,2,1,"none....for the price it was more than i expected.",1,0,4,0.251346,0.102637
913,2,0,"nice picture when hooked up to hdmi",0,0,3,1.000000,1.000000
913,2,1,"dvd cd player doesn t work.",1,0,3,0.510264,0.159192
913,2,2,"sent to daughter at college who decided she didn t have room really...  just got it back 5 days out of warranty.",1,1,15,0.500486,0.084722
913,2,3,"dvd cd doesn t work  never was used.",1,1,8,0.502112,0.105739
913,2,4,"what a shame.",1,1,8,0.493600,0.091865
914,2,0,"worked perfectly right out of the box  ordered one day and got it the next.",0,0,7,1.000000,1.000000
914,2,1,"newegg  as usual  made ordering online a breeze.",0,0,7,0.156639,0.064853
914,2,2,"great price and service.",0,0,7,0.496740,0.155678
915,2,0,"1 year constant use no issues 2 hdmi inputs  i can use hdmi hub if i need more   40 inch 1080p    10 an inch  rated 8ms or less  average lcd monitor speed ",0,0,1,1.000000,1.000000
915,2,1,"box had another label on it  like it was supposed to have been shipped to some doctor s office or similar business.",1,1,12,0.618854,0.131402
915,2,2,"box had a few dents  and tape was nearly opened fully.",1,1,14,0.153007,0.047186
915,2,3,"i was about to refuse shipment  but after inspection all parts where there  no added tape on box  and no physical damage to the tv.",1,1,15,0.102565,0.032131
915,2,4,"so i decided to keep it.",1,1,15,0.507679,0.084722
915,2,5,"i assume it must of been a refusal of delivery from a previous order  or a canceled order.",1,1,15,0.497681,0.092073
915,2,6,"as far as non newegg related cons  i have none.",1,1,14,0.502637,0.095324
915,2,7,"i heard horror stories about this product while doing research and i was scared.",1,1,12,0.497454,0.092073
915,2,8,"glad i did not have similar issues.",1,1,13,0.495313,0.164384
915,2,9,"so a con could be it did not live up to those expectations    ha ha ha.",1,1,13,0.491483,0.147352
915,2,10,"newegg does not have anymore in stock.",1,1,12,0.494410,0.089882
916,2,0,"very easy to set up  we got this for my husband for his birthday and the children  8 12   14  set it up for him.",0,0,4,1.000000,1.000000
916,2,1,"we played with the picture a bit to match our space and inputs  but we had an  old fashioned  tv before and this is amazing colors.",0,1,10,0.505909,0.177308
916,2,2,"looks like we are at the movie theater.",0,1,10,0.509513,0.159192
916,2,3,"we like the sleek look.",0,1,10,0.504882,0.092073
916,2,4,"we did not use the speakers since we already had a decent surround sound.",0,1,13,0.495182,0.103490
916,2,5,"the only thing i worry about is the light weight  so we are getting a wall mount since we are worried that the kids might knock it off the desk that it sits on.",1,0,4,0.598738,0.131402
916,2,6,"also don t sit really close or the picture looks weird  from the couch it is amazingly great  if you have a small room it may be too big.",1,0,4,0.370614,0.129502
917,2,0,"nice picture when it worked.",0,0,4,1.000000,1.000000
917,2,1," worked for about six weeks.",1,0,4,0.081559,0.046207
917,2,2," toshiba warranty service was a joke  it took a long time to get it replaced.",1,1,15,0.603039,0.146907
917,2,3,"bought 12 06  went out around 01 17  claim filed shortly thereafter  replaced with a refurbished unit with a dead pixel and scratched stand on 04 08.",1,1,15,0.345074,0.076798
918,2,0,"great newegg pricing ",0,0,7,1.000000,1.000000
918,2,1,"looking for basic 40 inch tv to replace old 27 inch model and this fit the bill.",0,0,5,0.498131,0.168055
919,2,0,"great picture  couldn t beat price for 40  1080p   388 .",0,0,6,1.000000,1.000000
919,2,1,"sound is a little tinny on the standard speakers.",1,0,6,0.502693,0.168055
920,2,0,"decent tv for the price.",0,0,6,1.000000,1.000000
920,2,1,"only 2 hdmi ports.",1,1,9,0.507731,0.095324
920,2,2,"about once an hour  sometimes more  with comcast  the sound cuts out for about 3 seconds.",1,1,9,0.499979,0.092073
920,2,3,"i m not sure where the problem is  but it never happened before with the same box  same cable on my old tv.",1,1,9,0.500338,0.167708
920,2,4,"hard to get the right setting for contrast.",1,1,10,0.495290,0.158859
921,2,0,"nice little basic hd tv...cheap price...all around not bad",0,0,7,1.000000,1.000000
921,2,1,"ok...you shell out about  400 after all is said and done.open the box.start setting up and then...boom...where is the hdmi cable  ask the kids what they did with it...wife where is the cable..did you see it  ",1,0,3,0.607866,0.142174
921,2,2,"you have to go out and buy a cable..it does not come with the tv wouldn t you think it would come with the unit  why is this done  now i have a bad taste in my mouth when i think of toshiba..bad move toshiba...is it that important to squeeze a miniscule amount of profit from us buyers...very bad move",1,1,9,0.300954,0.114264
922,2,0,"good picture  dynabright is really nice.",0,0,2,1.000000,1.000000
922,2,1,"stopped working after about 7 months of less than average use.",1,1,13,0.504591,0.177308
922,2,2,"when power button is pressed  the green led turns on for 10 seconds  then turns off with the screen never turning on.",1,1,10,0.493192,0.099768
923,2,0,"great price  got for under  200 at black friday.",0,1,10,1.000000,1.000000
923,2,1,"once you go into the preferences and get rid of the energy saving picture mode  the picture is pretty good for a 60hz.",0,1,10,0.507717,0.095324
