Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
1581,2,2,"the tablet has 170 degree wide viewing angles.",0,0,7,0.543549,0.092715
1581,2,3,"text looks sharper  colors are more vivid  and games stand out.",0,0,7,0.577869,0.090224
1581,2,4,"memo pa hd 7 has a 5 mp megapixel  autofocus rear camera with 100 picture continuous burst shooting and 1080p video recording.",0,0,7,0.655473,0.171514
1581,2,5,"this tablet also has a 1.2 mp front camera.",0,0,7,0.217805,0.026241
1581,2,6,"two of the programs that i liked that comes with this tablet are mypainter and asus studio.",0,0,3,0.676654,0.139215
1581,2,7,"mypainter allows you to demonstrate your artistic skills  while asus studio lets you manage your photos.",0,0,3,0.177537,0.016879
1581,2,8,"i have listed some more specifications that i considered important for this tablet.",0,0,6,0.633365,0.073931
1581,2,9,"they are as follows     operating system   android 4.1 jelly bean   display   7 inch display   processor   quad core 1.2 ghz   memory   16 gb flash memory  1 gb ram memory   number of usb 2.0 ports   1   battery life 10 hour   weight   10.7 ounces   item dimensions   7.7 x 4.7 x 0.4 inches   wi fi  802.11",0,0,8,0.668643,0.092715
1581,2,10,"b g n   thank you for reading my review  if you have any questions feel free to email me  i would be happy to help you with any questions you have.",0,0,12,0.660431,0.114868
1582,2,0,"great value ",0,0,18,1.000000,1.000000
1582,2,1,"fully capable tablet for everything i wanted  internet  games  apps ",0,0,18,0.590792,0.090806
1582,2,2,"sd card is unintentionally removed if body is flexed too much.",1,0,18,0.629588,0.072911
1583,2,0,"received tablet in 1 business day with free shipping.",0,0,0,1.000000,1.000000
1583,2,1,"impressive.",0,0,0,0.534977,0.093312
1583,2,2,"functions well despite mediocre tech website reviews.",0,0,10,0.583504,0.090806
1583,2,3,"for this price range  both front and rear facing cameras and micro sd slot are big pluses over the google nexus.",0,0,19,0.601133,0.073931
1583,2,4,"when buying for girls  the broader color selection is very important.",0,0,2,0.608096,0.092715
1583,2,5,"there s even a matching carrying case which looks like a little clutch purse.",0,0,7,0.639893,0.073931
1583,2,6,"sure to make a little girl happy.",0,0,0,0.654854,0.092051
1585,2,0,"i loved my nexus 7. i loved how i didn t have to deal with the preloaded stuff you get with devices from bigger brands like asus.",0,1,36,1.000000,1.000000
1585,2,1,"the screen was utterly amazing and the device overall felt high quality than other mobile devices i had used.",0,1,48,0.235572,0.023518
1585,2,2,"asus made it.",1,0,12,0.610991,0.172522
1585,2,3,"i ve bought two different tablets from asus and i cannot stand their service.",1,0,12,0.057025,0.009889
1585,2,4,"both tablets broke on my behalf  but each time  i recieved the worst support.",1,0,12,0.592722,0.087052
1585,2,5,"my first tablet arrived pretty much broken  with a dead micro usb port that caved in on first use  and when i tried to get it fixed  because warranties  i basically got the run around  and just said forget it.",1,0,0,0.675938,0.168284
1585,2,6,"with both tablets  they told me that the price to fix a broken screen  i keep breaking screens  would be higher than the tablet s worth.",1,1,38,0.403364,0.037442
1585,2,7,"like  i understand that i broke them  but the support i got in light of this was just terrible.",1,1,38,0.632312,0.116401
1585,2,8,"i have an asus monitor and an asus mobo and these are pretty much going to be the last asus products i ever have.",1,0,23,0.715125,0.168284
1585,2,9,"anyways  i wouldn t reccomend getting this tablet strictly because asus will end up shortsticking you when something goes wrong.",1,0,23,0.054388,0.026782
1587,2,0,"good speed  great screen  works well.",0,0,5,1.000000,1.000000
1587,2,1,"i have never had one of mine fail or get bricked by an update.",0,0,3,0.603011,0.085868
1589,2,0,"fast  very high resolution  and updates to the latest version of android    see  other thoughts .",0,0,21,1.000000,1.000000
1589,2,1,"none of the issues that a few people have reported...so i suspect that the issues are rare.",1,1,32,0.642572,0.139215
1589,2,2,"people are more likely to post a review to complain than to praise.",1,1,27,0.379329,0.060851
1590,2,0,"awesome screen color and definition very fast cpu  well built",0,1,45,1.000000,1.000000
1590,2,1,"cpu heats up sometimes if i have alot of programs running at the same time",1,1,49,0.364143,0.061981
1594,2,0,"runs android 5.1 direct from google.",0,1,25,1.000000,1.000000
1594,2,1,"it only paid 74 dollars for it.",0,1,25,0.533415,0.071905
1594,2,2,"no hardware issues at all.",0,1,25,0.553724,0.073931
1594,2,3,"32 gb flash.",0,0,18,0.568823,0.071905
1594,2,4,"i knew all this before buying it  hardware is outdated for 2015 standards  but what can you expect for 74 dollars ",1,0,11,0.594451,0.071905
1594,2,5,"only 1gb ram.",1,0,18,0.587991,0.073931
1594,2,6,"flash i o speeds are very slow.",1,0,24,0.683359,0.135662
1594,2,7,"i unlocked the bootloader and flashed chroma rom and franco kernel with f2fs support.",1,0,18,0.233262,0.020493
1594,2,8,"now the tablet is reasonably responsive.",1,0,2,0.634795,0.071905
1594,2,9,"no rear facing camera.",1,0,20,0.660501,0.090224
1594,2,10,"no microsd slot.",1,0,18,0.665023,0.091462
1596,2,0,"it s fast  plenty of available apps  light  easy to use and updates the os automatically.",0,0,21,1.000000,1.000000
1596,2,1,"i bought it as a refurb for  109 and out of the box  it worked great and i was really pleased with it.",0,0,0,0.541488,0.093312
1596,2,2,"after only a couple of weeks  slow charging issues cropped up.",1,1,49,0.637199,0.168284
1596,2,3,"i m talking 12  hours with the unit turned off completely to get even a 10  charge.",1,1,49,0.406600,0.115339
1596,2,4,"then suddenly it will charge fine  and a day or so later  go back to slow charge  even losing charge while charging. ",1,1,49,0.132471,0.019046
1596,2,5,"originally planned to rma it the first time but when the problem cleared up  i decided to hold onto it  only to have the problem come back.",1,0,0,0.641470,0.113353
1596,2,6,"tried several methods found online to fix  none have worked 100 .",1,0,0,0.650974,0.092051
1597,2,0,"very stable  fast loading  excellent display",0,1,44,1.000000,1.000000
1597,2,1,"slow cold boot  not a big deal  but seems to get longer with each os upgrade.",1,0,2,0.611464,0.114868
1598,2,0,"fast  automatic upgrades on android version  32gb  minimal bloatware",0,0,3,1.000000,1.000000
1598,2,1,"hit and miss on quality as other reviewers have indicated.",1,0,3,0.598576,0.091462
1601,2,0,"this is in reply to scottbilby and i could see no way to do that other than this.",0,0,12,1.000000,1.000000
1601,2,1,"my friend s nexus 7 was doing the exact same thing as yours.",0,0,22,0.558647,0.090224
1601,2,2,"i googled it and the problem is caused by static.",0,0,12,0.563405,0.116401
1601,2,3,"very easy to fix  carefully remove the back of the tablet and unplug the battery  long  flat with small cord at top right .",0,0,22,0.606227,0.113353
1601,2,4,"leave it for a few minutes and then plug back in.",0,0,14,0.607160,0.090224
1601,2,5,"works like a charm.",0,0,14,0.630371,0.092715
1601,2,6,"i found quite a few people with the same problem as scottbilby.",1,0,22,0.668649,0.114868
1602,2,0,"bought the 32gb nexus 7  2012  to replace my 8gb   preordered when it was first released .",0,0,3,1.000000,1.000000
1602,2,1,"the old one is still running fine.",0,0,5,0.538460,0.090224
1602,2,2,"now wife is enjoying the old one  and i the new one.",0,0,0,0.586314,0.071905
1602,2,3,"the new unit looked brand new    no blemishes.",0,0,0,0.605958,0.071905
1602,2,4,"i immediately updated it to android 5.0.2.",0,0,3,0.632459,0.073931
1602,2,5,"no problem.",0,0,3,0.651215,0.092051
1603,2,0,"great specs  good reviews  light   looks sharp.",0,0,7,1.000000,1.000000
1603,2,1,"wouldn t boot at all.",1,0,14,0.524464,0.093312
1603,2,2,"battery charge icon came up the first time i plugged it in  using the asus provided charger  and so i left it to charge for several hours.",1,0,14,0.564877,0.071905
1603,2,3,"hit the power button and got only a faint glow from the screen  indicating to me that power was received.",1,0,24,0.627299,0.135662
1603,2,4,"everytime i unplugged the charger  screen went black.",1,0,9,0.303073,0.026305
1603,2,5,"then i saw some weird intermittent colored static.",1,0,7,0.583501,0.092715
1603,2,6,"went online  looked up a zillion repair videos and mentions on forums  some guys  jump started  the dead battery cells but since mine was brand new   i just played it safe.",1,0,12,0.618340,0.090224
1603,2,7,"power button  volume rocker switch  hooked to computer usb  followed the google nexus troubleshooting info   no dice.",1,0,19,0.617059,0.092715
1603,2,8,"i m sure this tablet is will be great if and when i get a working one  but don t buy a refurb wheen it s critically  needed.",1,0,18,0.624609,0.113353
1603,2,9,"luckily i can just plug along with my ipad until i get this resolved.",1,0,12,0.642599,0.090806
1603,2,10,"sucks.",1,0,12,0.647707,0.073931
1603,2,11,"badly.",1,0,12,0.670714,0.092051
1604,2,0,"the tablets made by irulu are junk  they work for a few days and fail.",1,1,25,1.000000,1.000000
1604,2,1,"the old saying applies here  if you buy cheap  you end up paying more in the long run.",1,1,27,0.608898,0.114868
1605,2,0,"beautifully designed thin tablet w  retinal display and quadcore processor.",0,1,32,1.000000,1.000000
1605,2,1,"this model is a step up from most low priced tablets.",0,1,32,0.533415,0.071905
1605,2,2,"7.85 display is easier to navigate with fat fingers.",0,1,32,0.553724,0.071905
1605,2,3,"charges with cellphone charger for convience.",0,1,49,0.561249,0.073931
1605,2,4,"it s a nice unit.",0,1,49,0.583795,0.090806
1605,2,5,"chinese is the defalt language  ",1,1,44,0.598614,0.116401
1605,2,6,"if you don t have a clue like me it is not easy to use till you get it in english.",1,1,44,0.618116,0.071905
1605,2,7,"you can do this by comparing the unit with a smartphone with android and following the smartphone menu. 1 gig of memory  two might be nice.",1,0,18,0.637245,0.116401
1605,2,8,"chinese bloatware that can t be removed  the average user doesn t care or want access to chinese videos  music or games.",1,0,16,0.705221,0.168284
1605,2,9,"there are programs in chinese that cannot be removed or used.",1,0,21,0.080581,0.013655
1605,2,10,"weak wifi.",1,0,19,0.665023,0.067918
1606,2,0,"love it.",0,1,38,1.000000,1.000000
1606,2,1,"no bloatware  so clean.",0,1,38,0.554845,0.113353
1606,2,2,"fluidity makes this a fave thanks to quad core   ssd.",0,1,35,0.575995,0.116401
1606,2,3,"very fast.",0,1,38,0.584454,0.093312
1606,2,4,"great battery life  sturdy  made it through an accidental downpour  internal wet spots gone  no performance issues yet  happened months ago  don t try this at home kids .",0,1,38,0.630657,0.090806
1606,2,5,"more interested in lenovo after first time purchase",0,1,31,0.630371,0.093312
1606,2,6,"lack of bass  dolby interface via settings is great but not quite useful  weak antenna  occasionally dropped wifi connection",1,1,40,0.669407,0.114868
1607,2,0,"good battery  quick speed  kickstand  runs apps well.",0,0,11,1.000000,1.000000
1607,2,1,"very useful as a desktop appliance for email  messages  notifications  chats  and as a contact manager  rolodex .",0,0,12,0.544420,0.116401
1607,2,2,"also useful for electronic books.",0,0,22,0.545862,0.071905
1607,2,3,"if using an inexpensive bluetooth audio receiver plugged in to your stereo amplifier  the tablet can beat the fidelity of any pc sound card and does wireless bluetooth music at up to about 20 feet.",0,0,16,0.586200,0.073931
1607,2,4,"surprisingly high quality construction ",0,0,0,0.579050,0.073931
1607,2,5,"doesn t scan qr codes  which is not important because you ll probably not have this in your pocket anyway .",1,0,0,0.602273,0.090224
1607,2,6,"big size tablet is extraordinarily not portable  or rather just about exactly as portable as carrying a glass tray or framed photo around  wishing i had bought an 8  or smaller version.",1,0,7,0.632751,0.090224
1607,2,7,"rear camera quality is very bad  and not important for a desktop appliance anyway .",1,1,27,0.629322,0.116401
1607,2,8,"with the aggressive power saving  the screen won t stay on for very long at a time  even if plugged in  settings of 30 minutes    detect user  minimizes the problem .",1,1,49,0.662027,0.090224
1607,2,9,"web based flash content cripples web surfing functionality on most android devices.",1,1,34,0.664310,0.114868
1608,2,0,"built in stand  great sound  good features",0,1,27,1.000000,1.000000
1608,2,1,"unable to set up multiple users.",1,0,3,0.601042,0.114868
1609,2,0,"purchase for wife s anniversary  but was on a budget.",0,0,4,1.000000,1.000000
1609,2,1,"wife wanted a 10  tablet  but the samsung which would be android config to her sg3 was way more than i would like to pay.",0,0,4,0.236023,0.070247
1609,2,2,"this tablet has been near effortless for the wife to use.",0,0,4,0.051777,0.010986
1609,2,3,"she has been able to use it with minimal support as well.",0,0,23,0.601805,0.071905
1609,2,4,"the kickstand idea is very handy and useful.",0,1,32,0.622244,0.092715
1609,2,5,"makes the tablet easier to grasp at times as well",0,1,32,0.635145,0.071905
1609,2,6,"in the back of the tablet  the plastic feels a little thin as the body will feel like it collapses slightly to the touch.",1,1,32,0.670921,0.072911
1611,2,0,"first tablet experience.",0,1,44,1.000000,1.000000
1611,2,1,"picture image is really nice  camera pretty good  surfing and touch screen excellent",0,1,44,0.570395,0.116401
1611,2,2,"doesn t do well when dropped on corner.",1,0,1,0.577762,0.113353
1611,2,3,"it tends to break the screen.",1,0,1,0.621944,0.072911
1611,2,4,"i consider it a user issue.",1,0,15,0.657745,0.072911
1612,2,0,"once we discovered  the features guide  app using it has mostly been a dream.",0,1,31,1.000000,1.000000
1612,2,1,"only con i have to report is mostly about my not remember where i turn on the feature that allows the screen to change orientation when i turn it 180 or 360 degrees.",1,1,44,0.345749,0.034522
1612,2,2,"i think that s called an operator malfunction.",1,0,20,0.621978,0.072911
1613,2,0,"nice display  excellent battery life  decent performance.",0,1,45,1.000000,1.000000
1613,2,1," developer support  windows adb drivers are included with the tablet ",0,0,10,0.627505,0.168284
1613,2,2,"no 5ghz wifi support  no multiple user account support.",1,0,16,0.160864,0.017383
1613,2,3," developer support  the presence of windows adb drivers is not documented  it takes some web searching to discover that they are exposed via the  cd rom  storage mode for the usb connection .",1,0,10,0.367773,0.044797
1614,2,0,"this is my fifth android tablet and i have a lot of experience with the ipad air.",0,1,25,1.000000,1.000000
1614,2,1,"this is the best tablet i have used to date.",0,1,25,0.526250,0.116401
1614,2,2,"it is smooth and fast with great battery life.",0,1,40,0.632383,0.135662
1614,2,3,"the kickstand is a great feature.",0,1,40,0.181386,0.020080
1614,2,4,"the on off switch is much easier to find than on samsung tablets.",0,1,40,0.587534,0.090806
1614,2,5,"sound is actually loud enough to hear but forgood quality sound you will still need ear phones.",0,1,26,0.604944,0.090224
1614,2,6,"this tablet is very thin.",1,1,38,0.600653,0.090224
1614,2,7,"i am afraid if i dropped it  it would break.",1,1,38,0.637245,0.091462
1614,2,8,"i have ordered a nice leather case .",1,1,38,0.645443,0.113353
1614,2,9,"i miss the app icon that is on the samsung galaxy and acer tab.",1,1,40,0.660501,0.093312
1614,2,10,"maybe i just don t like change.",1,1,40,0.658123,0.072911
1615,2,0,"the price i paid for it.",0,1,36,1.000000,1.000000
1615,2,1,"in less than one year  it will no longer charge.",1,0,19,0.623275,0.135662
1615,2,2,"read all the complaints online about the micro usb charging port issues and hp s lack of support.",1,0,19,0.286223,0.030748
1615,2,3,"do yourself a favor   if you want an hp product  stick to printers.",1,0,13,0.341951,0.044173
1615,2,4,"i had a pc crash beyond recovery around the 3 year mark and now this.",1,0,15,0.632459,0.092715
1615,2,5,"at least their printers are reliable.",1,0,13,0.649814,0.091462
1618,2,0,"tegra 4",0,0,8,1.000000,1.000000
1618,2,1,"stock charger 2.0a can t keep up in balance and even worst in max performance.",1,0,8,0.618153,0.092051
1619,2,0,"the stylus is great for a lot of things you wouldn t even think of  for example it s thinner and more precise than your finger  so gaming where you re continually tracking your position with your finger  such as abyss attack  is easier as it blocks your view less.",0,0,3,1.000000,1.000000
1619,2,1,"it feels more solid than my nexus 7  1st generation  .",0,0,6,0.531373,0.090806
1619,2,2,"the microsd card slot is a nice thing to have too.",0,0,18,0.560448,0.090806
1619,2,3,"the quality of the stereo speakers is great too.",0,0,8,0.575812,0.073931
1619,2,4,"the magnetic sleep wake with the case definitely beats having to pres the tiny power buttons on the side of most tablets.",0,1,32,0.668435,0.172522
1619,2,5,"there doesn t seem to be a lot of different cases if that matters to you.",1,1,32,0.265085,0.022297
1619,2,6,"as with others of the tegra 4 tablets  there s some thin  visible lines in the screen when it s in bright light.",1,1,44,0.700780,0.139215
1619,2,7,"the rest of the time  they re not visible at all.",1,1,44,0.260505,0.020618
1619,2,8,"i d love it if it had a higher resolution screen  but it s just as good as my previous tablet  which i had no complaints about.",1,1,45,0.673376,0.092051
1620,2,0," relatively cheap  powerful chipset  front facing speakers  stylus support  build quality is nice  basically stock android  hdmi out  firmware is on hp s site",0,1,34,1.000000,1.000000
1620,2,1," speakers aren t outstanding by any means.",1,0,8,0.242552,0.030943
1620,2,2,"they get pretty loud but the quality isn t any better than most other tablets  screen is pretty bad  contrast is quite low and a lot of light bleed around the edges.",1,0,7,0.577830,0.113353
1620,2,3," weird software glitches.",1,0,8,0.574106,0.093312
1620,2,4,"i was alerted to an update which ended up freezing the tablet.",1,0,14,0.665350,0.167296
1620,2,5,"i was able to get it to  turn back on but then the audio would break and some of the settings pages would freeze the tablet.",1,0,14,0.176421,0.016879
1620,2,6,"ended up manually installing the updates via hp s site but none on reboot the tablet would just go to a black screen.",1,0,3,0.710851,0.135662
1620,2,7,"updates worked but things could have gone smoother.",1,0,3,0.371262,0.056632
1621,2,0,"it s very fast even.",0,1,26,1.000000,1.000000
1621,2,1,"has 3 modes for the cpu max power  balanced and super saver.",0,1,26,0.627077,0.171514
1621,2,2,"like the 16gb of on board memory  screen is blight and nice not alot of bloatware  has a powerful magnet on the back of it so easy to keep on the fridge or any metal surface.",0,1,32,0.356137,0.036049
1621,2,3,"come with android 4.2.2 will upgrade to 4.3 and then 4.4.2     this does have gps in it and works really well.",0,1,25,0.584454,0.113353
1621,2,4,"wifi seems to only b g not n like it shows in the spec s.",1,0,24,0.610097,0.092715
1621,2,5,"powerful magnet like with any magnet careful how close it gets to other things like hard drives and monitors.",1,0,15,0.650475,0.092715
1621,2,6,"this major headache is this doesn t support flash even after loading latest flash apk it still won t support it cause it s a tegra device.",1,0,15,0.665538,0.091462
1622,2,0,"it s a fast does let you update to android 4.4.2",0,1,45,1.000000,1.000000
1622,2,1,"wifi problems is only thing had time to play with only had it about 3 hours first would not connect to my router no matter the settings even fully open but i could connect my phone with wifi hotspot and it could find it could see my router but couldn t connect.",1,0,24,0.656391,0.168284
1622,2,2,"i found out way after i set my router from n only to ng mixed bang it s connected so im thinking this is not a 802.11b g n  like it say and it s just a 802.11b g",1,0,24,0.086075,0.027901
1623,2,0,"so heres a quick update after having the device for quite awhile    android 4.4.2 ",0,1,33,1.000000,1.000000
1623,2,1,"there are some good and bad things  mostly good.",0,1,33,0.601131,0.210656
1623,2,2,"  i forgot to mention the camera  which takes decent pictures if your into that sort of thing.",0,1,33,0.260951,0.039732
1623,2,3,"  battery life improved with 4.4.2.",0,1,49,0.545202,0.092715
1623,2,4,"with medium usage throughout the day  i used to get a day if not a little more out of it.",0,1,49,0.629301,0.167296
1623,2,5,"now i charge about every other day.",0,1,49,0.025667,0.007649
1623,2,6," i stopped watching so many movies on it  but standby consumption has dropped drastically.",0,1,35,0.591009,0.090224
1623,2,7,"the screen ",0,1,35,0.579697,0.073931
1623,2,8,"lagdroid for a reason.",1,0,24,0.601211,0.073931
1623,2,9,"the first immediate thing i noticed after 4.4.2 is hitting the home button or the active processes button while in an app instantly causes lag.",1,0,24,0.623790,0.071905
1623,2,10,"this happens everytime.",1,0,24,0.606924,0.072911
1623,2,11,"though i suppose that s more of a software thing and not necessarily an hp screwup.",1,0,23,0.640096,0.073931
1623,2,12,"for whatever reason  the normal screen shots will just not work.",1,0,7,0.638586,0.073931
1623,2,13,"i don t know whats causing it  it only tells me its unable to take a screenshot.",1,0,24,0.637073,0.071905
1623,2,14,"but there are apps to fix that.",1,0,16,0.656692,0.073931
1623,2,15,"ever since 4.4.2 the default android media player will stutter and crash and lag playing any sort of high def movies.",1,0,16,0.677936,0.071905
1623,2,16,"version it was shipped with  i did not have these issues.",1,0,12,0.664435,0.072911
1624,2,0,"placement of the buttons is very appealing  and kind of a standard.",0,1,42,1.000000,1.000000
1624,2,1,"battery life was pretty much on par with the 10 hour life.",0,0,9,0.600820,0.139215
1624,2,2,"i watched a movie on netflix from full  it went down to about 75 percent battery life after 2 hours.",0,0,9,0.039648,0.010075
1624,2,3,"however when playing games that are using more of the processor  i noticed that it starts to diminish a little bit faster.",0,0,4,0.544234,0.071905
1624,2,4,"saying this however  the device has the ability to disable additional cores to help extend the battery life.",0,0,18,0.621665,0.139215
1624,2,5,"additional microsd slot to expand memory is always a great feature.",0,0,18,0.314185,0.034593
1624,2,6,"the touchscreen is extremely responsive compared to other tablets i ve used.",0,0,2,0.558556,0.093312
1624,2,7,"have not noticed a delay at all.",0,0,1,0.564392,0.090224
1624,2,8,"front facing speakers which make for a more enjoyable movie playback.",0,1,27,0.653948,0.139215
1624,2,9,"these speakers put off surprisingly good sound as well.",0,1,27,0.245359,0.036267
1624,2,10,"runs a stock version of android jelly bean  with a little bit of hp apps on it.",0,1,34,0.599879,0.116401
1624,2,11,"writing with the stylus is extremely simple.",0,1,40,0.656751,0.139215
1624,2,12,"as soon as you remove the stylus  an on screen indicator will ask if you d like to use an application designed for the stylus.",0,1,40,0.150096,0.020611
1624,2,13,"overall sensitivity is great  and writing notes feels effortless.",0,1,32,0.606362,0.090806
1624,2,14,"the tip on the pen allows it to glide over the screen without any kind of drag as well.",0,1,32,0.622199,0.116401
1624,2,15,"build quality seems to be a little under par.",1,1,32,0.620111,0.092715
1624,2,16,"you can squeeze the corner on the side with the microsd slot  and you will hear it crinkle a little bit.",1,1,42,0.639593,0.073931
1624,2,17,"it can be rather difficult to get the power cord in out sometimes  this is even more difficult with the case on it.",1,1,46,0.636594,0.090224
1624,2,18,"the corners where the plastic pieces meet  have a little bit of an edge on them.",1,1,27,0.647773,0.092715
1624,2,19,"not sharp  but it s noticeable by feel.",1,1,27,0.644804,0.092715
1624,2,20,"the supplied power cord is 3 foot long  almost forcing you to purchase an additional cable if you do not have one already.",1,0,14,0.725859,0.135662
1624,2,21,"i can hardly rest the tablet on my desk while charging  the cable is that short.",1,0,14,0.382934,0.025548
1624,2,22,"one thing i noticed immediately  the device will not pick up the 5 ghz band.",1,1,34,0.670714,0.073931
1624,2,23,"not really enough to take off an egg for this  but something to be noted.",1,1,28,0.666014,0.072911
1625,2,0,"slow and inaccurate touch screen 5 second delay in orientation sensor 5 hour  yes 5 hour  software update process before you can use it.",1,1,44,1.000000,1.000000
1625,2,1,"short battery life",1,1,49,0.594868,0.072911
1626,2,0,"if you need this tablet for only microsoft office applications  its the best   light weight  low profile  bright screen  usb 3.0  and an excellent portable keyboard.",0,1,44,1.000000,1.000000
1626,2,1,"when i bought this tablet i wanted a complete tablet mini pc.",1,0,6,0.523193,0.113353
1626,2,2,"which is what was advertised.",1,0,6,0.537021,0.073931
1626,2,3,"this does in fact have a desktop.",1,0,6,0.633176,0.139215
1626,2,4,"its almost a shadow of a desktop  no depth what so ever.",1,0,16,0.016611,0.008100
1626,2,5,"the only reason this has a desktop is for the ms office applications.",1,0,16,0.078641,0.012537
1626,2,6,"it also runs on arm...so x86 applications are out of the question.",1,0,16,0.148394,0.017383
1626,2,7,"anything you install has to be through the ms app store  this is not advertised on the ms surface 2 website at all lol.",1,0,6,0.680422,0.139215
1626,2,8,"as of right now i have no reliable virus malware protection because i unable to locate anything decent from the ms store..yeah...i know.",1,0,16,0.162293,0.021314
1626,2,9,"the battery also quickly drains  i can use it for about two hours then it needs to be plugged in.",1,0,9,0.621495,0.073931
1626,2,10,"according to a recent quote by a ms rep  they have very little plans for updates for the rt series.",1,0,22,0.644613,0.071905
1626,2,11,"i did research this item before buying it.",1,0,22,0.641525,0.073931
1626,2,12,"but i had never used the ms app store  its the worst i have ever encountered.",1,0,6,0.728230,0.193525
1626,2,13,"i thought the amozzon app store was bad  but ms makes it look like the golden gates of heaven ",1,0,16,0.061553,0.020000
1627,2,0,"this thing is awesome ",0,0,22,1.000000,1.000000
1627,2,1,"one of the best display s on the market and can run any desktop software you need.",0,0,16,0.560327,0.071905
1627,2,2,"i even have some stream games on the tablet and it plays them very well.",0,0,16,0.572798,0.090806
1627,2,3,"i would recommend this to anyone looking for a compact laptop replacement tablet option.",0,0,22,0.609632,0.093312
1627,2,4,"the display port is unique and requires a certain cable to attach if you want to hook up to another display   25  40 on average .",1,0,16,0.640382,0.090806
1627,2,5,"weighs around 2 lbs  which can where out your arm if you have shoulder or wrist issues.",1,1,32,0.648878,0.072911
1628,2,0,"fast bootup  full laptop capability  full windows  runs cool  runs microsoft office  has been very stable",0,0,16,1.000000,1.000000
1628,2,1,"price especially at the high drive capacity",1,1,34,0.597095,0.072911
1629,2,0,"fast  comfortable to use in any situation  i.e.",0,1,42,1.000000,1.000000
1629,2,1,"lap  table  desk etc. ",0,1,42,0.578820,0.093312
