Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
1570,2,0,"asus memo pad hd 7 inch 16 gb green tablet is a great tablet for the money.",0,0,3,1.000000,1.000000
1570,2,1,"this tablet has a beautiful display  7 inches  and displays images at 1280 x 800 pixels  800p .",0,0,7,0.653584,0.182653
1570,2,2,"the tablet has 170 degree wide viewing angles.",0,0,1,0.640505,0.133131
1570,2,3,"text looks sharper  colors are more vivid  and games stand out.",0,0,7,0.653444,0.138795
1570,2,4,"memo pa hd 7 has a 5 mp megapixel  autofocus rear camera with 100 picture continuous burst shooting and 1080p video recording.",0,0,13,0.718259,0.186654
1570,2,5,"this tablet also has a 1.2 mp front camera.",0,0,13,0.241326,0.066257
1570,2,6,"two of the programs that i liked that comes with this tablet are mypainter and asus studio.",0,0,6,0.705387,0.177388
1570,2,7,"mypainter allows you to demonstrate your artistic skills  while asus studio lets you manage your photos.",0,0,6,0.159791,0.053085
1570,2,8,"i have listed some more specifications that i considered important for this tablet.",0,0,6,0.620777,0.126110
1570,2,9,"they are as follows     operating system   android 4.1 jelly bean   display   7 inch display   processor   quad core 1.2 ghz   memory   16 gb flash memory  1 gb ram memory   number of usb 2.0 ports   1   battery life 10 hour   weight   10.7 ounces   item dimensions   7.7 x 4.7 x 0.4 inches   wi fi  802.11",0,0,2,0.637710,0.133131
1570,2,10,"b g n   thank you for reading my review  if you have any questions feel free to email me  i would be happy to help you with any questions you have.",0,0,6,0.611019,0.188416
1571,2,0,"great value ",0,0,14,1.000000,1.000000
1571,2,1,"fully capable tablet for everything i wanted  internet  games  apps ",0,1,23,0.655272,0.182653
1571,2,2,"sd card is unintentionally removed if body is flexed too much.",1,1,23,0.624719,0.128791
1572,2,0,"received tablet in 1 business day with free shipping.",0,0,1,1.000000,1.000000
1572,2,1,"impressive.",0,0,5,0.640161,0.175565
1572,2,2,"functions well despite mediocre tech website reviews.",0,0,5,0.657144,0.182653
1572,2,3,"for this price range  both front and rear facing cameras and micro sd slot are big pluses over the google nexus.",0,0,5,0.647913,0.126110
1572,2,4,"when buying for girls  the broader color selection is very important.",0,0,3,0.623842,0.133131
1572,2,5,"there s even a matching carrying case which looks like a little clutch purse.",0,0,4,0.623744,0.126110
1572,2,6,"sure to make a little girl happy.",0,0,3,0.615434,0.179082
1574,2,0,"i loved my nexus 7. i loved how i didn t have to deal with the preloaded stuff you get with devices from bigger brands like asus.",0,0,6,1.000000,1.000000
1574,2,1,"the screen was utterly amazing and the device overall felt high quality than other mobile devices i had used.",0,0,11,0.326731,0.068588
1574,2,2,"asus made it.",1,1,15,0.706598,0.241397
1574,2,3,"i ve bought two different tablets from asus and i cannot stand their service.",1,1,15,0.084860,0.036137
1574,2,4,"both tablets broke on my behalf  but each time  i recieved the worst support.",1,1,15,0.641288,0.153975
1574,2,5,"my first tablet arrived pretty much broken  with a dead micro usb port that caved in on first use  and when i tried to get it fixed  because warranties  i basically got the run around  and just said forget it.",1,1,22,0.714130,0.250336
1574,2,6,"with both tablets  they told me that the price to fix a broken screen  i keep breaking screens  would be higher than the tablet s worth.",1,1,25,0.413706,0.106703
1574,2,7,"like  i understand that i broke them  but the support i got in light of this was just terrible.",1,1,23,0.623720,0.184757
1574,2,8,"i have an asus monitor and an asus mobo and these are pretty much going to be the last asus products i ever have.",1,1,15,0.696084,0.250336
1574,2,9,"anyways  i wouldn t reccomend getting this tablet strictly because asus will end up shortsticking you when something goes wrong.",1,1,15,0.047224,0.073683
1576,2,0,"good speed  great screen  works well.",0,0,13,1.000000,1.000000
1576,2,1,"i have never had one of mine fail or get bricked by an update.",0,0,14,0.634391,0.157141
1578,2,0,"fast  very high resolution  and updates to the latest version of android    see  other thoughts .",0,0,11,1.000000,1.000000
1578,2,1,"none of the issues that a few people have reported...so i suspect that the issues are rare.",1,1,28,0.709364,0.177388
1578,2,2,"people are more likely to post a review to complain than to praise.",1,1,18,0.377408,0.137162
1579,2,0,"awesome screen color and definition very fast cpu  well built",0,0,13,1.000000,1.000000
1579,2,1,"cpu heats up sometimes if i have alot of programs running at the same time",1,1,22,0.408811,0.141165
1583,2,0,"runs android 5.1 direct from google.",0,0,12,1.000000,1.000000
1583,2,1,"it only paid 74 dollars for it.",0,0,2,0.648879,0.131520
1583,2,2,"no hardware issues at all.",0,0,14,0.649988,0.126110
1583,2,3,"32 gb flash.",0,0,14,0.646375,0.131520
1583,2,4,"i knew all this before buying it  hardware is outdated for 2015 standards  but what can you expect for 74 dollars ",1,0,5,0.652201,0.131520
1583,2,5,"only 1gb ram.",1,0,5,0.629489,0.126110
1583,2,6,"flash i o speeds are very slow.",1,1,16,0.711803,0.184533
1583,2,7,"i unlocked the bootloader and flashed chroma rom and franco kernel with f2fs support.",1,1,16,0.244068,0.059742
1583,2,8,"now the tablet is reasonably responsive.",1,1,22,0.620777,0.131520
1583,2,9,"no rear facing camera.",1,1,22,0.629201,0.138795
1583,2,10,"no microsd slot.",1,1,23,0.615743,0.135938
1585,2,0,"it s fast  plenty of available apps  light  easy to use and updates the os automatically.",0,0,7,1.000000,1.000000
1585,2,1,"i bought it as a refurb for  109 and out of the box  it worked great and i was really pleased with it.",0,0,14,0.646222,0.175565
1585,2,2,"after only a couple of weeks  slow charging issues cropped up.",1,1,27,0.714706,0.250336
1585,2,3,"i m talking 12  hours with the unit turned off completely to get even a 10  charge.",1,1,29,0.478980,0.144594
1585,2,4,"then suddenly it will charge fine  and a day or so later  go back to slow charge  even losing charge while charging. ",1,1,20,0.143720,0.054456
1585,2,5,"originally planned to rma it the first time but when the problem cleared up  i decided to hold onto it  only to have the problem come back.",1,1,15,0.631811,0.192130
1585,2,6,"tried several methods found online to fix  none have worked 100 .",1,1,27,0.611341,0.179082
1586,2,0,"very stable  fast loading  excellent display",0,0,9,1.000000,1.000000
1586,2,1,"slow cold boot  not a big deal  but seems to get longer with each os upgrade.",1,0,9,0.641363,0.188416
1587,2,0,"fast  automatic upgrades on android version  32gb  minimal bloatware",0,1,16,1.000000,1.000000
1587,2,1,"hit and miss on quality as other reviewers have indicated.",1,0,4,0.630056,0.135938
1589,2,0,"worked for awhile  failed about six weeks after i got it.",0,1,27,1.000000,1.000000
1589,2,1,"asus said they d give me an rma number in january  but itnever came.",1,1,15,0.648692,0.126110
1589,2,2,"to be fair  they probably realized i had this for about six weeks before it failed and decided i wasn t eligible for repair.",1,1,26,0.637737,0.135938
1590,2,0,"my friend s nexus 7 was doing the exact same thing as yours.",0,1,24,1.000000,1.000000
1590,2,1,"i googled it and the problem is caused by static.",0,1,29,0.643493,0.184757
1590,2,2,"very easy to fix  carefully remove the back of the tablet and unplug the battery  long  flat with small cord at top right .",0,1,26,0.654570,0.192130
1590,2,3,"leave it for a few minutes and then plug back in.",0,1,26,0.628244,0.138795
1590,2,4,"works like a charm.",0,1,26,0.620826,0.133131
1590,2,5,"i found quite a few people with the same problem as scottbilby.",1,1,24,0.630999,0.188416
1591,2,0,"bought the 32gb nexus 7  2012  to replace my 8gb   preordered when it was first released .",0,0,5,1.000000,1.000000
1591,2,1,"the old one is still running fine.",0,0,9,0.638726,0.138795
1591,2,2,"now wife is enjoying the old one  and i the new one.",0,0,6,0.651048,0.131520
1591,2,3,"the new unit looked brand new    no blemishes.",0,0,9,0.637269,0.131520
1591,2,4,"i immediately updated it to android 5.0.2.",0,0,9,0.630528,0.126110
1591,2,5,"no problem.",0,0,9,0.616416,0.179082
1592,2,0,"great specs  good reviews  light   looks sharp.",0,0,7,1.000000,1.000000
1592,2,1,"wouldn t boot at all.",1,1,26,0.642071,0.175565
1592,2,2,"battery charge icon came up the first time i plugged it in  using the asus provided charger  and so i left it to charge for several hours.",1,1,26,0.663193,0.131520
1592,2,3,"hit the power button and got only a faint glow from the screen  indicating to me that power was received.",1,1,26,0.712168,0.184533
1592,2,4,"everytime i unplugged the charger  screen went black.",1,1,26,0.309643,0.065391
1592,2,5,"then i saw some weird intermittent colored static.",1,1,18,0.635837,0.133131
1592,2,6,"went online  looked up a zillion repair videos and mentions on forums  some guys  jump started  the dead battery cells but since mine was brand new   i just played it safe.",1,1,15,0.649153,0.138795
1592,2,7,"power button  volume rocker switch  hooked to computer usb  followed the google nexus troubleshooting info   no dice.",1,1,16,0.631498,0.133131
1592,2,8,"i m sure this tablet is will be great if and when i get a working one  but don t buy a refurb wheen it s critically  needed.",1,1,28,0.621800,0.192130
1592,2,9,"luckily i can just plug along with my ipad until i get this resolved.",1,1,28,0.623498,0.182653
1592,2,10,"sucks.",1,1,20,0.613964,0.126110
1592,2,11,"badly.",1,1,20,0.620321,0.179082
1593,2,0,"the tablets made by irulu are junk  they work for a few days and fail.",1,1,26,1.000000,1.000000
1593,2,1,"the old saying applies here  if you buy cheap  you end up paying more in the long run.",1,1,15,0.637269,0.188416
1594,2,0,"beautifully designed thin tablet w  retinal display and quadcore processor.",0,0,7,1.000000,1.000000
1594,2,1,"this model is a step up from most low priced tablets.",0,1,21,0.648879,0.131520
1594,2,2,"7.85 display is easier to navigate with fat fingers.",0,1,21,0.649988,0.131520
1594,2,3,"charges with cellphone charger for convience.",0,1,28,0.639241,0.126110
1594,2,4,"it s a nice unit.",0,1,28,0.642745,0.182653
1594,2,5,"chinese is the defalt language  ",1,1,28,0.631901,0.184757
1594,2,6,"if you don t have a clue like me it is not easy to use till you get it in english.",1,1,16,0.642603,0.131520
1594,2,7,"you can do this by comparing the unit with a smartphone with android and following the smartphone menu. 1 gig of memory  two might be nice.",1,1,16,0.642532,0.184757
1594,2,8,"chinese bloatware that can t be removed  the average user doesn t care or want access to chinese videos  music or games.",1,1,23,0.702314,0.250336
1594,2,9,"there are programs in chinese that cannot be removed or used.",1,1,23,0.079143,0.037806
1594,2,10,"weak wifi.",1,1,16,0.615743,0.112170
1595,2,0,"love it.",0,0,8,1.000000,1.000000
1595,2,1,"no bloatware  so clean.",0,0,14,0.658552,0.192130
1595,2,2,"fluidity makes this a fave thanks to quad core   ssd.",0,0,8,0.650581,0.184757
1595,2,3,"very fast.",0,0,8,0.630544,0.175565
1595,2,4,"great battery life  sturdy  made it through an accidental downpour  internal wet spots gone  no performance issues yet  happened months ago  don t try this at home kids .",0,0,3,0.647388,0.182653
1595,2,5,"more interested in lenovo after first time purchase",0,0,0,0.619314,0.175565
1595,2,6,"lack of bass  dolby interface via settings is great but not quite useful  weak antenna  occasionally dropped wifi connection",1,1,21,0.630837,0.188416
1596,2,0,"good battery  quick speed  kickstand  runs apps well.",0,0,13,1.000000,1.000000
1596,2,1,"very useful as a desktop appliance for email  messages  notifications  chats  and as a contact manager  rolodex .",0,0,6,0.657902,0.184757
1596,2,2,"also useful for electronic books.",0,0,6,0.639775,0.131520
1596,2,3,"if using an inexpensive bluetooth audio receiver plugged in to your stereo amplifier  the tablet can beat the fidelity of any pc sound card and does wireless bluetooth music at up to about 20 feet.",0,0,13,0.657383,0.126110
1596,2,4,"surprisingly high quality construction ",0,0,13,0.631015,0.126110
1596,2,5,"doesn t scan qr codes  which is not important because you ll probably not have this in your pocket anyway .",1,0,13,0.626428,0.138795
1596,2,6,"big size tablet is extraordinarily not portable  or rather just about exactly as portable as carrying a glass tray or framed photo around  wishing i had bought an 8  or smaller version.",1,1,21,0.646250,0.138795
1596,2,7,"rear camera quality is very bad  and not important for a desktop appliance anyway .",1,1,22,0.621231,0.184757
1596,2,8,"with the aggressive power saving  the screen won t stay on for very long at a time  even if plugged in  settings of 30 minutes    detect user  minimizes the problem .",1,1,16,0.634016,0.138795
1596,2,9,"web based flash content cripples web surfing functionality on most android devices.",1,1,16,0.616494,0.188416
1597,2,0,"built in stand  great sound  good features",0,0,3,1.000000,1.000000
1597,2,1,"unable to set up multiple users.",1,1,23,0.632467,0.188416
1598,2,0,"purchase for wife s anniversary  but was on a budget.",0,0,2,1.000000,1.000000
1598,2,1,"wife wanted a 10  tablet  but the samsung which would be android config to her sg3 was way more than i would like to pay.",0,0,2,0.281139,0.111252
1598,2,2,"this tablet has been near effortless for the wife to use.",0,0,2,0.078075,0.040126
1598,2,3,"she has been able to use it with minimal support as well.",0,0,12,0.647268,0.131520
1598,2,4,"the kickstand idea is very handy and useful.",0,0,0,0.634387,0.133131
1598,2,5,"makes the tablet easier to grasp at times as well",0,0,4,0.628593,0.131520
1598,2,6,"in the back of the tablet  the plastic feels a little thin as the body will feel like it collapses slightly to the touch.",1,0,4,0.631480,0.128791
1600,2,0,"first tablet experience.",0,0,6,1.000000,1.000000
1600,2,1,"picture image is really nice  camera pretty good  surfing and touch screen excellent",0,0,13,0.661894,0.184757
1600,2,2,"doesn t do well when dropped on corner.",1,1,22,0.629773,0.192130
1600,2,3,"it tends to break the screen.",1,1,22,0.633231,0.128791
1600,2,4,"i consider it a user issue.",1,1,22,0.629940,0.128791
1601,2,0,"once we discovered  the features guide  app using it has mostly been a dream.",0,0,0,1.000000,1.000000
1601,2,1,"only con i have to report is mostly about my not remember where i turn on the feature that allows the screen to change orientation when i turn it 180 or 360 degrees.",1,1,18,0.337602,0.073595
1601,2,2,"i think that s called an operator malfunction.",1,1,15,0.619606,0.128791
1602,2,0,"nice display  excellent battery life  decent performance.",0,0,13,1.000000,1.000000
1602,2,1," developer support  windows adb drivers are included with the tablet ",0,0,0,0.712350,0.250336
1602,2,2,"no 5ghz wifi support  no multiple user account support.",1,1,16,0.189271,0.053808
1602,2,3," developer support  the presence of windows adb drivers is not documented  it takes some web searching to discover that they are exposed via the  cd rom  storage mode for the usb connection .",1,1,28,0.365047,0.095045
1603,2,0,"this is my fifth android tablet and i have a lot of experience with the ipad air.",0,0,2,1.000000,1.000000
1603,2,1,"this is the best tablet i have used to date.",0,0,2,0.642244,0.184757
1603,2,2,"it is smooth and fast with great battery life.",0,0,13,0.728332,0.184533
1603,2,3,"the kickstand is a great feature.",0,0,13,0.188042,0.053808
1603,2,4,"the on off switch is much easier to find than on samsung tablets.",0,0,2,0.649848,0.182653
1603,2,5,"sound is actually loud enough to hear but forgood quality sound you will still need ear phones.",0,0,2,0.643862,0.138795
1603,2,6,"this tablet is very thin.",1,0,13,0.623357,0.138795
1603,2,7,"i am afraid if i dropped it  it would break.",1,1,22,0.638956,0.135938
1603,2,8,"i have ordered a nice leather case .",1,1,22,0.635293,0.192130
1603,2,9,"i miss the app icon that is on the samsung galaxy and acer tab.",1,1,28,0.629201,0.175565
1603,2,10,"maybe i just don t like change.",1,1,28,0.608365,0.128791
1604,2,0,"the price i paid for it.",0,1,25,1.000000,1.000000
1604,2,1,"in less than one year  it will no longer charge.",1,1,28,0.723085,0.184533
1604,2,2,"read all the complaints online about the micro usb charging port issues and hp s lack of support.",1,1,28,0.424533,0.143073
1604,2,3,"do yourself a favor   if you want an hp product  stick to printers.",1,1,25,0.322762,0.101779
1604,2,4,"i had a pc crash beyond recovery around the 3 year mark and now this.",1,1,29,0.634140,0.133131
1604,2,5,"at least their printers are reliable.",1,1,25,0.612736,0.135938
1607,2,0,"tegra 4",0,0,8,1.000000,1.000000
1607,2,1,"stock charger 2.0a can t keep up in balance and even worst in max performance.",1,1,16,0.648681,0.179082
1608,2,0,"the stylus is great for a lot of things you wouldn t even think of  for example it s thinner and more precise than your finger  so gaming where you re continually tracking your position with your finger  such as abyss attack  is easier as it blocks your view less.",0,1,18,1.000000,1.000000
1608,2,1,"it feels more solid than my nexus 7  1st generation  .",0,1,18,0.644069,0.182653
1608,2,2,"the microsd card slot is a nice thing to have too.",0,1,23,0.648384,0.182653
1608,2,3,"the quality of the stereo speakers is great too.",0,1,21,0.641102,0.126110
1608,2,4,"the magnetic sleep wake with the case definitely beats having to pres the tiny power buttons on the side of most tablets.",0,1,21,0.715401,0.241397
1608,2,5,"there doesn t seem to be a lot of different cases if that matters to you.",1,1,21,0.287610,0.067165
1608,2,6,"as with others of the tegra 4 tablets  there s some thin  visible lines in the screen when it s in bright light.",1,0,7,0.636300,0.126110
1608,2,7,"the rest of the time  they re not visible at all.",1,0,7,0.617236,0.131520
1608,2,8,"i d love it if it had a higher resolution screen  but it s just as good as my previous tablet  which i had no complaints about.",1,1,21,0.631156,0.179082
1609,2,0," relatively cheap  powerful chipset  front facing speakers  stylus support  build quality is nice  basically stock android  hdmi out  firmware is on hp s site",0,0,2,1.000000,1.000000
1609,2,1," speakers aren t outstanding by any means.",1,1,18,0.338177,0.100894
1609,2,2,"they get pretty loud but the quality isn t any better than most other tablets  screen is pretty bad  contrast is quite low and a lot of light bleed around the edges.",1,1,21,0.658799,0.192130
1609,2,3," weird software glitches.",1,1,27,0.631841,0.175565
1609,2,4,"i was alerted to an update which ended up freezing the tablet.",1,1,17,0.702722,0.194085
1609,2,5,"i was able to get it to  turn back on but then the audio would break and some of the settings pages would freeze the tablet.",1,1,17,0.190061,0.056316
1609,2,6,"ended up manually installing the updates via hp s site but none on reboot the tablet would just go to a black screen.",1,1,27,0.702815,0.184533
1609,2,7,"updates worked but things could have gone smoother.",1,1,27,0.344067,0.100536
1610,2,0,"it s very fast even.",0,0,13,1.000000,1.000000
1610,2,1,"has 3 modes for the cpu max power  balanced and super saver.",0,0,13,0.729673,0.186654
1610,2,2,"like the 16gb of on board memory  screen is blight and nice not alot of bloatware  has a powerful magnet on the back of it so easy to keep on the fridge or any metal surface.",0,0,9,0.406386,0.107520
1610,2,3,"come with android 4.2.2 will upgrade to 4.3 and then 4.4.2     this does have gps in it and works really well.",0,1,16,0.630544,0.192130
1610,2,4,"wifi seems to only b g not n like it shows in the spec s.",1,1,16,0.627150,0.133131
1610,2,5,"powerful magnet like with any magnet careful how close it gets to other things like hard drives and monitors.",1,1,28,0.638895,0.133131
1610,2,6,"this major headache is this doesn t support flash even after loading latest flash apk it still won t support it cause it s a tegra device.",1,1,16,0.627131,0.135938
1611,2,0,"it s a fast does let you update to android 4.4.2",0,1,16,1.000000,1.000000
1611,2,1,"wifi problems is only thing had time to play with only had it about 3 hours first would not connect to my router no matter the settings even fully open but i could connect my phone with wifi hotspot and it could find it could see my router but couldn t connect.",1,1,16,0.723490,0.250336
1611,2,2,"i found out way after i set my router from n only to ng mixed bang it s connected so im thinking this is not a 802.11b g n  like it say and it s just a 802.11b g",1,1,16,0.044798,0.067932
1612,2,0,"so heres a quick update after having the device for quite awhile    android 4.4.2 ",0,1,16,1.000000,1.000000
1612,2,1,"there are some good and bad things  mostly good.",0,1,21,0.725676,0.252979
1612,2,2,"  i forgot to mention the camera  which takes decent pictures if your into that sort of thing.",0,1,21,0.361298,0.107456
1612,2,3,"  battery life improved with 4.4.2.",0,1,20,0.642659,0.133131
1612,2,4,"with medium usage throughout the day  i used to get a day if not a little more out of it.",0,1,20,0.715974,0.194085
1612,2,5,"now i charge about every other day.",0,1,20,0.040531,0.033948
1612,2,6," i stopped watching so many movies on it  but standby consumption has dropped drastically.",0,1,17,0.647035,0.138795
1612,2,7,"the screen ",0,1,17,0.630181,0.126110
1612,2,8,"lagdroid for a reason.",1,0,5,0.637269,0.126110
1612,2,9,"the first immediate thing i noticed after 4.4.2 is hitting the home button or the active processes button while in an app instantly causes lag.",1,0,0,0.716272,0.184533
1612,2,10,"though i suppose that s more of a software thing and not necessarily an hp screwup.",1,0,0,0.355705,0.074680
1612,2,11,"for whatever reason  the normal screen shots will just not work.",1,0,0,0.626052,0.126110
1612,2,12,"i don t know whats causing it  it only tells me its unable to take a screenshot.",1,0,5,0.617401,0.131520
1612,2,13,"but there are apps to fix that.",1,0,12,0.624587,0.126110
1612,2,14,"ever since 4.4.2 the default android media player will stutter and crash and lag playing any sort of high def movies.",1,0,12,0.635087,0.131520
1612,2,15,"version it was shipped with  i did not have these issues.",1,0,14,0.609159,0.128791
1613,2,0,"placement of the buttons is very appealing  and kind of a standard.",0,1,18,1.000000,1.000000
1613,2,1,"battery life was pretty much on par with the 10 hour life.",0,0,13,0.725780,0.177388
1613,2,2,"i watched a movie on netflix from full  it went down to about 75 percent battery life after 2 hours.",0,0,13,0.059767,0.035764
1613,2,3,"however when playing games that are using more of the processor  i noticed that it starts to diminish a little bit faster.",0,0,13,0.652237,0.131520
1613,2,4,"saying this however  the device has the ability to disable additional cores to help extend the battery life.",0,0,13,0.721700,0.177388
1613,2,5,"additional microsd slot to expand memory is always a great feature.",0,0,10,0.401633,0.108021
1613,2,6,"the touchscreen is extremely responsive compared to other tablets i ve used.",0,0,11,0.641176,0.175565
1613,2,7,"have not noticed a delay at all.",0,0,11,0.638479,0.138795
1613,2,8,"front facing speakers which make for a more enjoyable movie playback.",0,0,2,0.721413,0.177388
1613,2,9,"these speakers put off surprisingly good sound as well.",0,0,2,0.297877,0.101587
1613,2,10,"runs a stock version of android jelly bean  with a little bit of hp apps on it.",0,1,25,0.647742,0.184757
1613,2,11,"writing with the stylus is extremely simple.",0,1,21,0.702075,0.177388
1613,2,12,"as soon as you remove the stylus  an on screen indicator will ask if you d like to use an application designed for the stylus.",0,1,21,0.177842,0.058129
1613,2,13,"overall sensitivity is great  and writing notes feels effortless.",0,1,25,0.629398,0.182653
1613,2,14,"the tip on the pen allows it to glide over the screen without any kind of drag as well.",0,1,25,0.633905,0.184757
1613,2,15,"build quality seems to be a little under par.",1,1,25,0.624964,0.133131
1613,2,16,"you can squeeze the corner on the side with the microsd slot  and you will hear it crinkle a little bit.",1,1,25,0.640126,0.126110
1613,2,17,"it can be rather difficult to get the power cord in out sometimes  this is even more difficult with the case on it.",1,1,28,0.626414,0.138795
1613,2,18,"the corners where the plastic pieces meet  have a little bit of an edge on them.",1,1,22,0.629557,0.133131
1613,2,19,"not sharp  but it s noticeable by feel.",1,1,22,0.618132,0.133131
1613,2,20,"the supplied power cord is 3 foot long  almost forcing you to purchase an additional cable if you do not have one already.",1,1,28,0.703026,0.184533
1613,2,21,"i can hardly rest the tablet on my desk while charging  the cable is that short.",1,1,28,0.332214,0.072157
1613,2,22,"one thing i noticed immediately  the device will not pick up the 5 ghz band.",1,1,22,0.617389,0.126110
1613,2,23,"not really enough to take off an egg for this  but something to be noted.",1,1,22,0.607554,0.128791
1614,2,0,"slow and inaccurate touch screen 5 second delay in orientation sensor 5 hour  yes 5 hour  software update process before you can use it.",1,1,17,1.000000,1.000000
1614,2,1,"short battery life",1,1,20,0.626759,0.128791
1615,2,0,"if you need this tablet for only microsoft office applications  its the best   light weight  low profile  bright screen  usb 3.0  and an excellent portable keyboard.",0,0,13,1.000000,1.000000
1615,2,1,"when i bought this tablet i wanted a complete tablet mini pc.",1,1,25,0.643462,0.192130
1615,2,2,"which is what was advertised.",1,1,23,0.642067,0.126110
1615,2,3,"this does in fact have a desktop.",1,1,23,0.723497,0.177388
1615,2,4,"its almost a shadow of a desktop  no depth what so ever.",1,1,23,0.027280,0.031949
1615,2,5,"the only reason this has a desktop is for the ms office applications.",1,1,23,0.109166,0.043672
1615,2,6,"it also runs on arm...so x86 applications are out of the question.",1,1,16,0.183930,0.053808
1615,2,7,"anything you install has to be through the ms app store  this is not advertised on the ms surface 2 website at all lol.",1,1,28,0.716591,0.177388
1615,2,8,"as of right now i have no reliable virus malware protection because i unable to locate anything decent from the ms store..yeah...i know.",1,1,28,0.152588,0.055858
1615,2,9,"the battery also quickly drains  i can use it for about two hours then it needs to be plugged in.",1,1,20,0.625275,0.126110
1615,2,10,"according to a recent quote by a ms rep  they have very little plans for updates for the rt series.",1,1,26,0.631489,0.131520
1615,2,11,"i did research this item before buying it.",1,1,25,0.616909,0.126110
1615,2,12,"but i had never used the ms app store  its the worst i have ever encountered.",1,1,23,0.700532,0.232964
1615,2,13,"i thought the amozzon app store was bad  but ms makes it look like the golden gates of heaven ",1,1,23,0.041940,0.041890
1616,2,0,"this thing is awesome ",0,1,24,1.000000,1.000000
1616,2,1,"one of the best display s on the market and can run any desktop software you need.",0,1,24,0.659016,0.131520
1616,2,2,"i even have some stream games on the tablet and it plays them very well.",0,0,10,0.638237,0.182653
1616,2,3,"i would recommend this to anyone looking for a compact laptop replacement tablet option.",0,0,10,0.640853,0.175565
1616,2,4,"the display port is unique and requires a certain cable to attach if you want to hook up to another display   25  40 on average .",1,0,10,0.637737,0.182653
1616,2,5,"weighs around 2 lbs  which can where out your arm if you have shoulder or wrist issues.",1,0,14,0.610891,0.128791
1617,2,0,"fast bootup  full laptop capability  full windows  runs cool  runs microsoft office  has been very stable",0,0,0,1.000000,1.000000
1617,2,1,"price especially at the high drive capacity",1,1,23,0.628607,0.128791
1618,2,0,"fast  comfortable to use in any situation  i.e.",0,1,21,1.000000,1.000000
1618,2,1,"lap  table  desk etc. ",0,1,26,0.639193,0.175565
1618,2,2,"i purchased straight from microsoft and the price of this listed tablet is higher than the microsoft price for the capacity.",1,0,0,0.641715,0.128791
1619,2,0,"nice tablet",0,1,21,1.000000,1.000000
1619,2,1,"pricing at the 256g version......buy from microsoft store instead.",1,0,5,0.648681,0.179082
1620,2,0,"great when you open it...but that doesn t last.",0,0,11,1.000000,1.000000
1620,2,1,"i bought 3 of these for my kids and not one of them will charge now.",1,1,19,0.655283,0.182653
1620,2,2,"the adapter connection is horrible.",1,1,20,0.643957,0.126110
1620,2,3,"they do not charge via usb either.",1,1,26,0.702722,0.184533
1620,2,4,"these units are junk and are worthless when you cannot charge them.",1,1,26,0.208097,0.120703
1620,2,5,"these units had issues with charging in the first days of owning them.",1,1,26,0.068934,0.070157
