Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
877,2,7,"overall after a few days i must say i am quite please with the purchase.",0,0,3,0.417174,0.083150
877,2,8,"extremelty easy to use app s  netflix ",0,0,4,0.412199,0.060563
877,2,9,"wifi receiver a bit weak",1,0,4,0.420441,0.060636
878,2,0,"arrived damaged  so can t comment",0,0,6,1.000000,1.000000
878,2,1,"the tv arrived damaged  so i can t comment on its qualities",1,0,6,0.008542,0.006084
879,2,0,"it is overall a great tv.",0,0,1,1.000000,1.000000
879,2,1,"i ordered it to use my xbox on and it does that without a problem.",0,0,1,0.361184,0.082955
879,2,2,"goes to 1080p with hdmi so i m not sure why the recommended hd was 720p.",0,0,1,0.373277,0.088458
879,2,3,"if you are looking for a tv to play games on this is it i feel.",0,0,0,0.393057,0.082955
879,2,4,"as far as television and movies it has great picture and sound quality.",0,0,0,0.467290,0.136883
879,2,5,"the sound is astoundingly good from the built in speakers.",0,0,0,0.153908,0.019696
879,2,6,"the only con i can think of is the base for the tv is a little cheap.",1,1,15,0.417088,0.083150
879,2,7,"it doesn t tilt.",1,1,15,0.431977,0.060636
881,2,0,"crisp clear picture  small bezel  easy interface and menu",0,0,7,1.000000,1.000000
881,2,1,"built in speakers aren t very good.",1,0,7,0.404944,0.088354
883,2,0,"not too heavy great size adequate bezel width great input options easy to configure sound is pretty decent too  wonderful color  great brigtness and lots of options for setting up.",0,0,0,1.000000,1.000000
883,2,1,"the stand is glass  which is kind of a delicate substrate for it.",1,0,0,0.396444,0.082955
883,2,2,"is not a  smart  tv   so you will have to provide your own  netflix   hulu  streaming etc. off brand with an almost comical  chinese  sounding name   but it adds to its charm.",1,0,4,0.400494,0.060636
884,2,0,"pretty great tv for  359 with rebate card.",0,1,13,1.000000,1.000000
884,2,1,"replaced my old 2006 42  pan plasma.",0,1,13,0.373295,0.082955
884,2,2,"weighs less than half of that 100lb beast.",0,1,13,0.382431,0.060709
884,2,3,"better speakers than the 32  one i bought.",0,1,13,0.372963,0.056824
884,2,4," same brand   haven t hooked it up to the computer as of yet  but its intended for tv and movies.",0,1,12,0.383498,0.056962
884,2,5,"very low heat compared to the old plasma s radiation.",0,1,13,0.398879,0.060563
884,2,6,"hooks up to my lap top edge to edge with a few tweaks in display settings.",0,1,15,0.475565,0.101546
884,2,7,"really really good picture on hd stuff and surfing thru the lap top.",0,1,15,0.205111,0.037198
884,2,8,"wouldn t expect it to be a great computer monitor for gaming but will do a follow up after i try it out.",1,1,15,0.419409,0.056962
884,2,9,"took a little tweaking to get the base set up straight.",1,1,15,0.426963,0.088354
885,2,0,"  low cost  low cost  low cost   3 hdmi inputs   acceptable quality  blackness   refresh rate   easily adjustable picture balance",0,0,7,1.000000,1.000000
885,2,1,"  turning on takes a few secs  no big deal   non existent customer service   it supposedly plays movies from a usb stick  but the formats i tried were not accepted.",1,1,9,0.339664,0.053333
888,2,0,"works amazingly for a refurbished tv  i really settled when i decided to get a 720p tv and i actually dont regret it  the picture quality is amazing  the screen had no scratches or any signs of wear  i thought i might have been sent a new tv on accident ",0,0,2,1.000000,1.000000
888,2,1,"the very few problems i did have with this tv were minor  the 3rd hdmi input does not work  but that doesnt matter to me.",1,1,12,0.225773,0.051898
888,2,2,"the speakers are a little buggy  for the most part it works great  but if i play a game where the music blasts suddenly or has very high bass the speakers get really loud  beyond what the volume setting is  and it seems like the speakers will blow out.",1,1,12,0.308139,0.068212
889,2,0,"great price and it suits all expected needs.",0,0,5,1.000000,1.000000
889,2,1,"pleasant surprise that it had 4 hdmi ports.",0,0,7,0.373184,0.083150
889,2,2,"my spouse is happy  actually has reconnected with tv viewing.",0,0,5,0.391595,0.082955
889,2,3,"nicely packaged.",0,0,5,0.396036,0.056824
889,2,4,"low volume output  but hope to rectify that with visio soundbar.",1,1,12,0.399070,0.083150
889,2,5,"no batteries were included.",1,1,12,0.428048,0.060636
890,2,0,"nice tv for the price.",0,0,5,1.000000,1.000000
890,2,1,"nice picture.",0,0,5,0.034266,0.009111
890,2,2,"this tv is new   walmart for 260.00 so buying refurb i saved about 50.00.",0,0,3,0.376629,0.083150
890,2,3,"nice that it has many buttons on this side for power  etc.",0,0,7,0.387569,0.088458
890,2,4,"i have another vizio that doesn t.",0,0,7,0.411736,0.088251
890,2,5,"may come in handy when the kids loose the remote.",0,0,7,0.400244,0.060709
890,2,6,"frame of tv has many scratches and scuffs",1,0,7,0.428283,0.056893
891,2,0,"was rma able  one of two customer service reps was helpful.",0,1,8,1.000000,1.000000
891,2,1,"functionality.    first tv was received may 30th and rma d due to a line at the top of the screen.",1,1,8,0.370411,0.060709
891,2,2,"first customer service rep was very empathetic and helpful even offered rapid shipping.",1,1,8,0.460203,0.101546
891,2,3,"tv shipped back june 2nd.",1,1,8,0.105062,0.016904
891,2,4,"  second tv was received on june 19th and only half of a functioning screen  the right half .",1,1,8,0.476857,0.101546
891,2,5,"second rep was less than helpful  didn t even seem to care that we originally ordered the tv on may 23rd and still have no television.",1,1,8,0.268923,0.043381
892,2,0,"great condition.",0,0,7,1.000000,1.000000
892,2,1,"works like new.",0,0,7,0.377312,0.082955
892,2,2,"setup is easy.",0,0,7,0.371889,0.056962
892,2,3,"very plug and play for a refurb  its not all that bad.",0,0,7,0.382722,0.083150
892,2,4,"very little trash with packaging.",0,0,7,0.405540,0.082955
892,2,5,"comes with remote  2 batteries   power cable  and a small setup guide...simple.",0,0,7,0.392280,0.056962
892,2,6,"packaging was a little rough.",1,0,7,0.426135,0.060563
892,2,7,"no detailed instruction manual  but it takes common sense to put it together.",1,1,11,0.410752,0.060636
893,2,0,"surprisingly  it actually turns on  and it arrived relatively quick.",0,1,8,1.000000,1.000000
893,2,1,"the television is in bad shape  poorly packaged and looked very used.",1,1,8,0.365230,0.083150
893,2,2,"one of the clips on the stand for the base was broken  but that seemed minor compared to the rest.",1,1,15,0.370817,0.082955
893,2,3,"i honestly couldn t believe vizio would actually send something like this to a customer.",1,1,11,0.386947,0.060563
893,2,4,"i should have immediately sent it back  but i rather not deal with the grief of trying to return or exchange it.",1,1,8,0.392661,0.056824
893,2,5,"i m just writing it off as money in the garbage.",1,1,8,0.396036,0.056962
893,2,6,"sadly  i bought it as a present for my father  and now i find myself having to buy another television since i told him i was getting him one.",1,1,8,0.395866,0.056962
893,2,7,"there was no way i could give him the set vizio sent me.",1,0,3,0.419582,0.056824
893,2,8,"this was the very first time i purchased something  refurbished   and it the last time.",1,0,3,0.409804,0.060709
893,2,9,"lesson learned  i tried to save a little money and in the end it will cost me a lot more.",1,0,3,0.421164,0.056893
894,2,0," excellent picture quality  very rich deep blacks  smart tv works great.",0,0,5,1.000000,1.000000
894,2,1,"wi fi set up is a snap.",0,0,1,0.379487,0.088251
894,2,2," plays all formats of movies i have thrown at it over the network.",0,0,1,0.368512,0.060709
894,2,3," gorgeous looking brushed metal effect.",0,0,7,0.389296,0.056824
894,2,4,"looks great in our family room.",0,0,7,0.462544,0.145078
894,2,5," very little room reflection on the panel.",0,0,7,0.082837,0.022485
894,2,6," remote is backlit",0,0,7,0.486856,0.095314
894,2,7," would like the remote back light to be brighter.",1,0,5,0.060670,0.012413
894,2,8," netflix app seems to be quiet low on volume compared to other transmissions  stand is kind of funky.",1,1,15,0.487119,0.095314
894,2,9,"would have like a more solid stand.",1,1,15,0.181250,0.030222
895,2,0,"the picture quality on this tv is extremely good.",0,1,13,1.000000,1.000000
895,2,1,"the problem is that samsung plasma technology is unreliable.",0,1,13,0.447695,0.144760
895,2,2,"the company will only warranty this very expensive high end plasma tv for one year  which is quite telling.",0,1,13,0.135581,0.029356
895,2,3,"my tv developed a number of rows of dead pixels going from the right to the left of the display.",0,1,8,0.465664,0.101312
895,2,4,"this happened a few weeks after the warranty period had ended and despite begging and pleading samsung told me that i was solely responsible for the  900 cost to replace the entire plasma display.",0,1,8,0.204262,0.024675
895,2,5,"i had to throw the tv in the dumpster..... what a waste of money.",0,1,8,0.415500,0.088251
895,2,6,"google  dead pixel samsung tv  to read about this frequent problem.",0,1,8,0.484295,0.101546
895,2,7,"in the dumpster after one year  samsung customer support unwilling to help.",1,1,8,0.242493,0.058388
896,2,0,"good picture quality  easy online access to netflix  youtube  etc.",0,0,0,1.000000,1.000000
896,2,1,"sound is a little muddy  headphone jack and other jacks are inconveniently located in the back  when you first turn the tv on  the color is wrong and then resets.",1,1,12,0.393200,0.088354
897,2,0,"clear crisp picture  included wifi",0,0,5,1.000000,1.000000
897,2,1,"the apps on it are mediocre.",1,1,14,0.393010,0.056962
897,2,2,"but i ve bought a roku anyways.",1,1,10,0.407641,0.060636
898,2,0,"i m not a tv expert  thus don t have similar tv s to compare...that said  picture quality is great  setup easy  i choose free ship  went from memphis tn to florida in 2 days...ty newegg...i always shop around  and i always end up buying from newegg  best     shipping cust service...packaging was quality  airbags  wrapping....when u turn on tv  no pic is displayed  till you tell the tv where input is from   fyi  tv has no buttons   all done via remote...all settings via remote are easy...there are numerous choices  for adjusting pic quality...this was a refurb...came with remote power cord quick start quide...full guide is on screen  accessible by remote...everything is functioning perfectly  wired wireless good  no flaws   all pixels good  ...this is an eggcelent tv...a superb tv...i highly recommend...i would buy 10",0,1,9,1.000000,1.000000
898,2,1,"3 screws to mount the base not included...i believe an oversite from refurb place...2 aaa batteries not included normal  fyi edging at the top popped off and was stuck on the top of tv..had to pull edging forward which quickly went into correct fitting...i again have to suspect refurb place  as edge is very tight around tv  so very unlikely shipping did that...i did have to call visio support  they are good   some smart tv apps weren t accessible... they had me go to a onscreen tab  and select update firmware...took 10 min...these cons  are very minor and all were fixed.",1,1,15,0.349408,0.050898
899,2,0,"great picture  easy menu  easy setup with directv remote.",0,0,7,1.000000,1.000000
899,2,1,"flimsy stand",1,0,7,0.406733,0.083052
900,2,0,"the tv was cheap and seemed like a good deal.",0,0,5,1.000000,1.000000
900,2,1,"i d like to assume all of the cons comes from this being a refurbished tv.",1,1,8,0.370365,0.088251
900,2,2,"the screen has a group of dead dark pixels that made a black spot on the screen.",1,1,15,0.373277,0.056962
900,2,3,"it s pretty big so i have no idea how that got past the quality control people.",1,1,12,0.385062,0.056962
900,2,4,"there is no way i could deal with that  so i m returning it now.",1,1,12,0.405540,0.060709
900,2,5,"the remote also hardly worked.",1,1,12,0.404730,0.060709
900,2,6,"with fresh batteries it would take 3 4 clicks to make something happen.",1,1,12,0.413484,0.056824
900,2,7,"the color also took forever to adjust as the defaults are really bad.",1,1,9,0.413629,0.083052
901,2,0,"great picture  smart tv apps that i find useful  unlike those for many other tvs   easy setup.",0,0,5,1.000000,1.000000
901,2,1,"no difficulties with the refurbished unit.",0,0,6,0.404944,0.083052
902,2,0,"great all around and does everything as advertised.",0,1,14,1.000000,1.000000
902,2,1,"app market is still limited",1,1,14,0.391313,0.083052
903,2,0,"good tv  high resolution and good picture.",0,0,5,1.000000,1.000000
903,2,1,"nice and bright with little light bleed from the top and the bottom.",0,0,5,0.373129,0.060563
903,2,2,"sound is weak and tinny  not bad for tv speakers but not going to impress anyone.",1,1,12,0.389127,0.088458
903,2,3,"smart interface can be slow and laggy at times.",1,1,10,0.407756,0.056824
903,2,4,"wireless connection for internet seems flakey  with direct connection with ethernet  no issues.",1,1,10,0.410830,0.056893
904,2,0,"the design is sleek and set up is easy.",0,0,7,1.000000,1.000000
904,2,1,"the colors are bright and has many settings to customize.",0,0,7,0.107980,0.017487
904,2,2,"vizio s tech support is great.",0,0,4,0.372316,0.083150
904,2,3,"this model has the most basic network connectivity software.",1,0,4,0.452340,0.144760
904,2,4,"it can only use wpa2 less sophisticated tkip cipher type to connect to the wifi.",1,0,4,0.194584,0.050689
904,2,5,"this means that if you have a router that downgrades the wifi security from the normal eas down to basic tkip  then your newer devices such as laptops and ipads may not connect to the internet.",1,0,4,0.066733,0.013854
904,2,6,"also  while the tv set up was easy  the network setup was unnecessarily difficult.",1,0,4,0.479310,0.101546
904,2,7,"it required me and vizio s tech support over 2 hours to figure out that the tv is using the older outdated network software  which most updated home wifi systems will require wifi extenders configured down to meet both your newer ipads and this vizio s network requirements.",1,0,4,0.174660,0.022324
904,2,8,"therefore  i m returing this tv because i can t use the smart tv functions.",1,0,4,0.417056,0.060709
904,2,9,"also  this tv uses edge led lighting with not so great graphics display software.",1,0,7,0.478006,0.136580
904,2,10,"this means that if you use this as an external monitor  you will be disappointed with even simple things as a plain black and white word document displaying just text.",1,0,7,0.345924,0.103422
904,2,11,"don t let others tell you that a 1080p tv can easily serve as a computer monitor.",1,0,7,0.337066,0.104576
904,2,12,"take my lessons learned  it can t  if you want a monitor  then invest in a good monitor.",1,0,7,0.120814,0.038160
905,2,0,"i m using the tv as a monitor for my pc.",0,0,1,1.000000,1.000000
905,2,1,"it s connected via the adapter s hdmi port so the picture quality is excellent.",0,0,1,0.438508,0.145078
905,2,2,"it s also connected to a roof antenna and to my cable router.",0,0,1,0.151687,0.032504
905,2,3,"the picture quality from pc streaming video and tv reception are both excellent.",0,0,1,0.385055,0.088458
905,2,4,"the smart tv feature is a bonus.",0,0,4,0.411223,0.088251
905,2,5,"i plan on a netflix subscription and expect it to work as well as streaming youtube direct to the tv works.",0,0,4,0.399848,0.056962
905,2,6,"wish it had more than one hdmi port but that s not enough to take away an egg.",1,0,1,0.430708,0.060636
906,2,0,"decent size for a 19 .",0,0,5,1.000000,1.000000
906,2,1,"speakers sound great and screen clarity couldn t be better.",0,0,5,0.366213,0.088458
906,2,2,"overall worth the money",0,0,5,0.398575,0.060563
906,2,3,"only bad thing about mine was one of the buttons on the remote were a bit messed up but still functions.",1,1,12,0.392322,0.088458
906,2,4,"not worth a loss of an egg.",1,1,12,0.426048,0.083052
907,2,0,"delivered fast.",0,1,8,1.000000,1.000000
907,2,1,"repair guys come to your home.",0,1,8,0.384546,0.060563
907,2,2,"doa  called samsung and they are going to send someone out to my house to fix the issue.",1,1,8,0.399070,0.060636
908,2,0,"this is my first lcd tv and i did quite a bit of looking around before i bought this.",0,0,2,1.000000,1.000000
908,2,1,"when i was at the store i was impressed with it.",0,0,2,0.374991,0.088251
908,2,2,"once i hooked it up at home  i was blown away by it.",0,0,2,0.378849,0.088458
908,2,3,"i didn t realize how much detail we had been losing from our previous tv.",0,0,2,0.382722,0.056962
908,2,4,"one of the great features  besides the inputs and the display quality  is the automatic brightness control.",0,0,1,0.387197,0.088251
908,2,5,"it works very well and it is virtually seemless.",0,0,1,0.415500,0.088458
908,2,6,"the picture just looks right regardless of the ambient light.",0,0,5,0.413484,0.056824
908,2,7,"there is also a setting so you can see when it is adjusting the display brightness.",0,0,5,0.415069,0.060636
909,2,0,"picture quality is outstanding  unit   looks very sleek.",0,0,5,1.000000,1.000000
909,2,1,"bezel shows smudges  only 1 component input  and sound is weak.",1,1,15,0.396036,0.056893
910,2,0,"great picture   using a dvi to hdmi cable it is an excellent monitor especially for someone with mediocre vision.",0,1,12,1.000000,1.000000
910,2,1,"when the kids use the computer the games don t appear to ghost at all.",0,1,15,0.380680,0.082955
910,2,2,"also it is bright and has a great matt to the screen   absolute zero glare.",0,1,15,0.386778,0.083150
910,2,3,"the vga connection suhuhuhux   don t even bother.",1,1,12,0.410147,0.088458
910,2,4,"use a dvi to hdmi connector.",1,1,12,0.417001,0.056893
911,2,0,"crystal clear  sharp pictures.",0,0,5,1.000000,1.000000
911,2,1,"no dead pixels.",0,0,7,0.378529,0.060563
911,2,2,"sleek design.",0,0,7,0.381286,0.060709
911,2,3,"great sound.",0,0,7,0.391097,0.088458
911,2,4,"brightness automatically adjusts according to brightness of the room.",0,0,7,0.392472,0.082955
911,2,5,"not the cheapest hdtv on the block  but more than made up in quality.",1,0,5,0.416737,0.060563
911,2,6,"fixed stand doesn t swivel  tilt  etc.",1,0,7,0.421032,0.060636
913,2,0,"it works and it s huge ",0,0,6,1.000000,1.000000
913,2,1,"my wife and i were joking about how big the people are on the tv.",0,0,6,0.366268,0.056962
913,2,2,"our old tv was a 32 inch.",0,0,6,0.395136,0.060709
913,2,3,"watch a few movies on it  great ",0,0,1,0.464828,0.145078
913,2,4,"hooked up my computer to it  great ",0,0,1,0.086580,0.015051
913,2,5,"none so far i was worried about the quality  because so many people like to complain.",1,0,6,0.415742,0.083052
914,2,0,"colors are realy nice  sides are very small  about 0.65 inch.",0,0,5,1.000000,1.000000
914,2,1,"good for multi screen   low price  paid 525 with shipping   1080p  when the tv is closed it have a nice look.",0,0,5,0.166758,0.024322
914,2,2,"refresh rate is realy disapointing.",1,1,9,0.395530,0.088251
914,2,3,"playing any games will give you headache eye hurt.layed",1,1,9,0.396036,0.060563
914,2,4,"black grey colors will make wierd black diagonal stripes like smoke.",1,1,9,0.407641,0.056962
914,2,5,"speakers are no much a thing  not a lot of plugs.",1,1,12,0.412141,0.060636
915,2,0,"the picture is fantastic.",0,0,5,1.000000,1.000000
915,2,1,"the set up was a little confusing and i had to reset it a couple of times.",1,1,10,0.370504,0.083150
915,2,2,"the sound is not  rich  as i was hoping but it will do.",1,0,5,0.401729,0.056824
915,2,3,"   not really bad enough to take away an egg.",1,0,5,0.418291,0.088354
916,2,0,"can run 1842x1036  about 1080p  at 60hz and colors are nice",0,1,9,1.000000,1.000000
916,2,1,"my old sharp aquos looks better than this i use this for my pc and it makes maxed out games look really bad",1,1,9,0.391313,0.088354
917,2,0,"picture is not bad if looking pretty straight on",0,1,12,1.000000,1.000000
917,2,1,"sound is very weak.",1,1,12,0.385858,0.083150
917,2,2,"remote controlsdon t work.",1,1,12,0.396036,0.060709
917,2,3,"can only be used manually",1,1,12,0.420700,0.060636
918,2,0,"good price.",0,0,5,1.000000,1.000000
918,2,1,"picture ok.",0,0,5,0.378529,0.082955
918,2,2,"inexpensive.",0,0,5,0.381286,0.060636
918,2,3,"lots of inputs",0,1,12,0.384052,0.060563
918,2,4,"the remote was doa.",1,1,12,0.408146,0.056824
918,2,5,"took it apart but can t see anything wrong.",1,1,12,0.403811,0.083150
918,2,6,"just no output.",1,1,12,0.428283,0.083052
919,2,0,"great picture  great sound  easy to set up...excellent price.",0,0,5,1.000000,1.000000
919,2,1,"none....for the price it was more than i expected.",1,0,5,0.183590,0.050947
920,2,0,"nice picture when hooked up to hdmi",0,0,1,1.000000,1.000000
920,2,1,"dvd cd player doesn t work.",1,0,1,0.382431,0.082955
920,2,2,"sent to daughter at college who decided she didn t have room really...  just got it back 5 days out of warranty.",1,1,13,0.380695,0.060563
920,2,3,"dvd cd doesn t work  never was used.",1,1,13,0.414462,0.071213
920,2,4,"what a shame.",1,1,13,0.417001,0.075732
921,2,0,"worked perfectly right out of the box  ordered one day and got it the next.",0,0,3,1.000000,1.000000
921,2,1,"newegg  as usual  made ordering online a breeze.",0,0,3,0.130810,0.029821
921,2,2,"great price and service.",0,0,3,0.411230,0.088354
922,2,0,"1 year constant use no issues 2 hdmi inputs  i can use hdmi hub if i need more   40 inch 1080p    10 an inch  rated 8ms or less  average lcd monitor speed ",0,0,2,1.000000,1.000000
922,2,1,"box had another label on it  like it was supposed to have been shipped to some doctor s office or similar business.",1,1,8,0.453524,0.101312
922,2,2,"box had a few dents  and tape was nearly opened fully.",1,1,8,0.120831,0.019443
922,2,3,"probably from repeated shipments dragging along floor by warehouse staff.",1,1,8,0.378849,0.056824
922,2,4,"i was about to refuse shipment  but after inspection all parts where there  no added tape on box  and no physical damage to the tv.",1,1,8,0.381040,0.060709
922,2,5,"so i decided to keep it.",1,1,8,0.400921,0.060563
922,2,6,"i assume it must of been a refusal of delivery from a previous order  or a canceled order.",1,1,8,0.384266,0.056824
922,2,7,"as far as non newegg related cons  i have none.",1,1,8,0.411373,0.060709
922,2,8,"i heard horror stories about this product while doing research and i was scared.",1,1,11,0.402872,0.056824
922,2,9,"glad i did not have similar issues.",1,1,11,0.418291,0.088458
922,2,10,"so a con could be it did not live up to those expectations    ha ha ha.",1,1,13,0.414541,0.088251
922,2,11,"newegg does not have anymore in stock.",1,1,8,0.430084,0.060636
923,2,0,"very easy to set up  we got this for my husband for his birthday and the children  8 12   14  set it up for him.",0,1,9,1.000000,1.000000
923,2,1,"we played with the picture a bit to match our space and inputs  but we had an  old fashioned  tv before and this is amazing colors.",0,1,15,0.364668,0.083150
923,2,2,"looks like we are at the movie theater.",0,1,9,0.391844,0.082955
923,2,3,"we like the sleek look.",0,1,9,0.398188,0.056824
923,2,4,"we did not use the speakers since we already had a decent surround sound.",0,1,12,0.390351,0.056962
923,2,5,"the only thing i worry about is the light weight  so we are getting a wall mount since we are worried that the kids might knock it off the desk that it sits on.",1,0,7,0.481288,0.101312
923,2,6,"also don t sit really close or the picture looks weird  from the couch it is amazingly great  if you have a small room it may be too big.",1,0,6,0.315695,0.070760
924,2,0,"nice picture when it worked.",0,1,8,1.000000,1.000000
924,2,1," worked for about six weeks.",1,1,8,0.055697,0.017287
924,2,2," toshiba warranty service was a joke  it took a long time to get it replaced.",1,1,8,0.464124,0.101546
924,2,3,"bought 12 06  went out around 01 17  claim filed shortly thereafter  replaced with a refurbished unit with a dead pixel and scratched stand on 04 08.",1,1,8,0.281045,0.042734
925,2,0,"great newegg pricing ",0,0,5,1.000000,1.000000
925,2,1,"looking for basic 40 inch tv to replace old 27 inch model and this fit the bill.",0,0,6,0.387951,0.083052
926,2,0,"great picture  couldn t beat price for 40  1080p   388 .",0,0,5,1.000000,1.000000
926,2,1,"sound is a little tinny on the standard speakers.",1,1,12,0.398879,0.083052
927,2,0,"decent tv for the price.",0,0,5,1.000000,1.000000
927,2,1,"only 2 hdmi ports.",1,1,12,0.375446,0.060709
927,2,2,"about once an hour  sometimes more  with comcast  the sound cuts out for about 3 seconds.",1,1,12,0.380695,0.056824
927,2,3,"i m not sure where the problem is  but it never happened before with the same box  same cable on my old tv.",1,1,12,0.408712,0.109672
927,2,4,"hard to get the right setting for contrast.",1,1,9,0.421820,0.109547
928,2,0,"nice little basic hd tv...cheap price...all around not bad",0,0,5,1.000000,1.000000
928,2,1,"ok...you shell out about  400 after all is said and done.open the box.start setting up and then...boom...where is the hdmi cable  ask the kids what they did with it...wife where is the cable..did you see it  ",1,1,12,0.456109,0.095314
