0.1476456504,0.0285714286,0.0105263158,0.0180451128,0.0105263158,0.045112782,0.0165413534,0.0285714286,0.0751879699,0.0240601504,0.0721804511,0.4766917293,0.0601503759,0.0210526316,0.0210526316,0.0060150376,0.0015037594,0.0090225564,0.0105263158,0.0045112782,0.0270676692,0.007518797,0.007518797,0.0165413534,0,0,0.0015037594
0.0582601756,0.0371287129,0.0222772277,0.004950495,0.0148514851,0.0742574257,0.0321782178,0.0297029703,0.0495049505,0.0544554455,0.0668316832,0.0792079208,0.3787128713,0.0173267327,0.0222772277,0.0074257426,0.004950495,0.0024752475,0.0123762376,0.0123762376,0.0123762376,0.0148514851,0.0099009901,0.0173267327,0.0148514851,0,0.0074257426
0.0343176377,0.0319148936,0.0212765957,0.0106382979,0.0070921986,0.0460992908,0.0283687943,0.0460992908,0.0390070922,0.0283687943,0.0744680851,0.0567375887,0.0319148936,0.4574468085,0.0035460993,0.0035460993,0.0106382979,0.0070921986,0.0141843972,0.0106382979,0.024822695,0.0070921986,0.0035460993,0.0177304965,0.0141843972,0.0035460993,0
0.0470869912,0,0,0,0,0.0021008403,0,0.0042016807,0.0042016807,0,0,0.0042016807,0.0042016807,0.0168067227,0.4978991597,0.0231092437,0.0084033613,0.0567226891,0.025210084,0.018907563,0.025210084,0.0420168067,0.0441176471,0.0441176471,0.1323529412,0.0168067227,0.0294117647
0.0087789306,0.0057471264,0,0.0114942529,0,0.0287356322,0,0,0.0057471264,0.0114942529,0.0172413793,0,0,0.0057471264,0.0459770115,0.3045977011,0.0574712644,0.0287356322,0.1091954023,0.0344827586,0.0517241379,0.0344827586,0.0459770115,0.091954023,0.0747126437,0.0172413793,0.0172413793
0.011971269,0.0111731844,0,0,0,0.0055865922,0.0111731844,0,0.0111731844,0.0335195531,0.0223463687,0.0055865922,0,0.0055865922,0.0167597765,0.0391061453,0.3575418994,0.0391061453,0.094972067,0.0335195531,0.0279329609,0.0726256983,0.0335195531,0.061452514,0.0502793296,0.0223463687,0.0446927374
0.0175578611,0.0031055901,0,0,0,0,0.0031055901,0.0093167702,0,0.0062111801,0.0093167702,0.0186335404,0.0031055901,0,0.0434782609,0.0155279503,0.0155279503,0.4720496894,0.0403726708,0.0155279503,0.0341614907,0.0279503106,0.049689441,0.0186335404,0.1583850932,0.0031055901,0.0527950311
0.0199521149,0.0107526882,0.0046082949,0.0015360983,0.0046082949,0,0.0046082949,0.0046082949,0.0046082949,0.0138248848,0.0168970814,0.0030721966,0.0107526882,0.0046082949,0.0184331797,0.019969278,0.0230414747,0.0215053763,0.5238095238,0.0291858679,0.019969278,0.0399385561,0.0322580645,0.0952380952,0.044546851,0.0153609831,0.0322580645
0.0087789306,0.0091743119,0,0,0,0.0321100917,0,0.0091743119,0.0091743119,0.0229357798,0.0183486239,0.004587156,0.004587156,0.004587156,0.0412844037,0.0229357798,0.0183486239,0.0275229358,0.0825688073,0.4403669725,0.0229357798,0.0366972477,0.0229357798,0.0733944954,0.0642201835,0.0229357798,0.0091743119
0.0215482841,0.0052910053,0,0,0,0.0052910053,0.0026455026,0,0.0052910053,0.0052910053,0.0052910053,0.0026455026,0.0264550265,0.0079365079,0.037037037,0.0158730159,0.0105820106,0.0502645503,0.0185185185,0.0158730159,0.5608465608,0.0238095238,0.0158730159,0.0555555556,0.0925925926,0.0185185185,0.0185185185
0.0526735834,0.0076142132,0,0.0025380711,0,0.0076142132,0.0050761421,0.0076142132,0,0.0050761421,0.0253807107,0.0203045685,0.0076142132,0,0.0279187817,0.0304568528,0.0228426396,0.0177664975,0.0939086294,0.0203045685,0.0203045685,0.4111675127,0.0279187817,0.1116751269,0.0659898477,0.0329949239,0.0279187817
0.0215482841,0.0125786164,0.0062893082,0,0.0094339623,0.0125786164,0.0062893082,0.0062893082,0.0094339623,0,0.0188679245,0.0188679245,0.0031446541,0,0.0597484277,0.0157232704,0.0220125786,0.0440251572,0.0628930818,0.0188679245,0.0251572327,0.0377358491,0.3962264151,0.0534591195,0.072327044,0.0283018868,0.0597484277
0.0734237829,0.0034443169,0.0011481056,0.0045924225,0.0011481056,0.0068886338,0.0068886338,0.0057405281,0.0057405281,0.0160734788,0,0.0045924225,0.009184845,0.0057405281,0.0309988519,0.0241102181,0.0172215844,0.0114810563,0.0769230769,0.027554535,0.0252583238,0.0401836969,0.0218140069,0.552238806,0.05510907,0.0229621125,0.0229621125
0.0845969673,0.0028129395,0.0028129395,0.0042194093,0.0028129395,0.0084388186,0.0070323488,0.005625879,0.0084388186,0.0084388186,0.0084388186,0,0.0028129395,0.0042194093,0.0857946554,0.0168776371,0.005625879,0.0464135021,0.035161744,0.0154711674,0.0267229255,0.0210970464,0.0323488045,0.0604781997,0.5203938115,0.0253164557,0.0421940928
0.0175578611,0.0045248869,0,0.0045248869,0,0.0226244344,0.0135746606,0.0226244344,0.0090497738,0.0090497738,0.0271493213,0,0,0.0045248869,0.0316742081,0.0271493213,0.0180995475,0.036199095,0.0633484163,0.0271493213,0.0542986425,0.036199095,0.0271493213,0.0678733032,0.0633484163,0.3981900452,0.0316742081
0.0470869912,0,0,0.0097087379,0,0.003236246,0.003236246,0.0097087379,0.0064724919,0.0258899676,0.0129449838,0.0097087379,0.003236246,0,0.0355987055,0.0194174757,0.0388349515,0.0355987055,0.0485436893,0.0194174757,0.0291262136,0.0388349515,0.0453074434,0.071197411,0.1067961165,0.0161812298,0.4110032362
