HTMM,B005IHAIMA,23,1,you can bet that when i buy another camera
HTMM,B005IHAIMA,23,1,too bad i have to return it to amazon
HTSM,B005IHAIMA,23,1,do not buy this camera
HTSM,B005IHAIMA,23,1,i have returned the product
HTMM,B005IHAIMA,12,0,great camera
ASUM,B005IHAIMA,12,0,great camera
ASUM,B005IHAIMA,12,0,this is a great camera
ASUM,B005IHAIMA,12,1,this is a great camera
ASUM,B005IHAIMA,12,1,so far i am loving it
HTMM,B005IHAIMA,12,1,great camera
HTMM,B005IHAIMA,12,1,takes great pics
HTSM,B005IHAIMA,12,0,great camera
HTSM,B005IHAIMA,12,0,what surprised me was the quality of hd video
HTSM,B005IHAIMA,12,1,what surprised me was the quality of hd video
HTSM,B005IHAIMA,12,1,i couldnt have taken it with the rand the video
HTSM,B005IHAIMA,25,0,video clicking noise issue fixed
HTMM,B005IHAIMA,25,0,clicking problem during video is still an issue 
HTSM,B005IHAIMA,25,1,video clicking noise issue fixed
HTSM,B005IHAIMA,25,1,clicking problem during video is still an issue 
HTSM,B005IHAIMA,25,1,the clicking is still an issue
HTMM,B005IHAIMA,25,1,clicking problem during video is still an issue 
HTMM,B005IHAIMA,25,1,video clicking noise issue fixed
HTMM,B005IHAIMA,25,1,dont buy this camera
ASUM,B005IHAIMA,25,0,it clicks
ASUM,B005IHAIMA,25,1,it clicks
ASUM,B005IHAIMA,25,1,i found this camera very easy to use
HTMM,B002IPHIEG,1,0,love the touch screen
ASUM,B002IPHIEG,1,0,great camera for a while
ASUM,B002IPHIEG,1,1,great camera for a while
ASUM,B002IPHIEG,1,1,i love it
HTMM,B002IPHIEG,1,1,love the touch screen
HTMM,B002IPHIEG,1,1,it also has a touch screen feature which im not so fond of
HTSM,B002IPHIEG,1,0,screen delamination or is it moisture haze
HTSM,B002IPHIEG,1,1,screen delamination or is it moisture haze
HTSM,B002IPHIEG,1,1,it also has a touch screen feature which im not so fond of
HTSM,B002IPHIEG,1,1,love the touch screen
HTSM,B002IPHIEG,1,1,they are easy to use
ASUM,B002IPHIEG,14,0,no problems encountered so far
HTMM,B002IPHIEG,14,0,screen delamination or is it moisture haze
ASUM,B002IPHIEG,14,1,no problems encountered so far
ASUM,B002IPHIEG,14,1,very disappointing
HTMM,B002IPHIEG,14,1,screen delamination or is it moisture haze
HTMM,B002IPHIEG,14,1,the camera is all touch screen and is more of an ipod touch feel to it
HTSM,B002IPHIEG,14,0,that screen is easy to maneuver around
HTSM,B002IPHIEG,14,1,that screen is easy to maneuver around
HTSM,B002IPHIEG,14,1,the lcd screen is adjustable todeal with the brightness of the environment
HTMM,B002IPHIEG,9,0,image quality was not what i expected
ASUM,B002IPHIEG,9,0,for me
ASUM,B002IPHIEG,9,1,for me
ASUM,B002IPHIEG,9,1,if only it took good pictures
HTMM,B002IPHIEG,9,1,image quality was not what i expected
HTMM,B002IPHIEG,9,1,still image and print quality are very important to me
HTSM,B002IPHIEG,9,0,low light photos are quite good even at iso 
HTSM,B002IPHIEG,9,1,low light photos are quite good even at iso 
HTSM,B002IPHIEG,9,1,picture quality in both the still  video is great and low light is exceptional
ASUM,B002IPHIEG,22,0,also
HTSM,B002IPHIEG,22,0,a grainy photo is better than no photo at all
HTMM,B002IPHIEG,22,0,overall is good
HTMM,B002IPHIEG,22,1,overall is good
HTMM,B002IPHIEG,22,1,vedio quality is great as well
HTSM,B002IPHIEG,22,1,a grainy photo is better than no photo at all
HTSM,B002IPHIEG,22,1,slightly better at low light but terrible with good light
ASUM,B002IPHIEG,22,1,also
ASUM,B002IPHIEG,22,1,for me
HTMM,B002IPHIEG,10,0,great camera for price
ASUM,B002IPHIEG,10,0,great camera
ASUM,B002IPHIEG,10,1,great camera
ASUM,B002IPHIEG,10,1,if only it took good pictures
HTMM,B002IPHIEG,10,1,great camera for price
HTMM,B002IPHIEG,10,1,she loves it
HTSM,B002IPHIEG,10,0,great camera
HTSM,B002IPHIEG,10,0,great camera for a while
HTSM,B002IPHIEG,10,1,great camera for a while
HTSM,B002IPHIEG,10,1,great camera for price
HTSM,B002IPHIEG,10,1,elegant looking camera
ASUM,B002IPHIEG,23,0,i have had this camera for a little over a year
HTMM,B002IPHIEG,23,0,dont buy this camera
HTSM,B002IPHIEG,23,0,dont buy this camera
HTSM,B002IPHIEG,23,0,i returned it in the next day i received
ASUM,B002IPHIEG,23,1,i have had this camera for a little over a year
ASUM,B002IPHIEG,23,1,i use it all the time
HTSM,B002IPHIEG,23,1,i returned it in the next day i received
HTSM,B002IPHIEG,23,1,purchased in may 
HTMM,B002IPHIEG,23,1,dont buy this camera
HTMM,B002IPHIEG,23,1,no problems encountered so far
HTMM,B002IPHIEG,12,0,great video
ASUM,B002IPHIEG,12,0,i mean nothingcamera not recommended
ASUM,B002IPHIEG,12,1,i mean nothingcamera not recommended
ASUM,B002IPHIEG,12,1,love it
HTMM,B002IPHIEG,12,1,great video
HTMM,B002IPHIEG,12,1,dont get if you want good video
HTSM,B002IPHIEG,12,0,great video
HTSM,B002IPHIEG,12,0,dont get if you want good video
HTSM,B002IPHIEG,12,0,as far as the recording goes
HTSM,B002IPHIEG,12,1,as far as the recording goes
HTSM,B002IPHIEG,12,1,the videos do look good though
HTMM,B002IPHIEG,25,0,it seems all my video files are huge
HTMM,B002IPHIEG,25,1,it seems all my video files are huge
HTMM,B002IPHIEG,25,1,i need to educate myself on thisbeing able to edit and play with the hd video files
ASUM,B002IPHIEG,25,0,battery lifetouch
HTSM,B002IPHIEG,25,0,video is usually okay
ASUM,B002IPHIEG,25,1,battery lifetouch
ASUM,B002IPHIEG,25,1,easy to use
HTSM,B002IPHIEG,25,1,video is usually okay
HTSM,B002IPHIEG,25,1,with that
HTMM,B00DMS0LCO,1,0,oh
ASUM,B00DMS0LCO,1,0,i really like the features of this camera
ASUM,B00DMS0LCO,1,1,i really like the features of this camera
ASUM,B00DMS0LCO,1,1,good camera
HTMM,B00DMS0LCO,1,1,oh
HTMM,B00DMS0LCO,1,1,nice camera
HTSM,B00DMS0LCO,1,0,oh
HTSM,B00DMS0LCO,1,0,the camera also has a good grip and the detachable lcd screen is a nice to have feature
HTSM,B00DMS0LCO,1,1,the camera also has a good grip and the detachable lcd screen is a nice to have feature
HTSM,B00DMS0LCO,1,1,love the flip out rear touch screen lcd
HTSM,B00DMS0LCO,14,0,that is why i took one star awayi found the touch lcd and touch control screen on top of the d quite useful and adapted to them quickly
HTMM,B00DMS0LCO,14,0,i find that getting used to the touch screen may take some time  again i worry a tad about the durability of a screen that can be rotated six ways from sunday
ASUM,B00DMS0LCO,14,0,should be better in 
HTMM,B00DMS0LCO,14,1,i find that getting used to the touch screen may take some time  again i worry a tad about the durability of a screen that can be rotated six ways from sunday
HTMM,B00DMS0LCO,14,1,i just have one big observation
HTSM,B00DMS0LCO,14,1,that is why i took one star awayi found the touch lcd and touch control screen on top of the d quite useful and adapted to them quickly
HTSM,B00DMS0LCO,14,1,it even implements iphonelike viewing of images you have taken
ASUM,B00DMS0LCO,14,1,should be better in 
ASUM,B00DMS0LCO,14,1,over priced
HTMM,B00DMS0LCO,9,0,images are softer than expected
ASUM,B00DMS0LCO,9,0,should be better in 
ASUM,B00DMS0LCO,9,1,should be better in 
ASUM,B00DMS0LCO,9,1,so far so good
HTMM,B00DMS0LCO,9,1,images are softer than expected
HTMM,B00DMS0LCO,9,1,i am very impressed with the image quality in low or ambient light
HTSM,B00DMS0LCO,9,0,i am very impressed with the image quality in low or ambient light
HTSM,B00DMS0LCO,9,0,images are softer than expected
HTSM,B00DMS0LCO,9,0,lens image stabilization seems to be good
HTSM,B00DMS0LCO,9,1,lens image stabilization seems to be good
HTSM,B00DMS0LCO,9,1,the image quality is excellent
ASUM,B00DMS0LCO,22,0,autofocus
HTSM,B00DMS0LCO,22,0,my nikon l only takes good photos with the flash
HTSM,B00DMS0LCO,22,1,my nikon l only takes good photos with the flash
HTSM,B00DMS0LCO,22,1,so far
HTMM,B00DMS0LCO,22,0,low light conditions like indoors during evening time  
HTMM,B00DMS0LCO,22,1,low light conditions like indoors during evening time  
HTMM,B00DMS0LCO,22,1,my nikon l only takes good photos with the flash
HTMM,B00DMS0LCO,22,1,too good for me
ASUM,B00DMS0LCO,22,1,autofocus
ASUM,B00DMS0LCO,22,1,just briefly
HTMM,B00DMS0LCO,10,0,great camera
ASUM,B00DMS0LCO,10,0,ive always been a canon loyalist
ASUM,B00DMS0LCO,10,1,ive always been a canon loyalist
ASUM,B00DMS0LCO,10,1,if you get a camera that is used i would return it and keep doing so until you get a new one
HTMM,B00DMS0LCO,10,1,great camera
HTMM,B00DMS0LCO,10,1,this camera has won me over and it works great
HTSM,B00DMS0LCO,10,0,i bought the right one
HTSM,B00DMS0LCO,10,1,i bought the right one
HTSM,B00DMS0LCO,10,1,this camera has won me over and it works great
HTSM,B00DMS0LCO,10,1,buy this camera
ASUM,B00DMS0LCO,23,0,consider other suppliers
ASUM,B00DMS0LCO,23,1,consider other suppliers
ASUM,B00DMS0LCO,23,1,should be better in 
HTMM,B00DMS0LCO,23,0,if you get a camera that is used i would return it and keep doing so until you get a new one
HTMM,B00DMS0LCO,23,1,if you get a camera that is used i would return it and keep doing so until you get a new one
HTMM,B00DMS0LCO,23,1,see the amazon review by mr ralph j secoy
HTSM,B00DMS0LCO,23,0,it will be returned
HTSM,B00DMS0LCO,23,1,it will be returned
HTSM,B00DMS0LCO,23,1,if you get a camera that is used i would return it and keep doing so until you get a new one
HTSM,B00DMS0LCO,23,1,see the amazon review by mr ralph j secoy
HTSM,B00DMS0LCO,23,1,returned for replacement  hope its ok
HTMM,B00DMS0LCO,12,0,great camera
ASUM,B00DMS0LCO,12,0,over priced
ASUM,B00DMS0LCO,12,1,over priced
ASUM,B00DMS0LCO,12,1,so far
HTMM,B00DMS0LCO,12,1,great camera
HTMM,B00DMS0LCO,12,1,however
HTSM,B00DMS0LCO,12,0,very good
HTSM,B00DMS0LCO,12,1,very good
HTSM,B00DMS0LCO,12,1,if you do video then this could be a good option
ASUM,B00DMS0LCO,25,0,did not work
HTMM,B00DMS0LCO,25,0,research focus problems before you buy it
HTMM,B00DMS0LCO,25,1,research focus problems before you buy it
HTMM,B00DMS0LCO,25,1,im just an amature that likes shooting video and pictures
HTSM,B00DMS0LCO,25,0,coming from using nikons d and d
HTSM,B00DMS0LCO,25,1,coming from using nikons d and d
HTSM,B00DMS0LCO,25,1,i was discouraged until someone asked me if i was having focus issues because they were debating on whether to buy this camera but the large volume of focusing issue feedback was making him think twice
ASUM,B00DMS0LCO,25,1,did not work
ASUM,B00DMS0LCO,25,1,if you get a camera that is used i would return it and keep doing so until you get a new one
