Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
553,2,2,"malware installed   android pup.riskpay.skymobi  android trojan.fadeb.a",1,1,18,0.647256,0.167123
554,2,0,"excellent cell phone met the needs of dual sim  was easy to use and nice design.",0,0,2,1.000000,1.000000
554,2,1,"however after 4 months the phone died  because i had some very small cracks on the screen  caused about 2 weeks after purchase  the supplier would not uphold the warranty",0,1,23,0.747673,0.258171
554,2,2,"warranty not worth anything from nlj technologies",1,1,25,0.469711,0.216364
559,2,0,"great phone   good size  comfortable to hold  fast and responsive  great battery life",0,0,10,1.000000,1.000000
559,2,1,"received a spanish la phone that is not covered under us warranty",1,1,25,0.677916,0.225939
561,2,0,"the phone is in great condition and works perfectly with gsm   lte.",0,0,12,1.000000,1.000000
561,2,1,"1 egg subtracted for the phone clearly not being new.",1,1,17,0.754558,0.229889
561,2,2,"the box was in cellophane wrapping  but it is the kind you see in the back of someone s shop and not a manufacturer wrapping.",1,1,25,0.785816,0.172241
561,2,3,"the box was dirty inside and out.",1,1,25,0.208576,0.108571
561,2,4,"this would have been acceptable if newegg indicated anywhere on the product page that this would be a refurbished product.  1 egg subtracted for false advertising.",1,1,14,0.642822,0.157312
561,2,5,"this i am most upset about and i am considering a return.",1,1,25,0.695752,0.238033
561,2,6,"this phone is not unlocked as it shows in the title.",1,1,15,0.745664,0.258275
561,2,7,"newegg even has you accept a disclaimer for buying an unlocked phone during checkout.",1,1,15,0.124346,0.108571
561,2,8,"what i received was not only a locked phone  but it has the latest updated android kit kat  with hboot 1.56 and s on.",1,1,25,0.581160,0.151451
561,2,9,"anyone that knows about what i just mentioned knows that it is extremely difficult to put a custom ruu on this phone in its current state.",1,1,17,0.612912,0.157312
561,2,10,"this may not be a deal breaker for me  but surely will be for some.",1,1,15,0.601678,0.151451
561,2,11,"i hope this review helps others to make a more informed purchase.",1,1,25,0.506246,0.148520
562,2,0,"phone is great in terms of features and build.",0,0,10,1.000000,1.000000
562,2,1,"phone arrived with one problem.",1,1,16,0.736528,0.229889
562,2,2,"the back home light stays on whether the phone is on or off.",1,1,14,0.783959,0.258275
562,2,3,"when off the lights are on and drains the batter.",1,1,14,0.043568,0.087016
562,2,4,"did a full reset on the phone and it did not solve the issue.",1,1,14,0.604039,0.157312
562,2,5,"let newegg know and wanted to send it back for a replacement  customer service said i had to call the vendor that ships it for rma.",1,1,19,0.558255,0.151451
562,2,6,"currently waiting for either vendor newegg to respond back after receiving the returned phone.",1,1,16,0.591046,0.148520
563,2,0,"for some reason my previous  detailed review has been rejected by newegg mod  may be because of too many good words about the device.",0,1,15,1.000000,1.000000
563,2,1,"just compare nubia specs and price to unlocked iphone 6 and you will see what i mean.",0,1,21,0.675013,0.229889
563,2,2,"a battery is not as easy accessible as in most handsets.",1,0,9,0.632396,0.148520
564,2,0,"crisp  bright  sharp  display  easy and stable touch response  slim and sturdy case.",0,0,10,1.000000,1.000000
564,2,1,"powerful quad core cpu and 13 rear  5 front  megapixel cameras  16 gb internal rom .",0,0,4,0.783049,0.172164
564,2,2,"as to ram size  1.6 gb of 2 gb available are usually free.",0,0,4,0.363846,0.133106
564,2,3,"though it supports external sdhc card up to 32 gb  12 gb available is more than enough for me.",0,0,4,0.103557,0.100354
564,2,4,"only necessary applications minimum is installed  so you don t have to clean out all that garbage mobile companies ship their devices with.",0,1,18,0.658404,0.157312
564,2,5,"and it is unlocked.",0,1,18,0.673652,0.151451
564,2,6,"a system  back  button located at right from  home  button where in most android devices  menu  situated.",1,1,18,0.650928,0.178737
564,2,7,"there is no  menu  button in the device.",1,1,18,0.079826,0.096901
564,2,8,"all settings screens come with bright white background that affects battery charge negatively.",1,1,20,0.517629,0.154359
566,2,0,"great phone for the price.",0,0,4,1.000000,1.000000
566,2,1,"it runs a pretty slim version of android  not alot of bloat .",0,0,4,0.718370,0.229889
566,2,2,"works with either at t or t mobile towers.",0,0,1,0.714547,0.145703
566,2,3,"one of the biggest plus s for me was the micro sd slot..",0,0,4,0.767514,0.178737
566,2,4,"i bought a 32gb sd card and installed it before booting up the phone.",0,0,4,0.517606,0.159529
566,2,5,"so far all apps files are going directly to the sd card  which is great due to the reletively small internal storage.",0,0,4,0.410614,0.217631
566,2,6,"there is an option under storage to choose sd or internal as default storage.",0,1,22,0.277900,0.217402
566,2,7,"internal storage is listed as 16gb  but in reality it is only 12gb.",1,1,22,0.115299,0.100928
566,2,8,"if it wasn t for this i would have givin the phone 5 stars.",1,1,22,0.626684,0.157312
566,2,9,"as it is though you can store everything you want on cheap cheap sds.",1,1,22,0.535171,0.151381
566,2,10,"no software updates insight.",1,1,20,0.565965,0.148520
567,2,0,"the phone arrived quickly",0,0,12,1.000000,1.000000
567,2,1,"the phone is only showing 8gb of storage not 16 as described in listing i don t don t know if it actually supports 64gb as actually listed but i will soon find out",1,1,14,0.603904,0.154359
568,2,0,"do not buy from this seller.",0,0,8,1.000000,1.000000
568,2,1,"poor customer service.",0,0,8,0.728681,0.229985
568,2,2,"they sat on my order for 5 days at a different market place before responding to my cancellation request.",0,0,1,0.757149,0.258275
568,2,3,"i had been notified the item was shipped on the 25th  and someone they were able to cancel my order for me on the 30th.",0,1,25,0.371362,0.117735
568,2,4,"because it hadn t left the warehouse.",0,0,3,0.689868,0.151451
568,2,5,"the only positive thing i can say is that they did apologize and they did cancel my order.",0,0,3,0.607812,0.238033
568,2,6,"a lot of good that did me  while my money was tied up and i thought they gift i bought was on the way.",0,0,11,0.575919,0.145703
568,2,7,"the cons are that this should have been seller feedback for blutekusa but you can t leave seller feedback if you didn t order from them on newegg.",1,1,25,0.666340,0.258275
568,2,8,"i ordered from them at a different vendor.",1,1,25,0.289700,0.127262
569,2,0,"  holds large amounts of charge   i recharged my wife and my iphones at least 5 times  and the battery had 50  charge left.",0,1,20,1.000000,1.000000
569,2,1,"  fast charging capabilities   2.1 a charger charges iphone 5 from 10  to 80  within the hour.",0,1,20,0.162820,0.100164
569,2,2,"  has flashlight  useful when you least expect it.",0,1,20,0.752687,0.151451
569,2,3,"  has two usb charging ports  can charge two devices at once   has bright blue led gauge to show battery power levels.",0,0,3,0.654526,0.151451
569,2,4,"  bulky   this thing is fat and heavy.",1,0,3,0.710506,0.145703
569,2,5,"this battery weighs 2 3 lbs.",1,0,3,0.656139,0.151381
569,2,6,"  i keep hitting the stupid flashlight button i put this thing in my book bag or in my pocket.",1,0,11,0.693262,0.178737
569,2,7,"it is embarrassing to have the flashlight go off in your pocket during a meeting and there s this bright white light coming out from your pants pocket  making everyone around you think that you have radiation poisoning   when this battery charges  it blinks blue led light.",1,0,3,0.271071,0.117791
569,2,8,"when you charge it at overnight in the dark  your room will glow blue while this thing is charging.",1,0,3,0.500016,0.161475
569,2,9,"  1a output port charges at a snail like speed.",1,0,3,0.249552,0.140088
569,2,10,"i pretend this port doesn t exist.",1,0,3,0.164894,0.117132
570,2,0,"nice shiny design.",0,0,3,1.000000,1.000000
570,2,1,"nice little pouch that has room for the micro usb cable.",0,0,3,0.327788,0.119270
570,2,2,"it charges every device i ve thrown at it.",0,0,3,0.783959,0.258275
570,2,3,"the 2a port really does discharge at 2a since i see no difference from the charging of my galaxy note 3 from the original wall charger and this device.",0,0,3,0.159390,0.110551
570,2,4,"the same is true for the blackberry passport.",0,0,9,0.671299,0.157312
570,2,5,"it takes a long time to charge but that is expected for a 15k mah device.",1,1,24,0.553706,0.151451
570,2,6,"the case is a little slippery but usable.",1,1,19,0.602867,0.148520
571,2,0," holds a lot of charge  charges devices quickly  1a and 2a port  power level leds are nice  built in flashlight  nice rounded design...wont scratch other gear  reliable",0,1,22,1.000000,1.000000
571,2,1," recharges slowly  but then again it holds a lot of charge  flashlight can be easily turned on accidentally",1,1,22,0.311872,0.206087
572,2,0,"i can charge my sansa clip  fiio e06  and galax s3 for at least two days on this.",0,1,20,1.000000,1.000000
572,2,1,"it works perfectly.",0,1,18,0.725345,0.238033
572,2,2,"i normally leave it in my pocket and charge whichever device on the go  and it really isn t as terribly big as i thought it would be.",0,1,22,0.635784,0.229889
572,2,3,"it s surprisingly slim for what it s worth  and yet it doesn t melt through my pants with heat.",0,0,7,0.663853,0.229889
572,2,4,"let s hope it doesn t explode on me  though.",1,0,7,0.575010,0.233985
573,2,0,"works great and charges my s4 really fast out in the field.",0,0,3,1.000000,1.000000
573,2,1,"easy to carry.",0,0,8,0.718847,0.229985
573,2,2,"one charge last all week.",0,0,3,0.581160,0.154359
574,2,0,"powerful.",0,0,9,1.000000,1.000000
574,2,1,"fast charging iphones and galaxy 4 comes with cable to charge unit only.",0,0,9,0.659623,0.157312
574,2,2,"fairly heavy.",1,1,13,0.687616,0.151451
574,2,3,"need to supply your own usb cable to charge your device.",1,1,13,0.547570,0.154359
575,2,0,"i own and run a computer company so we have to stay up to date with tech to the day.",0,0,7,1.000000,1.000000
575,2,1,"picked up an s6 edge today and i am just floored with the speed of this thing.",0,0,0,0.731904,0.145703
575,2,2,"fastest camera in the west and i haven t had even a single jitter like previous models had.",0,0,0,0.682823,0.151381
575,2,3,"i don t like that the transition effects were removed.",1,1,22,0.745664,0.172241
575,2,4,"samsung is still packing this thing with bloatware but a lot less  took about 5 minutes to remove it all because of the speed of this thing.",1,1,22,0.241126,0.117161
575,2,5,"amazn apps are having a hard time with it  must be too new.",1,1,15,0.607388,0.148520
576,2,0,"great phone  excellent camera",0,0,12,1.000000,1.000000
576,2,1,"no 4g in t mobile  but it was expected",1,1,18,0.645862,0.233985
577,2,0,"great phone  as expected.",0,0,5,1.000000,1.000000
577,2,1,"i almost didnt try out this seller given some of the one eggs.",0,0,8,0.682823,0.229985
577,2,2,"product arrived a day before scheduled date  and in great condition.",0,0,0,0.575919,0.233985
578,2,0,"1. incredible battery life  usually lasts me about 2.5 to 3 days even when i m streaming a lot of video 2. fast operating system with no noticeable glitches 3. beautiful resolution and display 4. great call quality 5.",0,0,6,1.000000,1.000000
578,2,1,"many options for customization 6. excellent camera 7. 4g and wifi are both very fast and can be used in tandem for even faster download speeds",0,0,0,0.269727,0.107725
578,2,2,"i was initially annoyed that the charging port on the s5 is not the micro usb that has become standard across  basically all non apple devices.",1,1,15,0.726137,0.238033
578,2,3,"i have a collection of these chargers and didn t want to have to switch.",1,1,16,0.710390,0.145703
578,2,4,"however  i recently learned that the usb 3.0 port on the s5 is backwards compatible.",1,1,18,0.612441,0.151381
578,2,5,"the phone can be charged using a micro usb charger.",1,1,16,0.714101,0.172241
578,2,6,"however  the usb 3.0 charger it comes with charges much more quickly  usually a full charge within 60 80 minutes .",1,1,16,0.094958,0.106975
578,2,7,"so i suppose this is not a  con  at all.",1,1,16,0.602472,0.148520
579,2,0,"  fast   unlocked   great camera   added space   crystal clear   good battery life",0,0,4,1.000000,1.000000
579,2,1,"  too big  but i have small hands ",1,1,22,0.677916,0.225939
580,2,0,"fast phone  screen looks amazing  light  thin  comes with 48gb of free dropbox for two years  lots of settings fully customization  heart rate monitor.",0,0,4,1.000000,1.000000
580,2,1,"comes with a ton of apps from samsung.",1,1,15,0.683109,0.233985
581,2,0,"pretty phone",0,0,10,1.000000,1.000000
581,2,1,"doa   everything functions nicely until i put in the sim and sd card.",1,1,18,0.674256,0.238033
581,2,2,"then it says i have a dead battery  and it won t charge ",1,1,20,0.677743,0.229889
581,2,3,"sim works fine in my old nokia 800  but not in this phone.",1,1,18,0.704456,0.172241
581,2,4,"i tried it three times but  it will not work with sim installed.",1,1,18,0.198691,0.125892
582,2,0,"i allways love nokia products there for all i have is pro s.",0,0,6,1.000000,1.000000
582,2,1,"the lumia520 is a very good smartphone for a very low price  you can t go wrong.",0,0,10,0.620910,0.233985
583,2,0,"i really like this phone  it s my first windows phone and i own an iphone and android phone as well   i use this as my primary phone right now.",0,1,18,1.000000,1.000000
583,2,1,"it s a bit slow  but for  100 not a problem  but it is not fully unlocked.",1,1,18,0.663914,0.222037
583,2,2,"it is an at t branded phone and yes you can put another simm in it and it works  but you can t use the phone for tethering as that feature is locked by at t.",1,1,25,0.598494,0.233985
584,2,0,"took the phone with me on an extended visit to the uk    purchased a sim card and service from 3 mobile    using data  4g  and phone service without any problems.",0,1,18,1.000000,1.000000
584,2,1,"paying 13 gbp month for 600 minutes of calls and 1 terabyte of data.",0,1,18,0.368218,0.173783
584,2,2,"it s a great deal.",0,0,0,0.680147,0.238033
584,2,3,"no cons so far",1,1,24,0.612912,0.233985
585,2,0,"i purchased this phone because i was pushed into a pool  my galaxy note 2 was in my trunks pocket  and well it didn t survive the plunge.",0,1,22,1.000000,1.000000
585,2,1,"i got this phone on sale for  60 and was expecting a sluggish device in both ui  feature set  and browsing speed.",0,1,18,0.482519,0.117234
585,2,2,"ui   wp8 runs surprisingly well on this phone  even for it s budget specs.",0,1,18,0.769225,0.151381
585,2,3,"aside from app load times  the phone moves seamlessly through the ui and even multitasks well.",0,1,24,0.695660,0.151451
585,2,4,"this is my first windows phone  and although this is just for temporary use  i found it amazingly easy to get accustomed to.",0,0,8,0.732006,0.238033
585,2,5,"features   being a budget phone there are some sacrifices here.",0,0,12,0.742218,0.238033
585,2,6,"no lte  but hspa  or whatever it s called on at t i d say the speeds are tolerable.",0,0,12,0.671754,0.151451
585,2,7,"camera is rather lackluster  no flash 5mp  small lense.",0,0,6,0.709764,0.157312
585,2,8,"the biggest surprise to me was that there are absolutely no google apps  and not that many good apps at all anyway.",0,0,0,0.672089,0.238033
585,2,9,"the big ones are there  fb  twitter  instagram  beta  .",0,1,15,0.718847,0.222037
585,2,10,"no real snapchat app  use 6snap if you re looking for one .",0,1,15,0.650771,0.151451
585,2,11,"but i guess if this isn t your permanent phone you can get along fine knowing that the main ones are there.",0,1,24,0.762742,0.172164
585,2,12,"this phone also does have a microsd slot i have a msdhc 32gb card and it works fine.",0,1,24,0.197705,0.110152
585,2,13,"i found it rather annoying that  like google with gmail  with this ms phone you need to route everything through outlook.",0,1,15,0.678810,0.145703
585,2,14,"i didn t feel like having my gmail forwarded to outlook  so i just pinned the browser shortcut to gmail on the start screen.",0,0,9,0.624997,0.145703
585,2,15,"battery life has been pretty good  you can easily get a full 12 hour day out of this phone with moderate app browsing and brightness set to medium.",0,0,3,0.680594,0.266969
585,2,16,"again  i got this phone on sale for  60.00  and coming from a 5.5  galaxy note 2 to this 4  wp8 i ve really kind of enjoyed it as a pleasant change of pace so far.",0,0,3,0.327549,0.190300
585,2,17,"while i have been impressed in some areas  there are definite weak points about the phone   camera  small lens  no flash  no front facing camera  you get the point.",1,0,6,0.623069,0.229985
585,2,18,"apps  actually lack thereof.",1,1,15,0.720224,0.266969
585,2,19,"no snapchat app  watchespn  hbogo  hulu.",1,1,15,0.094383,0.098694
585,2,20,"i have most of my music on a microsd card.",1,1,24,0.642269,0.172241
585,2,21,"there are no decent music players that are just geared toward playing local music.",1,0,8,0.154947,0.113527
585,2,22,"the default nokia app is geared much more toward streaming and downloading  you can t create local playlists or anything like that.",1,0,9,0.597501,0.157312
585,2,23,"there s xbox music  which plays local files  but again lacks many of the convenient features of android s default music player.",1,0,9,0.526825,0.157312
585,2,24,"that has definitely been a point of frustration.",1,1,21,0.597004,0.145703
585,2,25,"no google apps   not even gmail.",1,1,21,0.517371,0.151451
585,2,26,"ie mobile   browser is garbage  there aren t any big name alternative browsers i.e.  firefox  dolphin  opera  etc. browsing with ie takes me back to days when i used a blackberry bold and thought i was cool.",1,1,21,0.502788,0.148520
586,2,0,"powerful phone.",0,1,21,1.000000,1.000000
586,2,1,"the phone is fine.",1,1,25,0.700507,0.151451
586,2,2,"however  it seems newegg did not double check what they were selling as this item is advertised as being 1.4ghz when it is in fact 1.2ghz.",1,1,21,0.691450,0.172164
586,2,3,"anyone who is not tech oriented may not care  but this is a huge bother for me and the first time newegg has ever flubbed with me.",1,1,15,0.378405,0.139518
587,2,0,"quad core  with 1g ram.",0,0,6,1.000000,1.000000
587,2,1,"runs nice and fast.",0,0,6,0.736528,0.238033
587,2,2,"3g with straight talk.",0,0,1,0.677545,0.229889
587,2,3,"dual sim.",0,0,1,0.677792,0.145703
587,2,4,"sd card.",0,0,4,0.629439,0.157312
587,2,5,"great value.",0,1,13,0.621311,0.229985
587,2,6,"short battery but with a 5.5  screen was to be expected",1,1,13,0.518361,0.225939
588,2,0,"quick quad core.",0,0,6,1.000000,1.000000
588,2,1,"great screen size.",0,0,10,0.702868,0.229985
588,2,2,"gf loved it.",0,0,6,0.713018,0.151451
588,2,3,"3g with at t straight talk.",0,0,1,0.620910,0.229889
588,2,4,"battery life low.",1,1,13,0.674938,0.172241
588,2,5,"need to plug in a lot  5.5  screen sucks the 2100ma battery dry rather fast.",1,1,13,0.333350,0.139053
589,2,0,"slim  light weight  good finish",0,0,10,1.000000,1.000000
589,2,1,"battery life  storage space",1,0,11,0.633476,0.225939
590,2,0,"works well  big screen  will be upgraded to android 4.4 by blu.",0,1,23,1.000000,1.000000
590,2,1,"not upgraded yet  still waiting for the upgrade to be pushed by blu.",1,1,23,0.293609,0.122858
591,2,0," unlocked  competitive price  dual sim  recent android version  big screen  large battery  straight talk has at t coverage",0,0,12,1.000000,1.000000
591,2,1," almost too large to fit in pocket  accessories only available online",1,1,19,0.685689,0.148520
592,2,0,"the phone is fantastic.",0,0,8,1.000000,1.000000
592,2,1,"it has been a great buy.",0,0,8,0.704045,0.151381
592,2,2,"the screen resolution is amazing.",0,0,6,0.685261,0.145703
592,2,3,"it is better than either of my samsung  s4 or my s5.",0,0,1,0.673774,0.229889
592,2,4,"i can t say enough about the blu products.",0,0,6,0.738810,0.178737
592,2,5,"over a year ago i purchased the 5.3 blu studio phone and fell in love with them.",0,0,6,0.251075,0.180687
592,2,6,"i had to try the quad core over the dual and i m glad i did.",0,0,8,0.607800,0.157312
592,2,7,"the only bad thing was that when i received the shipment  the phone was already used and was missing the screen protector and the phone case that should have been there.",1,1,19,0.530013,0.233985
593,2,0,"the phone is fantastic.",0,0,8,1.000000,1.000000
593,2,1,"this is the second time i have purchased blu phones.",0,1,22,0.695660,0.229889
593,2,2,"all have been amazing.",0,0,4,0.738577,0.233985
593,2,3,"they are well built and do line up against my s4 and my s5.",0,0,4,0.659101,0.238033
593,2,4,"actually the blu has a better screen resolution than both of my samsung.",0,1,19,0.628832,0.151451
593,2,5,"i can t say anything bad about the phones.",0,0,5,0.747405,0.266969
593,2,6,"the only bad thing about this phone is the seller.",1,0,5,0.115593,0.104301
593,2,7,"i received the phone and opened the box to find that it had already been used.",1,1,19,0.567264,0.238033
593,2,8,"screen protector was missing and the new phone labels were already removed.",1,1,22,0.566503,0.154359
594,2,0,"exceptional large 5.5 screen.",0,0,10,1.000000,1.000000
594,2,1,"fast   accepts root and runs root applications ok.",0,0,9,0.712612,0.151381
594,2,2,"decent case but excellent build quality.",0,0,10,0.708819,0.238033
594,2,3,"all the thrill of the latest android with the big screen experience.",0,0,7,0.700507,0.222037
594,2,4,"blu is out of florida so it s a step up from the generic china phone.",0,0,1,0.786841,0.172164
594,2,5,"i expect blu to become a main brand based on the great performance of this unit.",0,0,1,0.223049,0.180878
594,2,6,"the only con is the resolution as mentioned in other reviews.",1,1,13,0.662075,0.222037
594,2,7,"it is not a big deal.",1,1,15,0.651456,0.157312
594,2,8,"text is clean and sharp  display is clear and precise.",1,0,6,0.589855,0.145703
594,2,9,"why would you need more resolution on a 5.5  tv screen anyhow ",1,0,6,0.587123,0.151381
594,2,10,"runs at 2g speed with tmobile  but does 3g with at t.",1,1,20,0.641675,0.172241
594,2,11,"my wife uses at t and i use tmobile and the slower speed isn t an issue unless you like to stream video s  etc.",1,1,20,0.123076,0.120148
595,2,0,"it can take being dropped  works pretty well.",0,0,2,1.000000,1.000000
595,2,1,"great camera  good speed",0,0,0,0.689112,0.222037
595,2,2,"alarm doesnt always work  download app tonfix the problem.",1,1,16,0.645862,0.229889
595,2,3,"sometimes it take a second to reload home page after loading a huge internet page",1,0,0,0.587123,0.233985
596,2,0,"cheap smart phone",0,0,1,1.000000,1.000000
596,2,1,"battery started to drain quicker than it could charge.",1,1,19,0.767644,0.178737
596,2,2,"phone was getting to hot  but no where near the battery.",1,1,19,0.272772,0.112029
596,2,3,"it is at the point where i cannot even turn it on and will have to buy a new phone.",1,1,19,0.622782,0.163947
596,2,4,"first signs of problems was when the os started becoming less stable  and the battery meter would jump from full to 48  in a minute while idling.",1,1,16,0.537125,0.242922
597,2,0,"cheap price",0,1,23,1.000000,1.000000
597,2,1,"the os started to glitch out on me after i put a new sd card in.",1,0,7,0.761192,0.178737
597,2,2,"the sd card was formatted before putting it in.",1,0,7,0.123576,0.094725
597,2,3,"i tried doing the factory reset  but that did not help at all  in fact it only seemed to make it worse.",1,0,9,0.647680,0.157312
597,2,4,"if i can fix it  i am just going to flash a new os on to it.",1,0,9,0.548556,0.154359
598,2,0,"cheap price",0,0,1,1.000000,1.000000
598,2,1,"battery time is no way near to what it claim to be  i only made like 30min of phone call a day  and most time it is standby  but battery still run out in 3 days",1,1,20,0.608181,0.148520
599,2,0,"small",0,1,20,1.000000,1.000000
599,2,1,"charger doesnt charge  barly used the phone and the battery is dead.",1,1,20,0.608181,0.154359
600,2,0,"2gb ram  dual core 1.5ghz cpu  hspa  and lte",0,0,8,1.000000,1.000000
600,2,1,"only con would be it s hard to find screen protectors that fit the beveled display.",1,1,22,0.637625,0.154359
601,2,0,"dual sim was a nice  unexpected  plus  pretty good screen for the resolution  very bright",0,0,10,1.000000,1.000000
601,2,1,"the orange is a little brighter than i was expecting  i was hoping for more of the later model corvette burnt orange color",1,0,7,0.670044,0.233985
602,2,0,"good  screen  battery  cell phone  sound  power  speed  design  form factor  minimalist software",0,0,10,1.000000,1.000000
602,2,1,"went into headset instead of headphone   resulted in terrible sound until it went back into headphone mode.",1,1,14,0.472464,0.189451
602,2,2,"seems to sense automatically no extras  ringtones  software  and the accessories are cheap cheaper materials  adequate but not fancy does not have the speed of top phones  still pretty good resolution is average installed buzzer ringtone is annoying",1,1,24,0.569223,0.225939
603,2,0,"very fast  large screen   thin and lightweight  cool features.",0,0,11,1.000000,1.000000
603,2,1,"based on the other reviews  apparently newegg shipped the other guys n9000  octa  models instead of the n9005  snapdragon  ",1,1,19,0.717926,0.151381
603,2,2,"the two phones are very similar but the n9000 seems to be better suited for worldwide use while the n9005 is better for western countries or areas that have active lte service.",1,1,20,0.776363,0.172241
603,2,3,"this assumes the  western countries  owner is even using a phone company that offers lte data service.",1,1,20,0.292632,0.118694
603,2,4,"no cons for me personally.",1,1,24,0.686794,0.151451
603,2,5,"best phone i ve ever owned hands down.",1,1,22,0.633116,0.229985
603,2,6,"i think the swype input method could use some tweaking  often times it thinks i m swyping some random word that i m not.",1,1,25,0.632396,0.238033
603,2,7,"but many other phones have this issue and it could even be my fault potentially  who knows.",1,1,25,0.580406,0.157312
603,2,8,"love this phone  hope it lasts for years but i bought insurance just in case.",1,1,25,0.510469,0.233985
604,2,0,"nice phone.",0,1,19,1.000000,1.000000
604,2,1,"not what i ordered.",1,0,9,0.771526,0.249665
604,2,2,"received sm n900 instead of this n9005   which i ordered due to it s 4k video recording capability.",1,0,9,0.164601,0.107723
604,2,3,"i just verified this model does not have that option   me unhappy.",1,0,7,0.612912,0.148520
605,2,0,"very nice phone   but....",0,1,19,1.000000,1.000000
605,2,1,"very nice phone   but not the one i ordered that is listed here.",1,1,19,0.165184,0.104250
605,2,2,"i ordered the n9005 specifically  above other note3 models due to it s 4k video recording capability.",1,1,20,0.310082,0.182547
