Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
883,2,0,"nice tv for the price.",0,0,6,1.000000,1.000000
883,2,1,"nice picture.",0,0,6,0.186565,0.072948
883,2,2,"this tv is new   walmart for 260.00 so buying refurb i saved about 50.00.",0,0,2,0.576732,0.241050
883,2,3,"nice that it has many buttons on this side for power  etc.",0,0,2,0.579758,0.242761
883,2,4,"i have another vizio that doesn t.",0,0,4,0.593041,0.204507
883,2,5,"may come in handy when the kids loose the remote.",0,0,4,0.544166,0.156283
883,2,6,"frame of tv has many scratches and scuffs",1,0,4,0.505016,0.141140
884,2,0,"was rma able  one of two customer service reps was helpful.",0,1,14,1.000000,1.000000
884,2,1,"functionality.    first tv was received may 30th and rma d due to a line at the top of the screen.",1,1,13,0.595462,0.156283
884,2,2,"first customer service rep was very empathetic and helpful even offered rapid shipping.",1,1,14,0.672164,0.205708
884,2,3,"tv shipped back june 2nd.",1,1,14,0.205908,0.075702
884,2,4,"  second tv was received on june 19th and only half of a functioning screen  the right half .",1,1,9,0.600610,0.205708
884,2,5,"second rep was less than helpful  didn t even seem to care that we originally ordered the tv on may 23rd and still have no television.",1,1,13,0.411445,0.131415
885,2,0,"great condition.",0,0,1,1.000000,1.000000
885,2,1,"works like new.",0,0,1,0.636500,0.202993
885,2,2,"setup is easy.",0,0,2,0.581140,0.155057
885,2,3,"very plug and play for a refurb  its not all that bad.",0,0,7,0.572587,0.241050
885,2,4,"very little trash with packaging.",0,1,13,0.598349,0.202993
885,2,5,"comes with remote  2 batteries   power cable  and a small setup guide...simple.",0,1,13,0.518503,0.155057
885,2,6,"packaging was a little rough.",1,1,13,0.576232,0.129329
885,2,7,"no detailed instruction manual  but it takes common sense to put it together.",1,1,13,0.502756,0.142275
886,2,0,"surprisingly  it actually turns on  and it arrived relatively quick.",0,0,4,1.000000,1.000000
886,2,1,"the television is in bad shape  poorly packaged and looked very used.",1,1,13,0.619666,0.241050
886,2,2,"one of the clips on the stand for the base was broken  but that seemed minor compared to the rest.",1,0,4,0.591390,0.202993
886,2,3,"i honestly couldn t believe vizio would actually send something like this to a customer.",1,1,14,0.611746,0.129329
886,2,4,"i should have immediately sent it back  but i rather not deal with the grief of trying to return or exchange it.",1,1,14,0.596940,0.128282
886,2,5,"i m just writing it off as money in the garbage.",1,1,14,0.591543,0.155057
886,2,6,"sadly  i bought it as a present for my father  and now i find myself having to buy another television since i told him i was getting him one.",1,1,8,0.526946,0.155057
886,2,7,"there was no way i could give him the set vizio sent me.",1,1,11,0.566870,0.128282
886,2,8,"this was the very first time i purchased something  refurbished   and it the last time.",1,1,11,0.512247,0.156283
886,2,9,"lesson learned  i tried to save a little money and in the end it will cost me a lot more.",1,1,14,0.520763,0.141140
887,2,0," excellent picture quality  very rich deep blacks  smart tv works great.",0,0,6,1.000000,1.000000
887,2,1,"wi fi set up is a snap.",0,0,7,0.648923,0.204507
887,2,2," plays all formats of movies i have thrown at it over the network.",0,0,7,0.591401,0.129329
887,2,3,"looks great in our family room.",0,0,4,0.684489,0.307512
887,2,4," very little room reflection on the panel.",0,0,4,0.199452,0.153131
887,2,5," remote is backlit",0,0,3,0.672268,0.170642
887,2,6," would like the remote back light to be brighter.",1,0,3,0.077173,0.080716
887,2,7," netflix app seems to be quiet low on volume compared to other transmissions  stand is kind of funky.",1,0,3,0.591925,0.170642
887,2,8,"would have like a more solid stand.",1,0,3,0.345109,0.123323
888,2,0,"the picture quality on this tv is extremely good.",0,0,6,1.000000,1.000000
888,2,1,"the problem is that samsung plasma technology is unreliable.",0,0,5,0.694972,0.264404
888,2,2,"the company will only warranty this very expensive high end plasma tv for one year  which is quite telling.",0,1,14,0.344843,0.167865
888,2,3,"my tv developed a number of rows of dead pixels going from the right to the left of the display.",0,1,10,0.673738,0.171967
888,2,4,"this happened a few weeks after the warranty period had ended and despite begging and pleading samsung told me that i was solely responsible for the  900 cost to replace the entire plasma display.",0,1,14,0.351599,0.107421
888,2,5,"i had to throw the tv in the dumpster..... what a waste of money.",0,1,14,0.592175,0.204507
888,2,6,"google  dead pixel samsung tv  to read about this frequent problem.",0,0,4,0.591813,0.205708
888,2,7,"in the dumpster after one year  samsung customer support unwilling to help.",1,1,10,0.368045,0.203538
889,2,0,"good picture quality  easy online access to netflix  youtube  etc.",0,0,6,1.000000,1.000000
889,2,1,"sound is a little muddy  headphone jack and other jacks are inconveniently located in the back  when you first turn the tv on  the color is wrong and then resets.",1,1,9,0.588615,0.223050
890,2,0,"clear crisp picture  included wifi",0,0,7,1.000000,1.000000
890,2,1,"the apps on it are mediocre.",1,1,10,0.623767,0.155057
890,2,2,"but i ve bought a roku anyways.",1,1,11,0.550139,0.142275
891,2,0,"i m not a tv expert  thus don t have similar tv s to compare...that said  picture quality is great  setup easy  i choose free ship  went from memphis tn to florida in 2 days...ty newegg...i always shop around  and i always end up buying from newegg  best     shipping cust service...packaging was quality  airbags  wrapping....when u turn on tv  no pic is displayed  till you tell the tv where input is from   fyi  tv has no buttons   all done via remote...all settings via remote are easy...there are numerous choices  for adjusting pic quality...this was a refurb...came with remote power cord quick start quide...full guide is on screen  accessible by remote...everything is functioning perfectly  wired wireless good  no flaws   all pixels good  ...this is an eggcelent tv...a superb tv...i highly recommend...i would buy 10",0,0,4,1.000000,1.000000
891,2,1,"3 screws to mount the base not included...i believe an oversite from refurb place...2 aaa batteries not included normal  fyi edging at the top popped off and was stuck on the top of tv..had to pull edging forward which quickly went into correct fitting...i again have to suspect refurb place  as edge is very tight around tv  so very unlikely shipping did that...i did have to call visio support  they are good   some smart tv apps weren t accessible... they had me go to a onscreen tab  and select update firmware...took 10 min...these cons  are very minor and all were fixed.",1,1,10,0.483900,0.132232
892,2,0,"great picture  easy menu  easy setup with directv remote.",0,0,2,1.000000,1.000000
892,2,1,"flimsy stand",1,1,13,0.606082,0.221437
893,2,0,"the tv was cheap and seemed like a good deal.",0,1,15,1.000000,1.000000
893,2,1,"i d like to assume all of the cons comes from this being a refurbished tv.",1,1,13,0.629940,0.204507
893,2,2,"the screen has a group of dead dark pixels that made a black spot on the screen.",1,1,10,0.581140,0.155057
893,2,3,"it s pretty big so i have no idea how that got past the quality control people.",1,1,15,0.578107,0.155057
893,2,4,"there is no way i could deal with that  so i m returning it now.",1,1,15,0.595631,0.156283
893,2,5,"the remote also hardly worked.",1,1,15,0.555354,0.156283
893,2,6,"with fresh batteries it would take 3 4 clicks to make something happen.",1,1,13,0.539677,0.128282
893,2,7,"the color also took forever to adjust as the defaults are really bad.",1,1,13,0.509816,0.221437
894,2,0,"great picture  smart tv apps that i find useful  unlike those for many other tvs   easy setup.",0,0,2,1.000000,1.000000
894,2,1,"no difficulties with the refurbished unit.",0,0,4,0.601739,0.221437
895,2,0,"good tv  high resolution and good picture.",0,0,6,1.000000,1.000000
895,2,1,"nice and bright with little light bleed from the top and the bottom.",0,0,2,0.607663,0.129329
895,2,2,"sound is weak and tinny  not bad for tv speakers but not going to impress anyone.",1,1,12,0.583278,0.242761
895,2,3,"smart interface can be slow and laggy at times.",1,1,10,0.566818,0.128282
895,2,4,"wireless connection for internet seems flakey  with direct connection with ethernet  no issues.",1,1,10,0.519301,0.141140
896,2,0,"the design is sleek and set up is easy.",0,0,7,1.000000,1.000000
896,2,1,"the colors are bright and has many settings to customize.",0,0,7,0.344424,0.083415
896,2,2,"vizio s tech support is great.",0,1,10,0.613220,0.241050
896,2,3,"this model has the most basic network connectivity software.",1,1,10,0.676126,0.264404
896,2,4,"it can only use wpa2 less sophisticated tkip cipher type to connect to the wifi.",1,1,10,0.494303,0.180860
896,2,5,"this means that if you have a router that downgrades the wifi security from the normal eas down to basic tkip  then your newer devices such as laptops and ipads may not connect to the internet.",1,1,10,0.152536,0.072934
896,2,6,"also  while the tv set up was easy  the network setup was unnecessarily difficult.",1,1,10,0.665294,0.205708
896,2,7,"it required me and vizio s tech support over 2 hours to figure out that the tv is using the older outdated network software  which most updated home wifi systems will require wifi extenders configured down to meet both your newer ipads and this vizio s network requirements.",1,1,10,0.311186,0.086463
896,2,8,"therefore  i m returing this tv because i can t use the smart tv functions.",1,1,10,0.593350,0.156283
896,2,9,"also  this tv uses edge led lighting with not so great graphics display software.",1,1,9,0.604265,0.262593
896,2,10,"this means that if you use this as an external monitor  you will be disappointed with even simple things as a plain black and white word document displaying just text.",1,1,15,0.498919,0.246660
896,2,11,"don t let others tell you that a 1080p tv can easily serve as a computer monitor.",1,1,9,0.495154,0.287966
896,2,12,"take my lessons learned  it can t  if you want a monitor  then invest in a good monitor.",1,1,9,0.212624,0.181214
897,2,0,"i m using the tv as a monitor for my pc.",0,0,3,1.000000,1.000000
897,2,1,"it s connected via the adapter s hdmi port so the picture quality is excellent.",0,0,7,0.668509,0.309503
897,2,2,"it s also connected to a roof antenna and to my cable router.",0,0,7,0.349981,0.138163
897,2,3,"the picture quality from pc streaming video and tv reception are both excellent.",0,0,7,0.558985,0.242761
897,2,4,"the smart tv feature is a bonus.",0,0,7,0.589628,0.204507
897,2,5,"i plan on a netflix subscription and expect it to work as well as streaming youtube direct to the tv works.",0,0,3,0.512504,0.155057
897,2,6,"wish it had more than one hdmi port but that s not enough to take away an egg.",1,1,9,0.552485,0.142275
898,2,0,"decent size for a 19 .",0,0,3,1.000000,1.000000
898,2,1,"speakers sound great and screen clarity couldn t be better.",0,0,4,0.591390,0.242761
898,2,2,"overall worth the money",0,0,1,0.607764,0.129329
898,2,3,"only bad thing about mine was one of the buttons on the remote were a bit messed up but still functions.",1,1,15,0.528454,0.242761
898,2,4,"not worth a loss of an egg.",1,1,8,0.563352,0.221437
899,2,0,"delivered fast.",0,1,14,1.000000,1.000000
899,2,1,"repair guys come to your home.",0,1,14,0.591458,0.129329
899,2,2,"doa  called samsung and they are going to send someone out to my house to fix the issue.",1,1,14,0.524868,0.142275
900,2,0,"this is my first lcd tv and i did quite a bit of looking around before i bought this.",0,0,3,1.000000,1.000000
900,2,1,"when i was at the store i was impressed with it.",0,0,3,0.629940,0.204507
900,2,2,"once i hooked it up at home  i was blown away by it.",0,0,0,0.621735,0.242761
900,2,3,"i didn t realize how much detail we had been losing from our previous tv.",0,0,0,0.586351,0.155057
900,2,4,"one of the great features  besides the inputs and the display quality  is the automatic brightness control.",0,0,7,0.535032,0.204507
900,2,5,"it works very well and it is virtually seemless.",0,0,7,0.590875,0.242761
900,2,6,"the picture just looks right regardless of the ambient light.",0,0,2,0.518569,0.128282
900,2,7,"there is also a setting so you can see when it is adjusting the display brightness.",0,0,2,0.502756,0.142275
901,2,0,"picture quality is outstanding  unit   looks very sleek.",0,0,5,1.000000,1.000000
901,2,1,"bezel shows smudges  only 1 component input  and sound is weak.",1,1,9,0.563990,0.141140
902,2,0,"great picture   using a dvi to hdmi cable it is an excellent monitor especially for someone with mediocre vision.",0,0,7,1.000000,1.000000
902,2,1,"when the kids use the computer the games don t appear to ghost at all.",0,0,5,0.624837,0.202993
902,2,2,"also it is bright and has a great matt to the screen   absolute zero glare.",0,0,6,0.575017,0.241050
902,2,3,"the vga connection suhuhuhux   don t even bother.",1,1,9,0.583380,0.242761
902,2,4,"use a dvi to hdmi connector.",1,1,9,0.533383,0.141140
903,2,0,"crystal clear  sharp pictures.",0,0,6,1.000000,1.000000
903,2,1,"no dead pixels.",0,0,0,0.627830,0.129329
903,2,2,"sleek design.",0,0,5,0.597270,0.156283
903,2,3,"great sound.",0,0,6,0.579758,0.242761
903,2,4,"brightness automatically adjusts according to brightness of the room.",0,0,6,0.541087,0.202993
903,2,5,"not the cheapest hdtv on the block  but more than made up in quality.",1,0,6,0.565093,0.129329
903,2,6,"fixed stand doesn t swivel  tilt  etc.",1,0,4,0.526176,0.142275
905,2,0,"it works and it s huge ",0,0,4,1.000000,1.000000
905,2,1,"my wife and i were joking about how big the people are on the tv.",0,0,4,0.611679,0.155057
905,2,2,"our old tv was a 32 inch.",0,0,3,0.591458,0.156283
905,2,3,"watch a few movies on it  great ",0,0,3,0.640405,0.309503
905,2,4,"hooked up my computer to it  great ",0,0,3,0.230166,0.080470
905,2,5,"none so far i was worried about the quality  because so many people like to complain.",1,0,4,0.529180,0.221437
906,2,0,"colors are realy nice  sides are very small  about 0.65 inch.",0,0,2,1.000000,1.000000
906,2,1,"good for multi screen   low price  paid 525 with shipping   1080p  when the tv is closed it have a nice look.",0,0,1,0.306593,0.101595
906,2,2,"refresh rate is realy disapointing.",1,1,12,0.622883,0.204507
906,2,3,"playing any games will give you headache eye hurt.layed",1,1,12,0.570922,0.129329
906,2,4,"black grey colors will make wierd black diagonal stripes like smoke.",1,1,12,0.550139,0.155057
906,2,5,"speakers are no much a thing  not a lot of plugs.",1,1,12,0.508029,0.142275
907,2,0,"the picture is fantastic.",0,0,6,1.000000,1.000000
907,2,1,"the set up was a little confusing and i had to reset it a couple of times.",1,1,10,0.581140,0.241050
907,2,2,"the sound is not  rich  as i was hoping but it will do.",1,1,12,0.581268,0.128282
907,2,3,"   not really bad enough to take away an egg.",1,1,8,0.553675,0.223050
908,2,0,"can run 1842x1036  about 1080p  at 60hz and colors are nice",0,0,5,1.000000,1.000000
908,2,1,"my old sharp aquos looks better than this i use this for my pc and it makes maxed out games look really bad",1,1,12,0.562600,0.223050
909,2,0,"picture is not bad if looking pretty straight on",0,1,12,1.000000,1.000000
909,2,1,"sound is very weak.",1,1,12,0.615070,0.241050
909,2,2,"remote controlsdon t work.",1,1,15,0.570922,0.156283
909,2,3,"can only be used manually",1,1,15,0.560644,0.142275
910,2,0,"good price.",0,0,6,1.000000,1.000000
910,2,1,"picture ok.",0,0,6,0.627670,0.202993
910,2,2,"lots of inputs",0,0,7,0.562548,0.129329
910,2,3,"the remote was doa.",1,0,7,0.579256,0.155057
910,2,4,"just no output.",1,0,7,0.533383,0.142275
911,2,0,"great picture  great sound  easy to set up...excellent price.",0,0,6,1.000000,1.000000
911,2,1,"none....for the price it was more than i expected.",1,0,6,0.425859,0.201320
912,2,0,"nice picture when hooked up to hdmi",0,0,7,1.000000,1.000000
912,2,1,"dvd cd player doesn t work.",1,0,7,0.621735,0.202993
912,2,2,"sent to daughter at college who decided she didn t have room really...  just got it back 5 days out of warranty.",1,0,4,0.545855,0.129329
912,2,3,"dvd cd doesn t work  never was used.",1,0,7,0.573126,0.163648
913,2,0,"worked perfectly right out of the box  ordered one day and got it the next.",0,0,1,1.000000,1.000000
913,2,1,"newegg  as usual  made ordering online a breeze.",0,0,4,0.324808,0.164797
913,2,2,"great price and service.",0,0,1,0.550139,0.223050
914,2,0,"1 year constant use no issues 2 hdmi inputs  i can use hdmi hub if i need more   40 inch 1080p    10 an inch  rated 8ms or less  average lcd monitor speed ",0,0,3,1.000000,1.000000
914,2,1,"box had another label on it  like it was supposed to have been shipped to some doctor s office or similar business.",1,1,13,0.728892,0.171967
914,2,2,"box had a few dents  and tape was nearly opened fully.",1,1,13,0.241547,0.121637
914,2,3,"i was about to refuse shipment  but after inspection all parts where there  no added tape on box  and no physical damage to the tv.",1,1,13,0.176792,0.089357
914,2,4,"so i decided to keep it.",1,1,13,0.608113,0.129329
914,2,5,"i assume it must of been a refusal of delivery from a previous order  or a canceled order.",1,1,13,0.548757,0.128282
914,2,6,"as far as non newegg related cons  i have none.",1,1,13,0.579103,0.156283
914,2,7,"i heard horror stories about this product while doing research and i was scared.",1,1,13,0.574762,0.128282
914,2,8,"glad i did not have similar issues.",1,1,8,0.542534,0.242761
914,2,9,"so a con could be it did not live up to those expectations    ha ha ha.",1,1,8,0.502887,0.204507
914,2,10,"newegg does not have anymore in stock.",1,1,14,0.547723,0.142275
915,2,0,"very easy to set up  we got this for my husband for his birthday and the children  8 12   14  set it up for him.",0,0,1,1.000000,1.000000
915,2,1,"we played with the picture a bit to match our space and inputs  but we had an  old fashioned  tv before and this is amazing colors.",0,0,0,0.607827,0.241050
915,2,2,"looks like we are at the movie theater.",0,0,0,0.624122,0.202993
915,2,3,"we like the sleek look.",0,0,0,0.600251,0.128282
915,2,4,"we did not use the speakers since we already had a decent surround sound.",0,0,0,0.530550,0.155057
915,2,5,"the only thing i worry about is the light weight  so we are getting a wall mount since we are worried that the kids might knock it off the desk that it sits on.",1,0,0,0.615060,0.171967
915,2,6,"also don t sit really close or the picture looks weird  from the couch it is amazingly great  if you have a small room it may be too big.",1,0,0,0.398821,0.207881
916,2,0,"nice picture when it worked.",0,0,6,1.000000,1.000000
916,2,1," worked for about six weeks.",1,1,11,0.235358,0.125610
916,2,2," toshiba warranty service was a joke  it took a long time to get it replaced.",1,1,11,0.629933,0.205708
916,2,3,"bought 12 06  went out around 01 17  claim filed shortly thereafter  replaced with a refurbished unit with a dead pixel and scratched stand on 04 08.",1,0,4,0.431629,0.133869
917,2,0,"great newegg pricing ",0,0,1,1.000000,1.000000
917,2,1,"looking for basic 40 inch tv to replace old 27 inch model and this fit the bill.",0,0,1,0.544804,0.221437
918,2,0,"great picture  couldn t beat price for 40  1080p   388 .",0,0,2,1.000000,1.000000
918,2,1,"sound is a little tinny on the standard speakers.",1,1,12,0.594464,0.221437
919,2,0,"decent tv for the price.",0,0,6,1.000000,1.000000
919,2,1,"only 2 hdmi ports.",1,1,9,0.674587,0.205708
919,2,2,"about once an hour  sometimes more  with comcast  the sound cuts out for about 3 seconds.",1,1,9,0.274355,0.081711
919,2,3,"i m not sure where the problem is  but it never happened before with the same box  same cable on my old tv.",1,1,9,0.568897,0.276262
919,2,4,"hard to get the right setting for contrast.",1,1,15,0.547412,0.254746
920,2,0,"nice little basic hd tv...cheap price...all around not bad",0,0,2,1.000000,1.000000
920,2,1,"ok...you shell out about  400 after all is said and done.open the box.start setting up and then...boom...where is the hdmi cable  ask the kids what they did with it...wife where is the cable..did you see it  ",1,1,9,0.658010,0.170642
920,2,2,"you have to go out and buy a cable..it does not come with the tv wouldn t you think it would come with the unit  why is this done  now i have a bad taste in my mouth when i think of toshiba..bad move toshiba...is it that important to squeeze a miniscule amount of profit from us buyers...very bad move",1,1,12,0.405081,0.204417
