Doc ID, Source, SentenceIndex,Sentence, ActualSentiment, PredictedSentiment, PredictedTopic, TopicTransitionProbabilty, SentimentTransitionProbabilty
1087,2,8,"the 60d was not perceptibly better.",1,0,12,0.633705,0.149774
1087,2,9,"actually  the 60d was still overly bright noisy in comparison.",1,0,12,0.045483,0.012387
1087,2,10,"for a brand new camera to produce results similar to  let alone worse than  a 6 year old camera is hugely disappointing.",1,0,1,0.560267,0.089766
1087,2,11,"auto focus was not great either.",1,0,10,0.587669,0.089766
1087,2,12,"images weren t crystal clear.",1,0,2,0.591060,0.107545
1087,2,13,"colors not defined well.",1,0,10,0.606208,0.087015
1087,2,14,"video is still not advanced enough yet to be more than a gimmick.",1,0,10,0.682809,0.126614
1087,2,15,"manually focusing video is frustrating.",1,0,10,0.125354,0.015377
1087,2,16,"makes the video feature almost useless.",1,0,10,0.238998,0.034522
1101,2,0,"good build quality  good optical performance  not too big.",0,0,8,1.000000,1.000000
1101,2,1,"auto focus is poor from 200mm to 300mm zoom.",1,1,19,0.562166,0.089538
1127,2,0,"small   it is a compact camera after all.",0,0,8,1.000000,1.000000
1127,2,1,"well built   surprisingly solid and hefty.",0,0,8,0.477407,0.072729
1127,2,2,"much better than the sx230.",0,0,8,0.512611,0.072729
1127,2,3,"larger image sensor than your typical compact.",0,0,2,0.588479,0.125999
1127,2,4,"only 12 mp but the larger sensor has better looking pics than a 16 mp with a smaller sensor.",0,0,1,0.078773,0.013920
1127,2,5,"ability to shoot raw.",0,0,9,0.573007,0.072729
1127,2,6,"enough manual controls if you re into that.",0,0,8,0.588800,0.072354
1127,2,7,"somewhat short battery life.",1,1,18,0.599124,0.087459
1127,2,8,"might want to get a spare.",1,1,18,0.632442,0.072542
1128,2,0,"very nice beginners package.",0,0,11,1.000000,1.000000
1128,2,1,"it has everything you need to do a variety of things.",0,0,11,0.558714,0.089538
1131,2,0,"under  40  usb  4 video  left and right audio...",0,1,15,1.000000,1.000000
1131,2,1,"1 egg is as low as i can go ",1,1,15,0.487603,0.087459
1131,2,2,"this will not work with windows 7  don t even bother ",1,1,22,0.571187,0.125999
1131,2,3,"it does not seem to work with windows xp either.",1,1,22,0.014724,0.006367
1131,2,4,"i even downloaded the drivers from sabrent site  didn t help.",1,1,22,0.531901,0.087459
1131,2,5,"both machines found it  neither could install it.",1,1,22,0.635816,0.125999
1131,2,6,"w7 had a nice bsod during one attempt at installation.",1,1,22,0.078256,0.016544
1131,2,7,"the software just says  install failed...  and xp can t find a driver  the hardware may not work.",1,1,22,0.360326,0.111161
1131,2,8,"well  it does not work.",1,1,22,0.127575,0.015293
1131,2,9," cannot install this hardware ",1,1,22,0.618280,0.074825
1132,2,0,"took to an event in the bright hot sun over the weekend.",0,1,19,1.000000,1.000000
1132,2,1,"photo quality clarity was superb.",0,1,19,0.493687,0.072729
1132,2,2,"a lot of buttons to understand.",0,1,19,0.503029,0.072354
1132,2,3,"i wish it came with a more complete owners guide.",0,1,22,0.530968,0.072729
1132,2,4,"i ve looked up settings and advice online and fumbled some.",0,1,22,0.628976,0.150485
1132,2,5,"still not sure what the best settings are but i m so very pleased with the clear crisp photos and the fps.",0,1,19,0.192699,0.032397
1132,2,6,"super fast shipping with every item displayed.",0,1,25,0.601263,0.089311
1132,2,7,"weight takes some getting use to and a  dslr for dummies  guide would help.",1,0,7,0.623631,0.072542
1133,2,0,"very good picture quality  comparable to canons that are almost 3x the price of this one.",0,0,8,1.000000,1.000000
1133,2,1,"also  great features for something in this price range.",0,0,8,0.273542,0.050932
1137,2,0,"very small  about the size of a cc   easy to use  nice 5.0 mp pics",0,0,8,1.000000,1.000000
1137,2,1,"alkaline batteries don t last long",1,1,13,0.561131,0.107278
1138,2,0,"pictures come out great  compact  controls easy to use.",0,0,8,1.000000,1.000000
1138,2,1,"1  run  don t walk  and buy rechargable batteries for this   it ll drain alkaline batteries fast.however  rechargable batteries will last much longer.",1,1,15,0.489878,0.107545
1138,2,2,"2  the flash takes a while to reset after using  10  seconds   somewhat inconvenient.",1,1,13,0.544333,0.087459
1138,2,3,"3  when the batteries run low  wierd things happen to the controls  e.g.",1,1,13,0.646037,0.149774
1138,2,4,"stuck in slideshow mode and unable to stop or turn off w o removing batteries .",1,1,13,0.329578,0.053041
1139,2,0,"grest price  clear pictures  great for beginners",0,0,11,1.000000,1.000000
1139,2,1,"definitely get rechargable batteries   wore out alkanine batteries in 2 sessions  rechargable ones have lasted for 5  sessions.",1,1,15,0.520363,0.089766
1139,2,2,"flash takes a long time to reset between pictures.",1,1,13,0.586899,0.072542
1140,2,0,"awesome picture quality upto 5 megapixel resolution.",0,0,8,1.000000,1.000000
1140,2,1,"easy upload to pc. cannot beat the price for a 5 megapixel digicam.",0,0,8,0.203240,0.038008
1140,2,2,"consumes batteries quick when using flash.",1,1,18,0.592188,0.089937
1141,2,0,"great camera for a beginner.",0,0,11,1.000000,1.000000
1141,2,1,"price was excellent.",0,0,11,0.492551,0.072729
1141,2,2,"was a christmas gift for my wife.",0,0,3,0.518404,0.089311
1141,2,3,"she loves it and newegg got it to me in three days.",0,0,3,0.550234,0.089766
1141,2,4,"software is for windows 98.",1,0,3,0.591173,0.089311
1141,2,5,"it does work with xp but a novice with computers might not think it would.",1,0,3,0.606597,0.072542
1142,2,0,"seems to be an excellent beginner digital camera.",0,0,8,1.000000,1.000000
1142,2,1,"hard to beat a 5.0 megapixel camera for the price.",0,0,8,0.507933,0.107545
1142,2,2,"chewed through the two aa s that came in the box in about 3 hours.",1,1,15,0.553872,0.072354
1142,2,3,"better buy some rechargable batteries quick ",1,1,15,0.595370,0.072542
1143,2,0,"easy to use.",0,0,8,1.000000,1.000000
1143,2,1,"5.0 mp for  100  easy to playback video and pictures.",0,0,8,0.035766,0.010217
1143,2,2,"very easy to upload pics and video to your pc.",0,0,8,0.059314,0.011777
1143,2,3,"only takes sd cards up to 512mb.",1,1,15,0.607361,0.087237
1144,2,0,"great camera  the 10.l megapixels is great for zooming in and getting a smaller picture.",0,0,7,1.000000,1.000000
1144,2,1,"it is a little wider than the 7.1 megapixel version",1,0,7,0.257973,0.050389
1145,2,0,"great camera for the price.",0,0,8,1.000000,1.000000
1145,2,1,"it has a ton of best shot modes which is handy for people who don t know a great deal about the different settings.",0,0,8,0.146449,0.021212
1145,2,2,"the design is well done and it takes amazing pictures.",0,0,8,0.546927,0.087015
1145,2,3,"screen resolution could be higher.",1,1,16,0.567228,0.107545
1145,2,4,"charging the battery can be a pain since you have to remove it completely.",1,1,13,0.602119,0.087237
1146,2,0,"for the price of this camera you can t beat it.",0,0,8,1.000000,1.000000
1146,2,1,"it is very small and easy to carry around.",0,0,8,0.475360,0.072729
1146,2,2,"it is perfect to keep in you pocket with the case.",0,0,3,0.498704,0.089766
1146,2,3,"the battery comes charged and lasted me a week and a half before having to charge it while costantly taking pictures with the flash.",0,1,13,0.509806,0.089311
1146,2,4,"the package is also great.",0,0,8,0.545306,0.107545
1146,2,5,"the extra battery fits perfectly in the case and the cleaning kit is very useful.",0,0,3,0.543463,0.087015
1146,2,6,"i only used the tripod a few times but it is very durable.",0,0,8,0.580249,0.107545
1146,2,7,"look at the prices of any other 10.1 mp camera and see if they compare.",0,0,8,0.590009,0.087459
1146,2,8,"this thing is great",0,0,8,0.612411,0.107545
1146,2,9,"what cons   ",1,0,8,0.632069,0.089538
1147,2,0,"great camera  combined with the combo  extra battery and case w stand and 1gb sd card  it was well worth it.",0,1,15,1.000000,1.000000
1147,2,1,"small zoom  but its 10 mp",1,0,1,0.564027,0.107278
1148,2,0,"10 mp ccd  nice big bright viewscreen  compact size and light weight  video mode is decent quality with good audio   best shot  mode has good range of selections for your specific subject  fireworks  scenery  etc.   anti shake works very well  simple to operate  supports high capacity sd cards",0,0,0,1.000000,1.000000
1148,2,1,"battery has to be removed to be recharged  power button on top is too small  pics seem slightly grainy",1,1,15,0.564422,0.107278
1149,2,0,"very crisp photos  small size and arrived on time for my trip.",0,0,0,1.000000,1.000000
1149,2,1,"images could be a tiny bit crisper but for the price who would complain ",1,0,0,0.558023,0.107278
1150,2,0,"great pics  lots of colors and 10 megapixels helps bring out every single detail.",0,0,2,1.000000,1.000000
1150,2,1,"battery life is good lasting for about 400 pics.",0,0,8,0.218551,0.025666
1150,2,2,"screen is bright and the anti shake feature works amazingly.",0,0,8,0.530680,0.072729
1150,2,3,"def. a 5 egg product  ",0,1,15,0.581613,0.089311
1150,2,4,"has a little problem with my 2gb patriot sd card  seems to corrupt some files  not a problem though as long as my pics dont disappear  and they havent ",1,1,15,0.596781,0.092303
1151,2,0,"this is the lowest cost 10  megapixel camera i could find.",0,0,7,1.000000,1.000000
1151,2,1,"i appreciate it s small size.",0,0,7,0.502382,0.087015
1151,2,2,"the 10 megapixel model is noticeably thicker than the 7 megapixel model.",1,0,7,0.605981,0.126614
1151,2,3,"also  i noticed that the pictures i have taken so far with this camera  especially those taken indoors  even with flash  appear grainy compared to the canon powershot pro 1  8.0 megapixels  i used to use.",1,0,1,0.165492,0.037516
1151,2,4,"even though the canon had two fewer megapixels  the pictures i took with it came out a lot better.",1,0,1,0.196943,0.030997
1152,2,0,"camera takes pics fast and the quality was great.",0,0,9,1.000000,1.000000
1152,2,1,"battery life was good for the day and a half that i used it",0,0,9,0.495761,0.072354
1152,2,2,"video quality was horrible.",1,1,18,0.541412,0.107545
1152,2,3,"it was very choppy and a huge dissapointment.",1,1,18,0.576832,0.072354
1152,2,4,"also the charging concept on this unit sucks  not only do you need to take out the battery  you need two other parts to charge it  a charger and a cable to plug into the wall... weak   ",1,1,15,0.596466,0.072542
1153,2,0,"awesome camera.",0,1,14,1.000000,1.000000
1153,2,1,"i had used other people s slr cameras and fell in love with them.",0,1,14,0.463998,0.072729
1153,2,2,"i never had the opportunity to grab my own until this company  through newegg  put the sl1 on sale for  479.",0,1,14,0.485217,0.110798
1153,2,3,"i had my heart set on canon since that s the only brand i ve ever owned.",0,1,14,0.507225,0.089709
1153,2,4,"i already had a tripod  bag  and cleaning tools.",0,1,23,0.510846,0.087459
1153,2,5,"this camera has everything i expected and more.",0,1,24,0.538668,0.072354
1153,2,6,"i m learning new things everyday  and i love all the custom settings   and there are a ton.",0,1,24,0.528256,0.089311
1153,2,7,"even out of the box  your shots will be ten times better than they ever were.",0,1,20,0.558023,0.107545
1153,2,8,"love the presets  and the ability to adjust the settings under them.",0,1,19,0.566865,0.089311
1153,2,9,"great 3  screen that is very crisp and detailed.",0,1,25,0.582630,0.072354
1153,2,10,"i still mistakenly use the buttons sometimes to navigate  forgetting it s a touchscreen.",0,1,23,0.592559,0.089766
1153,2,11,"solid neck strap  great lens cover  and the battery charges very quickly.",0,1,21,0.670261,0.181329
1153,2,12,"overall a great purchase  but for the price   i just could not pass it up ",0,1,24,0.298963,0.025097
1153,2,13,"this isn t really a con  but if you re used to using the camera on your phone or a point and shoot  be ready for a steep learning curve because this is a professional camera.",1,0,8,0.624233,0.107278
1154,2,0,"  easy to grip despite the small size  plus the light weight is nice if you are someone who carries a lot of things around   awesome pictures  quality kicks        the 18 55mm lens that comes with it is great for starting   auto focus is exceptional  but i find myself using mf frequently anyways   kicks     in light areas  does an exceptional job in low light areas   white balance options are kewlsies   records video at 60 fps which is a great feature if you want to slow down footage",0,0,9,1.000000,1.000000
1154,2,1,"  battery life is not that long  about 3 4 hours   had to buy an extra 2 batteries.",1,1,13,0.611228,0.154174
1154,2,2,"battery drains quickly especially when filming.   uhh.. idk can t really think of anything else  it does what it camera does ",1,1,13,0.128575,0.025667
1155,2,0,"this camera does everything that i need it to do and that is take perfect shots.",0,0,2,1.000000,1.000000
1155,2,1,"also being able to swap out lenses here and there is a plus.",0,0,2,0.492551,0.089766
1155,2,2,"its a sweet piece of work that has good craftsmanship.",0,0,2,0.515955,0.089311
1155,2,3,"the design is perfect fitting in your hands where it needs to go comfortable.",0,0,2,0.550962,0.072729
1155,2,4,"its fast to take pictures and accurate as the photographer using it.",0,0,9,0.589750,0.107545
1155,2,5,"i have no cons",1,0,9,0.622856,0.072542
1156,2,0,"i purchased this to shoot interviews and green screen movies in hd  i.e. not a lot of movement and fixed focal length.",0,0,10,1.000000,1.000000
1156,2,1,"it s light  as far as dslr s go and the focus motors are dead quiet.",0,0,10,0.558461,0.149774
1156,2,2,"one thing i did not know when getting this is that it does not have a motorized zoom i.e. you have to twist the adjustment on the lens.",0,0,10,0.192521,0.030016
1156,2,3,"the auxiliary audio input works great.",0,0,10,0.504283,0.107012
1156,2,4,"i am using it with a wireless sony mic and it is nice and clear.",0,0,10,0.511582,0.072354
1156,2,5,"i also use the hdmi out to go to a lcd monitor while shooting and that works well also.",0,0,10,0.527683,0.089766
1156,2,6,"it displays the live feed coming from the camera and also around the edge of the frame it displays the modes and settings you are using.",0,0,10,0.536628,0.072729
1156,2,7,"the only thing that is not so great is the auto focus.",0,0,10,0.560095,0.107545
1156,2,8,"it easily gets confused if someone turns away from the camera.",0,0,10,0.570473,0.089311
1156,2,9,"to resolve this i focus the camera before shooting then switch to manual focus.",0,0,10,0.646544,0.126614
1156,2,10,"this is just a switch on the lens.",0,0,10,0.200540,0.024801
1156,2,11,"it says it only shoots for about 10 min but it just starts a new file after 10min you can keep shooting.",0,0,9,0.668959,0.150485
1156,2,12,"i.e. if you shoot for 25mini you wind up with 3 files.",0,0,9,0.010360,0.005315
1156,2,13,"auto focus sucks for video  but fine for stills",1,0,10,0.621864,0.087237
1157,2,0,"great pictures small  but works great for regular sized hands canon",0,1,24,1.000000,1.000000
1157,2,1,"none that i can find within the 1st week",1,1,24,0.562942,0.089538
1158,2,0,"excellent image quality.",0,0,11,1.000000,1.000000
1158,2,1,"video quality is amazing as well  and the auto focus is silent when shooting.",0,0,10,0.153234,0.025938
1158,2,2,"the touchscreen is a great feature  touch a person object on the screen while in video mode and the camera will track that person as they move around  keeping them in focus.",0,0,10,0.298765,0.029091
1158,2,3,"overall very satisfied.",0,0,11,0.611690,0.087237
1159,2,0,"so far great camera  got it as a gift for my mom  she loves it  very thin which for me makes the camera  nice big lcd and at 7.2 mp for the price you can t beat it",0,0,3,1.000000,1.000000
1159,2,1,"the only con i have so far is that the battery came defective  the charger wouldn t charge it  but once i got a new one it worked great.",1,1,15,0.391909,0.064763
1160,2,0,"this is a great camera for the price.",0,0,8,1.000000,1.000000
1160,2,1,"i got tired of having blurry pictures so i wanted a small pocket camera with image stabilization.",0,0,2,0.478361,0.107545
1160,2,2,"takes great pics.",0,0,2,0.524315,0.107545
1160,2,3,"make sure to get a large sd card.",0,0,0,0.540806,0.089311
1160,2,4,"turns on and takes pictures quickly.",0,1,23,0.574074,0.087015
1160,2,5,"can be hard for people with large fingers.",1,1,23,0.585436,0.087459
1160,2,6,"no optical viewfinder.",1,1,13,0.617756,0.072542
1161,2,0,"got this camera about a month ago.",0,0,6,1.000000,1.000000
1161,2,1,"i was suprised from the moment i took it out of box.",0,0,6,0.488158,0.072354
1161,2,2,"great brushed finished  compact size  and bright lcd screen were very appealing.",0,0,8,0.581167,0.182158
1161,2,3,"it has a good quality and resoultion picture compared to its size.",0,0,8,0.223497,0.029334
1161,2,4,"it also has a very quick shutter speed and also turns on very quickly.",0,0,10,0.644575,0.182158
1161,2,5,"one is easy mode which can be turned off.",1,0,10,0.128171,0.016178
1161,2,6,"another is the low optical zoom but what do you expect from such a small camera.",1,0,8,0.612183,0.072542
1162,2,0,"awesome camera.",0,0,8,1.000000,1.000000
1162,2,1,"quick start up  great pictures  big screen  good color reproduction  very thin  so it fits in your pocket really well  which i m a fan of.",0,0,8,0.546791,0.150485
1162,2,2,"its also got a really good video camera on it.",0,0,8,0.277156,0.085599
1162,2,3,"it takes much better videos than any of my friends  point and shoot cameras.",0,0,8,0.106006,0.021355
1162,2,4,"long battery life ",0,1,13,0.624887,0.149774
1162,2,5,"you have to take the battery out to charge it.",1,1,13,0.078720,0.013203
1162,2,6,"pictures sometimes look fuzzy on the screen.",1,1,13,0.584043,0.072354
1162,2,7,"when they re transfered onto the computer  they look great  but it took a bit of getting used to.",1,1,22,0.596766,0.107012
1162,2,8,"i kept thinking i had taken a slighly blurry picture.",1,1,13,0.633582,0.107278
1163,2,0,"the picture quality has been great for me  and the movie quality is very impressive.",0,1,16,1.000000,1.000000
1163,2,1,"equipped with a 4gb card  i can store 1600  pictures or almost 1.5 hours of video.",0,1,15,0.520852,0.107012
1163,2,2,"picture quality degrades quite a bit when zoomed in  especially using the digital zoom  but",1,0,1,0.586424,0.087237
1164,2,0,"small  high resolution  optical zoom  uses sd cards instead of cf.",0,0,0,1.000000,1.000000
1164,2,1,"pictures on screen after they are taken seem fuzzy.",1,1,25,0.518959,0.087015
1164,2,2,"default light settings takes green pictures.",1,1,19,0.622083,0.125999
1164,2,3,"other light settings do not give this issue.",1,1,19,0.046783,0.015058
1165,2,0,"good video quality",0,1,25,1.000000,1.000000
1165,2,1,"doesn t have the capability of emailing motion detection via yahoo or google making it virtually worthless or security.",1,1,25,0.489510,0.107545
1165,2,2,"wireless connection died within 3 months of usage.",1,1,20,0.616816,0.181329
1165,2,3,"only works through ethernet connection now.",1,1,20,0.134158,0.017059
1165,2,4,"these two items make this camera hardly better than a paperweight.",1,1,14,0.607745,0.072542
1166,2,0,"for  40  it was a good deal.",0,0,4,1.000000,1.000000
1166,2,1,"straightforward setup  customizable settings for http https ports  easy to position  works flawlessly with synology products",0,0,4,0.565171,0.150485
1166,2,2,"integrated features work unreliably  can make device unreachable via wireless.",1,1,16,0.266631,0.041550
1166,2,3,"ie only interface   beware non windows users.",1,1,14,0.579225,0.072354
1166,2,4,"too flaky to pay full price.",1,1,14,0.607745,0.072542
1167,2,0,"  low cost   ip enabled",0,1,13,1.000000,1.000000
1167,2,1,"worked for 5 minutes then only displays white image.",1,1,13,0.486669,0.087459
1167,2,2,"tried reset  different computers  etc.",1,1,22,0.532099,0.072354
1167,2,3,"no new firmware available.",1,1,22,0.635816,0.125999
1167,2,4,"camera has newer firmware than what is online.",1,1,22,0.031030,0.008226
1167,2,5,"tech support said they would respond in 48 hrs  did not.",1,1,22,0.613596,0.072542
1168,2,0,"when connected to the router or a system directly it works fine.",0,1,22,1.000000,1.000000
1168,2,1,"does motion detection and capture ok.",0,1,22,0.513815,0.087015
1168,2,2,"wireless   no joy  already did the firmware upgrade   checked router  etc.  other vendor wireless camera works no issue.",1,1,22,0.544159,0.087459
1168,2,3,"this one will not connect.",1,1,22,0.611408,0.087237
1169,2,0,"inexpensive.",0,0,8,1.000000,1.000000
1169,2,1,"fairly good wirelaess range.",0,0,8,0.488897,0.089766
1169,2,2,"motion detect sensitivity does not work.",1,1,22,0.608086,0.181329
1169,2,3,"when motion detection is enabled  the camera sends hundreds of emails in just a couiple of minutes indicating a  motion event .",1,1,22,0.060604,0.011611
1169,2,4,"the adjustment for the sensitivity of the camera appears to be non functioning.",1,1,19,0.617057,0.072542
1170,2,0,"makes a good web cam  but thats not what i was looking for.",0,1,22,1.000000,1.000000
1170,2,1,"very poor instuctions  not intuitive at all.",1,1,22,0.508511,0.089766
1170,2,2,"will only work when connected to my computer.",1,1,22,0.602227,0.181329
1170,2,3,"does not work with my wireless network and won t even work when connected with an ethernet cable to my network.",1,1,22,0.046153,0.012387
1170,2,4,"i know price is reasonable  but even at this price point  no one should have to invest hours of their time to install something such as this.",1,1,18,0.607745,0.087237
1171,2,0,"good picture quality  nice using it with the iphone ipad app",0,1,22,1.000000,1.000000
1171,2,1,"impossible to set up for remote monitoring  won t work beyond my own network.",1,1,22,0.593762,0.154174
1171,2,2,"and the motion detect either sends a continuous stream of images via email  or doesn t work at all.",1,1,22,0.375357,0.059987
1172,2,0,"once you get it running  the menu s and options are all well explained enough to make the use of the product easy and reasonably trouble free.",0,1,22,1.000000,1.000000
1172,2,1,"overall i m pretty happy with this purchase.",0,1,22,0.499907,0.089311
1172,2,2,"the software absolutely requires you to use ie.",1,1,22,0.523299,0.089766
1172,2,3,"if you don t have a computer that has ie that would definitely be a reason to look elsewhere.",1,1,22,0.553872,0.072729
1172,2,4,"image resolution is a little low  but i knew that before purchasing the product.",1,1,13,0.576877,0.087015
1172,2,5,"error messages are pretty bad in that they don t say anything useful.",1,1,22,0.618237,0.089538
1173,2,0,"easy set up  nice functionality",0,1,22,1.000000,1.000000
1173,2,1,"no time stamps  the motion detection simply takes a picture every interval  it doesn t detect motion at all  changing the location doesn t help  changing the sensitivity doesn t help  the camera emailed me 350 pictures of a blank chair in the course of two hours.",1,1,22,0.512525,0.107545
1173,2,2,"what good is this ",1,1,22,0.597322,0.107278
1174,2,0,"comes with secureview pro software 2.01.",0,1,22,1.000000,1.000000
1174,2,1,"i have 16 trendnet tv ipxxx cams  several 110s  1 121w  3 312w s  2 312 s and 2 422w s.",1,1,22,0.592100,0.125999
1174,2,2,"this one has the worst picture of all the cams i have  the new version firmware is missing a very important feature which is time date stamp overlay on the 121wn 1.2.2 build 23 firmware.",1,1,22,0.116570,0.021355
1174,2,3,"video audio  camera overlay setting is just gone   ",1,1,22,0.611214,0.107278
1175,2,0,"straightforward setup.",0,0,8,1.000000,1.000000
1175,2,1,"good build quality and features for the price.",0,0,8,0.486937,0.107545
1175,2,2,"free mobile app access   but see below.",0,1,22,0.614379,0.154174
1175,2,3,"required a flash upgrade to perform documented functionality   direct url access to the video feed   to work with their ios app.",1,1,22,0.135871,0.017771
1175,2,4,"revision docs stated  security update .",1,1,22,0.619162,0.072542
1176,2,0,"after looking at 20 or so wireless cameras i came across this one which is exactly what i was looking for.",0,1,22,1.000000,1.000000
1176,2,1,"i wanted a baby monitor that i could use with my android phone so i can listen and check on our baby.",0,1,22,0.474373,0.087459
1176,2,2,"setup the camera just as the instructions said.",0,1,22,0.518434,0.087015
1176,2,3,"then turned connected my android phone to my home wireless.",0,1,22,0.598740,0.150485
1176,2,4,"then installed trendnet securview mobile  free app in android market  and pointed it at the camera s ip.",0,1,22,0.246723,0.025500
1176,2,5,"works flawlessly.",0,1,20,0.586778,0.087015
1176,2,6,"i m still trying to decide if i want to nat it through the firewall so that i can access it anywhere but i m not sure that i need that function.",0,1,22,0.594188,0.072729
1176,2,7,"maybe later if i end up using the camera for security.",0,1,22,0.630055,0.087237
1177,2,0," easy to set up.",0,1,22,1.000000,1.000000
1177,2,1,"all you need to do is follow instructions and have a little knowledge of how your router is set up.  free itunes and android market apps.",0,1,22,0.120398,0.023777
1177,2,2," looks great on a xoom    website viewer  more in other thoughts    one way audio.",0,1,25,0.518721,0.089311
1177,2,3," really nice for a baby monitor   infrared lens  motion detection system with event scheduling and email alerts.",0,1,16,0.534304,0.072729
1177,2,4,"securview pro on the pc is kind of garbage.",1,0,1,0.574874,0.089311
1177,2,5,"i just stick to the web browser when viewing on the computer.",1,0,3,0.592559,0.087459
1177,2,6,"unfortunately to get the full functionality of the website viewer you need to use ie.",1,0,4,0.617756,0.089538
1178,2,0,"setup was quick  i used web setup  wireless 11n worked flawlessly ui is responsive and seems stable ios viewer app",0,1,22,1.000000,1.000000
1178,2,1,"ir leds only effective out to 60cm  work at 850nm  vga resolution is limiting internet explorer   activex required for setup of alarm events runs warm power cable is only about 5ft   160cm not poe",1,0,10,0.205930,0.043683
1179,2,0,"great camera  ",0,1,22,1.000000,1.000000
1179,2,1,"works wired with very little problems.",0,1,22,0.491349,0.107012
1179,2,2,"wireless is unable to connect even with the one touch connection.",1,1,22,0.528237,0.089766
1179,2,3,"this is why i had bought this product so i could monitor my backyard  it is useless unless i use a 250ft cord .technical support  ",1,1,22,0.640248,0.129729
1179,2,4,"well i was chatting with a nice lady from a very poor connection in another country who you could hardly understand even with english.hopefully i will get a usa bound support for this otherwise",1,0,6,0.398708,0.061901
1180,2,0,"great quality pictures  more mp than you re ever likely to need  leica lens.",0,0,1,1.000000,1.000000
1180,2,1,"camera has a solid feel to it and looks professional.",0,0,2,0.480864,0.107012
1180,2,2,"intelligent auto mode is noticeably better than regular point and shoot modes of other cameras.",0,0,4,0.556591,0.125999
1180,2,3,"other modes give you somewhat more control than some comparable cameras for more advanced users.",0,0,4,0.122993,0.022775
1180,2,4,"excellent for macro photography ",0,0,11,0.520400,0.089311
1180,2,5,"720p hd video recording.",0,0,10,0.524015,0.089311
1180,2,6,"sdhc support.",0,0,0,0.548104,0.072729
1180,2,7,"great camera overall.",0,0,11,0.561131,0.089311
1180,2,8,"this is the one i d take when i don t want to haul the slr but still want quality pictures.",0,1,17,0.559626,0.107545
1180,2,9,"can get some digital noise in higher iso modes  as all compact digital cameras.",1,1,17,0.569491,0.087459
1180,2,10,"this one might be a little worse than some in low light without flash  but i don t have that much experience with other cameras.",1,1,19,0.668822,0.150485
1180,2,11,"for casual shooting the flash works fine  otherwise a small tripod will solve most low light issues.",1,1,19,0.467347,0.088132
1180,2,12,"be aware though that the tripod mount is all the way on the side of the camera  which may cause the smallest tripods to topple over.",1,1,23,0.227555,0.025700
1180,2,13,"no viewfinder might disappoint some people but wasn t a deal breaker for me in a compact camera.",1,1,18,0.632869,0.089538
1181,2,0,"leica summicron optics  excellant wide angle capability  and terrific menu varieties.",0,0,2,1.000000,1.000000
1181,2,1,"manual controls  and the ability to  add a leica spotting scope if you want some extreme high quality zoom  2000 3000 mm if  your feet are too sore for letting your walking do the zoom.",0,0,2,0.278275,0.039244
1181,2,2,"the smaller size is a huge plus from bulky dslr s.",0,0,7,0.516510,0.072354
1181,2,3,"leica optics can attract any image faster than  other makers of optics  regardless of the aperature used.",0,0,1,0.603175,0.154174
1181,2,4,"panasonic makes leica optics affordable.",0,0,1,0.045635,0.012742
1181,2,5,"after 40 years   i am finally able  to get off the nikon cannon bandwagon.",0,0,1,0.583717,0.072729
1181,2,6,"none for my purposes.",1,1,17,0.605957,0.072354
